BOR;AN;FI;FI_EJ;PHARMA_A1;PHARMA_A2;PHARMA_A3;PHARMA_A4;PHARMA_A5;PHARMA_A6;PHARMA_A7;PHARMA_B7;PHARMA_C7;PHARMA_D7;PHARMA_E7;PHARMA_A8;PHARMA_B8;PHARMA_C8;PHARMA_D8;PHARMA_E8;PHARMA_A9;PHARMA_B9;PHARMA_C9;PHARMA_D9;PHARMA_E9;PHARMA_A10;PHARMA_A11;PHARMA_A12;PHARMA_A13;PHARMA_A14;PHARMA_A15;PHARMA_A16;PHARMA_A17;PHARMA_A18;PHARMA_A19;PHARMA_A20;PHARMA_A21;PHARMA_A22;PHARMA_A23;PHARMA_A24;PHARMA_A25;PHARMA_A26;PHARMA_A27;PHARMA_A28;PHARMA_A29;PHARMA_A30;PHARMA_A31;PHARMA_A32;PHARMA_A33;PHARMA_A34;PHARMA_A35;PHARMA_B29;PHARMA_B30;PHARMA_B31;PHARMA_B32;PHARMA_B33;PHARMA_B34;PHARMA_B35;PHARMA_C29;PHARMA_C30;PHARMA_C31;PHARMA_C32;PHARMA_C33;PHARMA_C34;PHARMA_C35;PHARMA_D29;PHARMA_E29
PHARMA;2014;630000479;630781110;0;;;;;;110;;;;;0;0;0;0;0;0;0;0;0;0;8254859;1;110;110;88;1;1;0;1;1;1;1;0;;;0;0;0;0;4;;4;1;16;3;1;4;;4;;1;;;4.03;;1.85;1;14.4;3.28;1;0;1
PHARMA;2014;630000560;630781367;1;1;1;;1;;20;;26;66;530;1;1;1;1;1;0;0;0;0;0;525900;1;642;642;642;0;0;0;0;0;1;1;0;;;0;0;0;2;;0;0;0;4;1;;2;0;0;0;0;;;1.2;0;0;;4;0.5;;0;0
PHARMA;2014;630008118;630011153;0;;;;0;0;;;;;;1;1;1;1;1;0;0;0;0;0;177349;1;53;53;53;1;0;0;0;0;1;0;0;;;0;0;0;1;;;;;;;;1;;;;1;;;0.9;;;;0.86;;;0;0
PHARMA;2014;630010510;750043994;0;;;;0;0;;;100;;;0;0;0;0;0;0;0;0;0;0;146217;0;100;100;100;0;0;0;0;0;0;0;0;;;0;0;0;;1;;;;;;;;;;;1;;;1;;;;0.46;;;0;0
PHARMA;2014;630780179;630011534;1;1;1;;;;;;121;;;0;0;0;0;0;0;0;0;0;0;188826;1;121;121;121;0;0;0;0;0;1;0;0;;;0;0;0;2;0;;;;0;;;1;;;;2;;;0.9;;;;0.98;;;0;0
PHARMA;2014;630780195;630786754;0;;;;;;;320;;;;1;1;1;1;1;0;0;0;0;0;456022;1;320;320;304;0;0;0;0;0;1;1;0;;;0;0;0;2;2;;;;5;;;;;;;;;;2;;;;5.05;;;0;0
PHARMA;2014;630780310;630000156;0;;;;;;;;50;;;1;1;1;1;1;0;0;0;0;0;43500;1;50;50;50;0;0;0;0;0;1;0;0;;;0;0;0;2;;;;;;;;4;;;;;;;0.57;;;;;;;0;0
PHARMA;2014;630780369;630000164;0;;;;0;0;60;;;;;0;0;0;0;0;0;0;0;0;0;159843;1;56;56;0;1;0;0;0;1;1;0;0;;;0;0;0;1;;;;;;;;1;;;;1;;;0.7;;;;0.85;;;0;0
PHARMA;2014;630780401;630000172;0;;;;0;0;;;;;;0;0;0;0;0;0;0;0;0;0;;1;100;100;100;0;0;0;0;0;1;0;0;;;0;0;0;1;;;;;;;;2;;;;2;;;0.5;;;;0.5;;;0;0
PHARMA;2014;630780526;630009991;1;1;0;1;;;;;60;;;0;0;0;0;0;0;0;0;0;0;129300;1;60;60;60;0;0;0;0;0;1;0;0;;;0;0;0;1;;;;;;;;1;;;;1;;;0.5;;;;0.5;;;0;0
PHARMA;2014;630780559;870015336;0;;;;0;0;;;52;;;0;0;1;1;1;1;1;1;0;0;5702;1;52;;52;1;0;0;0;0;0;0;0;;;0;0;0;0;;;;;4;;;1;;;;;;;0.2;;;;3.3;;;0;0
PHARMA;2014;630781268;630780989;0;;;;0;0;456;;;;;0;0;0;0;0;0;0;0;0;0;18233969;1;146;119;0;1;0;0;0;0;1;1;0;;;0;0;0;;4;;;0;3;4;0;0;;;1;4;0;0;3.5;;;0.8;6.07;3.58;0;0;1
PHARMA;2014;630781417;630000578;0;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;1;100;68;68;0;0;0;0;0;1;0;0;;;0;0;0;;;;;;;;;1;;;;1;;;0.5;;;;0.37;;;0;0
PHARMA;2014;630781755;630011518;0;;;;1;0;;;102;;;1;1;1;1;1;0;0;0;0;0;216923;1;102;102;73;1;0;0;0;0;1;0;0;;;0;1;0;2;;;;;;;;2;;;;1;;;0.45;;;;0.85;;;0;0
PHARMA;2014;630781821;750043994;0;;;;0;0;;110;;24;;0;0;0;0;0;0;0;0;0;0;150050;1;134;134;134;0;0;0;0;0;1;0;0;;;0;0;0;0;;;;;1;;;1;;;;;;;0.5;;;;1;;;0;0
PHARMA;2014;630781839;630000826;0;;;;;;291;;;;;0;1;0;0;0;0;0;0;0;0;722528;1;;;;1;0;0;0;1;1;0;0;;;1;1;0;;2;1;;;3;;;;;;;;;;2;1;;;3;;;0;1
PHARMA;2014;630783108;630000867;0;;;;;;56;;;;;0;0;0;0;0;1;0;0;0;0;131313;0;;10;2;1;;;;1;1;0;0;;;1;1;1;0;;;;;;;;1;;;;1;;;0.7;0.1;;;0.7;;;0;0
PHARMA;2014;630785756;630001188;1;1;1;;;;;;100;;;;;;;;;;;;;125703;1;100;100;100;0;0;0;0;0;1;0;;;;0;0;0;2;2;;;;7;;8;1;;;;1;;1;2.5;;;;7.8;;8.14;0;0
PHARMA;2014;630790384;630786754;0;;;;;;;;;44;31;1;1;1;1;1;0;0;0;0;0;49549;1;75;75;75;0;0;0;0;0;1;1;0;;;0;0;0;2;;;;;;;;;;;;;;;0.4;;;;0.8;;0.15;0;0
PHARMA;2014;640000162;640780417;0;;;;1;;537;131;60;150;264;0;0;0;0;0;1;1;1;1;1;15224906;1;200;528;300;1;1;1;1;1;1;1;1;12;0;1;0;0;0;8;0;0;1;18;27;6;1;0;0;0;1;1;0;8.29;0;0;1;20.75;25.68;5.67;0;1
PHARMA;2014;640000402;640780813;0;;;;1;0;94;0;38;52;110;1;1;1;1;1;0;0;0;0;0;466178;1;52;190;190;1;0;0;0;0;1;1;1;30;0;1;0;0;2;3;1;0;0;5;1;0;0;0;0;1;0;0;1;3.63;0.1;0;0.25;4;1;0.5;0;0
PHARMA;2014;640000410;640780821;0;;;;1;;154;;19;56;111;0;0;0;0;0;0;0;0;0;0;980000;1;208;319;340;1;1;0;1;1;1;1;1;30;;1;0;0;0;1;;1;;6;6;2;1;1;;;2;;0;1.8;0.2;0.3;;7.15;6;1.5;0;0
PHARMA;2014;640000428;640780839;0;;;;1;0;5;0;25;0;155;0;0;0;0;0;1;1;1;1;1;191319;1;100;185;185;1;0;0;0;0;1;0;1;30;0;0;0;0;0;1;;;;1;;;;;;;;;;1;;;;1;;;0;0
PHARMA;2014;640000436;640780862;0;;;;;;;300;;;;0;0;0;0;0;0;0;0;0;0;371555;1;300;300;300;0;0;0;0;0;1;0;0;;;0;0;0;0;2;;;;6;;1;;;;;;;;2;;;;5.7;;0.4;0;1
PHARMA;2014;640000600;640781290;0;;;;0;0;495;0;127;80;;0;0;0;0;0;0;0;0;0;0;12661767;0;;20;20;1;1;1;1;1;1;1;1;20;0;1;0;1;2;9;1;1;1;19;25;5;;;;1;5;1;;7.05;0.5;0.85;1.42;19.56;19.97;4.5;0;1
PHARMA;2014;640003836;640791976;0;;;;1;1;;;;80;206;1;1;1;1;1;0;0;0;0;0;49058;1;;;;0;;;;0;1;0;0;;;0;0;0;0;;;;;;;;2;;;;2;;;1;;;;1.5;;;0;0
PHARMA;2014;640005591;750043994;0;;;;;;;;68;;;1;1;1;1;1;0;0;0;0;0;130000;1;68;68;68;0;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;1;;;;1;;;0.5;;;;0.8;;;0;1
PHARMA;2014;640010518;640010468;0;;;;;;;;101;;;0;0;0;0;0;0;0;0;0;0;147830;1;101;101;101;0;0;0;0;0;1;0;0;;;0;0;0;0;;;;;1;;;1;;;;;;;0.6;;;;1;;;0;0
PHARMA;2014;640017646;640017638;0;;;;1;0;64;;;;;0;0;0;0;0;0;0;0;0;0;170768;1;64;64;54;1;0;0;0;1;1;1;0;;;1;0;0;1;1;;;;1;;;;;;;;;;1;;;;1;;;0;0
PHARMA;2014;640780185;640000089;0;;;;;;;;80;;;0;0;0;0;0;0;0;0;0;0;138000;1;80;80;80;1;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;2;;;;;1;;1.16;;;;;0.47;;0;0
PHARMA;2014;640780227;330056540;1;3;0;;;;;;45;;;1;1;1;1;1;0;0;0;0;0;42196;1;100;45;45;1;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;2;;;;;;;0.75;;;;;;;0;0
PHARMA;2014;640780268;640000113;0;;;;0;1;28;;;;;1;1;1;1;1;0;0;0;0;0;687530;0;28;28;28;1;0;0;0;1;1;1;0;;;1;0;0;1;1;;;;3;1;1;;;;;2;;;1.16;;;;3.42;1.13;1;0;1
PHARMA;2014;640780334;640017893;0;;;;;;;60;;;;1;1;1;1;1;0;0;0;0;0;40976;1;60;60;0;0;0;0;0;0;1;0;0;;;0;0;0;1;;;;;;;;1;;;;;;;0.58;;;;;;;0;0
PHARMA;2014;640780409;640000154;0;;;;1;0;;49;;;;1;1;1;1;1;0;0;0;0;0;85420;1;49;49;49;0;0;0;;0;1;0;0;;;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0
PHARMA;2014;640780433;640012209;0;;;;;;104;;;;;0;0;0;0;0;0;0;0;0;0;610092;1;104;104;0;1;0;0;0;1;1;0;0;;;1;0;0;1;1;;;;4;;;;;;;1;;;1;;;;3.82;;;0;0
PHARMA;2014;640780482;640012209;1;1;0;;0;0;104;;;;;1;1;1;1;1;0;0;0;0;0;;1;;;;1;;;;1;1;1;0;;;1;0;0;;1;;;;1;;;;;;;1;1;;1;;;;1.87;0.5;;0;0
PHARMA;2014;640780490;640000212;0;;;;1;0;104;0;0;0;0;1;1;1;1;1;0;0;0;0;0;368295;1;104;104;35;1;1;0;0;1;1;1;0;;;1;1;0;2;1;;;;4;1;;;;;;;;;1;;;;3.96;1;;0;1
PHARMA;2014;640780557;640000238;0;;;;;;7;;140;;;0;0;0;0;0;0;0;0;0;0;177255;1;147;147;147;1;0;0;0;0;1;0;0;;;0;0;0;;;;;;;;;1;;;;;1;;0.86;;;;;0.5;;0;0
PHARMA;2014;640780581;640000253;0;;;;1;;;;76;;;1;1;1;1;1;0;0;0;0;0;6655;1;76;76;76;1;0;0;0;0;0;0;0;;;0;0;0;0;;;;;;;;1;;;;;;;0.8;;;;;;;0;0
PHARMA;2014;640780623;640000287;0;;;;0;0;10;;57;;;0;0;0;0;0;0;0;0;0;0;;1;100;67;67;1;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;1;;;;;;;0.86;;;;;;;0;0
PHARMA;2014;640780631;640000295;0;;;;;;;;120;;;0;0;0;0;0;0;0;0;0;0;149272;1;120;120;120;0;0;0;0;0;1;0;0;;;0;0;0;0;;;;;1;;;1;;;;;3;1;0.76;;;;1;0.3;0.15;0;0
PHARMA;2014;640780649;640000303;0;;;;0;0;;;64;;;0;0;0;0;0;0;0;0;0;0;114967;0;;64;64;0;0;0;0;0;1;0;0;;;0;0;0;1;;;;;;;;1;;;;1;;;0.88;;;;0.25;;;0;0
PHARMA;2014;640780672;640000337;0;;;;0;0;;;103;;;0;0;0;0;0;0;0;0;0;0;286300;1;100;103;103;0;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;1;;;;2;;;0.86;;;;0.46;;;0;0
PHARMA;2014;640780714;750720427;0;;;;;;;;39;;;1;1;1;1;1;0;0;0;0;0;63583;1;39;39;39;1;0;0;0;0;0;0;0;;;0;0;0;1;;;;;;;;1;;;;1;;;0.63;;;;0.2;;;0;0
PHARMA;2014;640780748;640000360;0;;;;;;72;0;;;;1;1;1;1;1;0;0;0;0;0;1086078;1;72;72;72;1;1;0;0;1;1;0;0;;;1;1;0;1;1;;;;6;;;1;1;1;0;;1;;1.57;0.3;0.4;0;5.01;0.3;;0;0
PHARMA;2014;640780789;640012209;0;;;;0;0;49;0;0;0;;1;1;1;1;1;0;0;0;0;0;369005;1;49;49;0;1;1;0;0;1;1;0;0;;;1;0;0;0;1;;;;5;;;;;;;;;;1;;;;3.9;;;0;0
PHARMA;2014;640780938;640000451;0;;;;0;0;140;;;;;1;1;1;1;1;0;0;0;0;0;4235308;1;14;140;140;1;1;0;0;1;1;0;0;;;1;0;0;2;1;;;;5;;;2;;;;2;;;1.8;;;;5.9;;;0;0
PHARMA;2014;640780946;640000469;0;;;;0;0;178;;;;;1;0;0;0;0;0;0;0;0;0;815432;1;100;178;0;1;0;0;0;1;1;0;0;;;1;0;0;2;1;;;;;;;1;;;;4;;;1.4;;;;2.2;;;0;0
PHARMA;2014;640780987;640000493;0;;;;0;0;54;;;;;1;1;1;1;1;0;0;0;0;0;65610;1;54;54;0;1;0;0;0;1;1;0;0;;;1;0;0;1;1;;;;1;;;;;;;;;;1.05;;;;0.94;;;0;1
PHARMA;2014;640781225;640000568;0;;;;0;0;;;;;;0;0;0;0;0;0;0;0;0;0;;1;100;50;;1;0;0;0;1;1;0;0;;;1;0;0;2;;;;;1;;;1;;;;;;;0.86;;;;1;;;0;0
PHARMA;2014;640781332;640017612;1;;1;;1;1;63;;;;;0;0;0;0;0;1;1;1;1;1;358297;1;63;63;63;1;0;0;0;0;1;1;1;0;6;0;0;0;1;;;;;;;;1;;;;;;;0.67;;;;;;;0;0
PHARMA;2014;640781399;640000683;0;;;;;;;51;;;;0;0;0;0;0;0;0;0;0;0;55438;1;51;51;51;0;0;0;0;0;1;0;0;;;0;0;0;0;0;;;;;;;1;;;;;;;0.6;;;;;;;0;0
PHARMA;2014;640787149;640001681;0;;;;0;0;;;60;;;0;0;1;0;0;0;0;0;0;0;;1;60;60;60;0;0;0;0;0;1;0;0;;;0;0;0;1;;;;;;;;1;;;;1;;;0.62;;;;0.12;;;0;0
PHARMA;2014;640787156;640001699;0;;;;0;0;14;;19;;;1;1;1;1;1;0;0;0;0;0;;0;;33;33;1;0;0;0;1;0;0;0;;;1;0;0;2;;;;;;;;1;0;0;;;;;0.5;;;;;;;0;0
PHARMA;2014;640789426;640003497;0;;;;;;;;80;;;1;1;1;1;1;0;0;0;0;0;99080;1;80;80;80;0;;;;0;1;0;0;;;0;0;0;1;;;;;;;;1;;;;2;;;0.68;;;;0.72;;;0;0
PHARMA;2014;640790150;750712184;0;;;;0;0;;;320;;;0;0;0;0;0;1;1;1;1;1;235421;1;320;320;40;1;0;0;0;0;1;0;0;;;0;0;0;0;2;0;0;0;1;0;0;1;0;0;0;1;0;0;2.3;0;0;0;1.8;0;0;0;0
PHARMA;2014;650000045;650780158;0;;;;1;0;;;;;;0;0;0;0;0;0;0;0;0;0;2179325;1;344;344;344;1;1;0;0;1;1;1;0;;;1;0;0;2;2;1;2;1;6;2;1;1;1;1;0;0;0;0;2.35;0.2;0.5;0.15;5.2;2;1;0;1
PHARMA;2014;650000052;650780166;0;;;;1;1;25;;161;36;142;1;1;1;1;1;0;0;0;0;0;;1;100;100;100;1;0;0;0;0;1;1;0;;;0;0;0;0;1;;;;1;;1;;;;;3;;;1.13;;;;3.1;;1;0;0
PHARMA;2014;650000417;650783160;0;;;;1;0;350;;85;148;338;1;1;1;1;1;0;0;0;0;0;5444838;1;892;892;832;1;1;0;1;1;1;1;0;;;1;1;0;2;4;1;1;1;14;14;1;;;;0;5;2;2;4;0.3;0.5;1;18.55;15.14;2.79;0;1
PHARMA;2014;650002579;650000243;0;;;;0;0;115;;35;;;0;0;0;0;0;0;0;0;0;0;119439;1;100;150;138;1;0;0;0;1;1;0;0;;;1;0;1;0;;;;;3;1;3;1;;;;;;1;0.81;;;;3;1;3.44;0;0
PHARMA;2014;650780398;750005068;0;;;;1;0;;;96;;;1;1;1;1;0;0;0;0;0;0;127650;1;96;96;96;0;0;0;0;0;0;0;0;;;0;0;0;0;;;;;2;;;1;;;;;;;0.6;;;;2;;;0;0
PHARMA;2014;650780679;650000243;0;;;;;;120;;;;;1;1;1;1;1;0;0;0;0;0;4330000;1;120;133;127;1;1;0;0;1;1;1;0;;;1;0;0;0;1;1;;;4;;;1;;1;;;;;1.8;0.5;0.8;;4;0;;0;0
PHARMA;2014;650780729;650000276;0;;;;;;;49;;;;0;0;0;0;0;0;0;0;0;0;;1;;49;49;0;0;0;0;0;1;0;0;;;0;0;0;2;;;;;;;;1;;;;;;;0.58;;;;;;;0;0
PHARMA;2014;650784218;650780174;0;;;;1;;49;258;;66;169;0;0;0;0;0;0;0;0;0;0;1391891;1;456;49;528;1;0;0;0;1;1;1;1;6;0;1;0;0;0;;;;1;8;3;1;3;;;;5;;;1.9;;;0.9;9.89;3;0.9;0;1
PHARMA;2014;660000084;660780180;0;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;49550000;1;650;986;825;1;1;0;0;1;1;1;1;60;0;1;1;1;0;8;;;2;26;22;3;4;;;;8;;;10.7;;;2;33.5;22.62;3.8;0;1
PHARMA;2014;660000092;660780198;1;1;0;3;1;;;250;;;388;1;1;1;1;1;0;0;0;0;0;909490;1;724;740;331;0;0;0;0;0;1;0;0;;;0;0;0;0;3;;;1;4;1;1;1;;;;2;;;3.6;;;0.9;5.5;1;1;0;1
PHARMA;2014;660000142;660000142;0;;;;1;0;;102;;;;1;1;1;1;1;0;0;0;0;0;148700;1;102;102;102;0;0;0;0;0;0;0;0;;;0;0;0;0;1;;;;;;;;;;;;;;0.57;;;;;;;0;0
PHARMA;2014;660000167;660780271;1;1;0;2;;;20;;20;40;100;1;1;1;1;1;0;0;0;0;0;96056;1;180;180;180;0;0;0;;0;1;0;0;;;0;0;0;2;;;;;2;;;1;;;;;;;0.7;;;;2;;;0;0
PHARMA;2014;660000365;660000365;1;3;1;;0;0;;80;;;;0;0;0;0;0;0;0;0;0;0;;1;80;80;80;0;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;1;;;;;;;0.67;;;;;;;0;0
PHARMA;2014;660000605;660786799;0;;;;1;1;;;251;;122;0;0;0;0;0;0;0;0;0;0;300000;1;373;373;373;0;0;0;0;0;1;0;0;;;0;0;0;0;;;;;3;;;2;;;;2;;;1;;;;4.4;;;0;0
PHARMA;2014;660005166;660786542;0;;;;;;;;55;;;0;0;0;0;0;0;0;0;0;0;57646;1;55;55;55;1;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;1;;;;1;;;0.6;;;;0.6;;;0;0
PHARMA;2014;660005182;340000264;0;;;;1;1;;;;;;0;0;0;0;0;0;0;0;0;0;16363;1;9;9;0;1;0;0;0;0;1;0;0;;;0;0;0;1;0;;;;;;;0;;;;;;;0;;;;;;;0;0
PHARMA;2014;660005190;340000264;0;;;;1;1;;;;;;0;0;0;0;0;0;0;0;0;0;9479;1;9;9;0;1;0;0;0;0;1;0;0;;;0;0;0;1;0;;;;;;;0;;;;;;;0;;;;;;;0;0
PHARMA;2014;660005208;340000264;0;;;;1;1;;;;;;0;0;0;0;0;0;0;0;0;0;9498;1;6;6;0;1;0;0;;0;1;0;0;;;0;0;0;1;0;;;;;;;0;;;;;;;0;;;;;;;0;0
PHARMA;2014;660005216;340000264;0;;;;1;1;;;;;;0;0;0;0;0;0;0;0;0;0;176058;1;58;58;0;1;0;0;0;0;1;0;0;;;0;0;0;1;0;;;;;;;0;;;;;;;0;;;;;;;0;0
PHARMA;2014;660006305;660006297;0;;;;1;0;;;;;;0;0;0;0;0;0;0;0;0;0;1122634;1;75;114;38;1;0;0;0;0;1;0;0;;;1;0;0;0;0;;;;1;;;1;;;;1;;;1;;;;2;;;0;0
PHARMA;2014;660006990;340019363;0;;;;0;0;15;;57;;120;0;0;0;0;0;1;1;1;1;1;42360;1;82;82;82;1;0;0;0;0;1;1;0;;;0;0;0;0;1;;;;;;;1;;;;1;;;1.5;;;;0.1;;;0;0
PHARMA;2014;660007261;340019363;0;;;;0;1;;;;15;120;0;0;0;0;0;1;1;1;1;1;11215;1;15;15;15;0;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;1;;;;;;;0.1;;;;;;;0;0
PHARMA;2014;660780099;660000043;0;;;;;;;;53;;;0;0;0;0;0;0;0;0;0;0;44156;1;53;53;53;0;0;0;0;0;0;0;0;;;0;0;0;0;;;;;;;;1;;;;;;;0.5;;;;;;;0;1
PHARMA;2014;660780156;340015171;0;;;;;;;;96;;;0;0;0;0;0;0;0;0;0;0;104774;1;100;96;96;0;0;0;0;0;1;0;0;;;0;0;0;1;;;;;;;;1;;;;1;;;0.95;;;;0.9;;;0;0
PHARMA;2014;660780214;750055071;0;;;;0;0;;60;;;;1;1;1;1;1;0;0;0;0;0;106184;1;60;60;60;0;0;0;0;0;1;0;0;;;0;0;0;0;;;;1;;;;1;;;;;;;0.58;;;1;;;;0;0
PHARMA;2014;660780321;590799730;0;;;;;;;;96;;;1;1;1;1;1;0;0;0;0;0;142000;1;100;100;100;0;0;0;0;0;1;1;0;;;0;0;0;1;;;;;;;;1;;;;;;1;0.4;;;;;;0.25;0;0
PHARMA;2014;660780347;660000183;0;;;;0;0;;;118;;;1;1;1;1;1;0;0;0;0;0;121257;1;118;118;118;0;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;1;;;;1;;;0.5;;;;0.5;;;0;0
PHARMA;2014;660780610;660000274;0;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;0;;;;1;0;0;0;0;0;0;0;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;0;0
PHARMA;2014;660780628;660000282;0;;;;0;0;53;0;0;0;0;1;1;1;1;1;0;0;0;0;0;61618;1;53;53;53;1;0;0;0;1;1;0;0;;;0;0;0;0;1;;;;;;;;;;;1;;;1;;;;0.86;;;0;0
PHARMA;2014;660780636;660000290;0;;;;;;;;152;;;0;0;1;0;0;0;0;0;0;0;214992;1;152;152;152;1;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;1;;;;2;;;0.8;;;;1;;;0;0
PHARMA;2014;660780669;660000324;0;;;;0;0;78;;;;;0;0;0;0;0;0;0;0;0;0;196954;1;10;30;78;1;0;0;0;1;1;0;0;;;1;0;0;2;;;;;1;3;;1;;;;;;1;0.8;;;;1;3;0.5;0;0
PHARMA;2014;660780743;660000373;0;;;;0;0;;;124;;;0;0;0;0;0;0;0;0;0;0;143536;1;124;124;124;0;;0;0;0;0;0;0;;;0;0;0;0;;;;;;;;1;0;0;;;;;0.5;0;0;;;;;0;0
PHARMA;2014;660780776;660000399;0;;;;1;0;59;0;0;0;0;1;0;0;0;0;0;0;0;0;0;125000;1;8;47;47;1;0;0;0;1;1;0;0;;;1;1;0;0;;;;0;1;0;0;2;1;0;0;;0;0;1;0.5;0;0;1;0;0;0;0
PHARMA;2014;660780784;660000407;0;;;;;;255;;;;;0;0;0;0;0;0;0;0;0;0;7007700;1;83;83;48;1;1;0;0;1;1;1;0;;;1;1;0;2;3;;1;1;4;11;;;1;;;1;5;;3;0.1;1;1;4.8;13.6;;0;0
PHARMA;2014;660780800;750055089;0;;;;;;;;80;;;1;1;1;1;1;0;0;0;0;0;;1;80;80;80;0;0;0;0;0;1;0;0;;;0;0;0;1;;;;;;;;1;;;;;;;0.74;;;;;;;0;0
PHARMA;2014;660780842;660000431;0;;;;0;0;;;68;;;1;1;1;1;1;0;0;0;0;0;60358;1;68;68;68;0;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;1;;;;;;;0.5;;;;;;;0;0
PHARMA;2014;660781097;660000506;0;;;;0;0;;;42;;;0;0;0;0;0;0;0;0;0;0;34728;1;42;42;42;0;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;1;;;;;;;0.5;;;;;;;0;1
PHARMA;2014;660781287;660000621;0;;;;1;;;;107;;;1;1;1;1;1;0;0;0;0;0;138003;1;107;107;107;1;0;0;0;1;1;0;0;;;0;0;0;1;1;;;1;1;;;;;;;1;;;1;;;1;1.6;;;0;0
PHARMA;2014;660790163;660790155;0;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;264680;1;100;185;185;1;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;2;;;;2;;;1.17;;;;1;;;0;0
PHARMA;2014;660790387;660790379;0;;;;;;222;;8;;;1;1;1;1;1;0;0;0;0;0;;1;90;344;344;1;;;;1;1;0;1;45;0;1;1;0;1;1;;;;5;1;;1;;;;3;;;1.8;;;;6.5;1;;0;0
PHARMA;2014;670000025;670780055;0;;;;1;;839;85;0;0;0;0;0;0;0;0;0;0;0;0;0;30875111;1;100;36;0;1;1;0;1;1;1;1;0;;;1;1;1;0;6;;1;1;33;29;0;5;1;2;0;10;2;1;7.8;0.5;2.28;1;38.05;29.65;0.92;0;1
PHARMA;2014;670000033;670780063;0;;;;;;99;;;;;0;0;0;0;0;0;0;0;0;0;;1;99;35;35;1;1;0;0;1;1;1;0;;;1;0;0;0;3;;3;;7;2;0;3;1;2;;2;1;1;4.02;0.8;3.22;;8.93;2.8;0.9;0;0
PHARMA;2014;670000041;670780071;0;;;;;;0;0;18;30;139;1;1;1;1;1;0;0;0;0;0;101506;1;187;187;187;1;0;0;0;0;1;0;0;;;0;0;0;0;1;;;;3;;;;;;;;;;0.75;;;;2.74;;;0;0
PHARMA;2014;670000058;670013366;0;;;;;;;356;;72;64;1;0;0;1;1;0;0;0;0;0;659500;1;492;492;0;0;0;0;0;0;1;1;0;;;0;0;0;;2;;;1;2;1;1;2;;;;3;;;2.9;;;0.83;4.34;1;1;0;0
PHARMA;2014;670000082;670780147;0;;;;0;0;111;;;;;1;1;1;1;1;0;0;0;0;0;1578512;1;80;111;111;1;0;0;0;1;1;0;0;;;1;1;0;0;;;;;1;5;;1;;;;1;1;;0.3;;;;1;5.9;;0;0
PHARMA;2014;670000157;670780337;0;;;;0;0;421;0;30;31;94;0;0;0;0;0;0;0;0;0;0;3812000;1;419;408;0;1;1;0;0;1;1;1;0;;;1;1;0;2;6;;;1;8;20;1;;1;1;;3;1;2;5.75;0.75;0.7;1;10.28;19.49;3.02;0;1
PHARMA;2014;670000165;670780345;0;;;;;;232;;22;30;88;1;1;1;1;1;0;0;0;0;0;2117845;1;392;392;0;1;1;0;0;1;1;1;0;;;1;0;0;2;4;1;1;2;4;9;1;;;;;3;2;;3.41;0.5;0.5;2;5.71;10.62;1;0;1
PHARMA;2014;670000215;680000643;0;;;;1;0;35;;141;45;136;0;0;0;0;0;0;0;0;0;0;262844;1;176;357;332;1;0;0;0;0;1;1;0;;;0;0;0;0;1;;;;3;;;1;;;;2;1;;1.6;;;;4.2;0.6;;0;0
PHARMA;2014;670000272;670780543;0;;;;0;1;92;;25;;197;0;0;0;0;0;0;0;0;0;0;406405;1;182;137;197;1;0;0;0;1;1;1;0;;;1;0;0;0;2;1;;1;4;2;;;;;;;2;1;2;0.1;;0.25;3.42;2.09;0.75;0;0
PHARMA;2014;670000306;670780584;1;3;0;;1;1;17;;44;104;471;1;1;1;1;1;0;0;0;0;0;614212;1;636;636;636;1;0;0;0;0;1;0;0;;;0;0;0;1;3;;;;7;1;1;;;;;;1;;2.99;;;;6.83;1.43;1;0;0
PHARMA;2014;670000397;670780691;0;;;;;;208;0;0;45;63;0;0;0;0;0;0;0;0;0;0;1329611;1;308;278;0;1;1;0;0;1;1;1;0;;;1;0;0;2;2;0;0;0;5;4;1;2;1;1;0;2;3;0;3.6;0.5;0.5;0;6.6;6.45;1;0;1
