BOR;AN;FI;RS;FI_EJ;PERSO;EFFCDI;ETPCDI;EFFCDD;ETPCDD;EFFTIT;ETPTIT;EFFPNM;ETPPNM
Q23;2024;930004288;HDJ VALNEUVE;750720922;N1000;3;3.06;;;;;3;3.06
Q23;2024;930004288;HDJ VALNEUVE;750720922;N1100;1;0.7;;;;;1;0.7
Q23;2024;930004288;HDJ VALNEUVE;750720922;N1210;1;0.66;;;;;1;0.66
Q23;2024;930004288;HDJ VALNEUVE;750720922;N1220;1;1.7;;;;;1;1.7
Q23;2024;930004288;HDJ VALNEUVE;750720922;N2000;10;8.11;;;;;10;8.11
Q23;2024;930004288;HDJ VALNEUVE;750720922;N2210;4;3.46;;;;;4;3.46
Q23;2024;930004288;HDJ VALNEUVE;750720922;N2470;2;2;;;;;2;2
Q23;2024;930004288;HDJ VALNEUVE;750720922;N2710;4;2.65;;;;;4;2.65
Q23;2024;930004288;HDJ VALNEUVE;750720922;N3000;20;16.12;1;2.33;;;21;18.45
Q23;2024;930004288;HDJ VALNEUVE;750720922;N3111;18;14.46;1;2.33;;;19;16.79
Q23;2024;930004288;HDJ VALNEUVE;750720922;N3121;2;1.66;;;;;2;1.66
Q23;2024;930004288;HDJ VALNEUVE;750720922;N5000;5;3.48;;0.4;;;5;3.88
Q23;2024;930004288;HDJ VALNEUVE;750720922;N5130;5;3.48;;0.4;;;5;3.88
Q23;2024;930004288;HDJ VALNEUVE;750720922;N9999;38;30.77;1;2.73;;;39;33.5
Q23;2024;930004288;HDJ VALNEUVE;750720922;N999H;38;30.77;1;2.73;;;39;33.5
Q23;2024;930006648;CTR MEDEC PHYSIQUE ET READAPT BOBIGNY;750721235;N1000;30;30;3;2.7;;;33;32.7
Q23;2024;930006648;CTR MEDEC PHYSIQUE ET READAPT BOBIGNY;750721235;N1100;5;5;;;;;5;5
Q23;2024;930006648;CTR MEDEC PHYSIQUE ET READAPT BOBIGNY;750721235;N1210;8;8;1;0.8;;;9;8.8
Q23;2024;930006648;CTR MEDEC PHYSIQUE ET READAPT BOBIGNY;750721235;N1220;15;15;2;1.9;;;17;16.9
Q23;2024;930006648;CTR MEDEC PHYSIQUE ET READAPT BOBIGNY;750721235;N1500;2;2;;;;;2;2
Q23;2024;930006648;CTR MEDEC PHYSIQUE ET READAPT BOBIGNY;750721235;N2000;156;152.05;21;29.56;;;177;181.61
Q23;2024;930006648;CTR MEDEC PHYSIQUE ET READAPT BOBIGNY;750721235;N2120;3;3;;;;;3;3
Q23;2024;930006648;CTR MEDEC PHYSIQUE ET READAPT BOBIGNY;750721235;N2130;2;2;;;;;2;2
Q23;2024;930006648;CTR MEDEC PHYSIQUE ET READAPT BOBIGNY;750721235;N2210;34;30.8;6;8.79;;;40;39.59
Q23;2024;930006648;CTR MEDEC PHYSIQUE ET READAPT BOBIGNY;750721235;N2410;27;26.9;;;;;27;26.9
Q23;2024;930006648;CTR MEDEC PHYSIQUE ET READAPT BOBIGNY;750721235;N2430;6;6;;;;;6;6
Q23;2024;930006648;CTR MEDEC PHYSIQUE ET READAPT BOBIGNY;750721235;N2450;1;0.5;;;;;1;0.5
Q23;2024;930006648;CTR MEDEC PHYSIQUE ET READAPT BOBIGNY;750721235;N2460;15;15;;;;;15;15
Q23;2024;930006648;CTR MEDEC PHYSIQUE ET READAPT BOBIGNY;750721235;N2480;8;8;;;;;8;8
Q23;2024;930006648;CTR MEDEC PHYSIQUE ET READAPT BOBIGNY;750721235;N2510;55;54.85;14;19.77;;;69;74.62
Q23;2024;930006648;CTR MEDEC PHYSIQUE ET READAPT BOBIGNY;750721235;N2710;5;5;1;1;;;6;6
Q23;2024;930006648;CTR MEDEC PHYSIQUE ET READAPT BOBIGNY;750721235;N3000;6;5.5;;;;;6;5.5
Q23;2024;930006648;CTR MEDEC PHYSIQUE ET READAPT BOBIGNY;750721235;N3120;4;3.5;;;;;4;3.5
Q23;2024;930006648;CTR MEDEC PHYSIQUE ET READAPT BOBIGNY;750721235;N3121;1;1;;;;;1;1
Q23;2024;930006648;CTR MEDEC PHYSIQUE ET READAPT BOBIGNY;750721235;N3130;1;1;;;;;1;1
Q23;2024;930006648;CTR MEDEC PHYSIQUE ET READAPT BOBIGNY;750721235;N4000;3;3;;;;;3;3
Q23;2024;930006648;CTR MEDEC PHYSIQUE ET READAPT BOBIGNY;750721235;N4120;3;3;;;;;3;3
Q23;2024;930006648;CTR MEDEC PHYSIQUE ET READAPT BOBIGNY;750721235;N5000;4;4.32;;;;;4;4.32
Q23;2024;930006648;CTR MEDEC PHYSIQUE ET READAPT BOBIGNY;750721235;N5120;1;1;;;;;1;1
Q23;2024;930006648;CTR MEDEC PHYSIQUE ET READAPT BOBIGNY;750721235;N5130;3;3.32;;;;;3;3.32
Q23;2024;930006648;CTR MEDEC PHYSIQUE ET READAPT BOBIGNY;750721235;N9999;199;194.87;24;32.26;;;223;227.13
Q23;2024;930006648;CTR MEDEC PHYSIQUE ET READAPT BOBIGNY;750721235;N999H;199;194.87;24;32.26;;;223;227.13
Q23;2024;930009188;CLINIQUE DE PIERREFITTE SUR SEINE;930009139;N1000;12;12;;;;;12;12
Q23;2024;930009188;CLINIQUE DE PIERREFITTE SUR SEINE;930009139;N1100;1;1;;;;;1;1
Q23;2024;930009188;CLINIQUE DE PIERREFITTE SUR SEINE;930009139;N1210;2;2;;;;;2;2
Q23;2024;930009188;CLINIQUE DE PIERREFITTE SUR SEINE;930009139;N1220;8;8;;;;;8;8
Q23;2024;930009188;CLINIQUE DE PIERREFITTE SUR SEINE;930009139;N1500;1;1;;;;;1;1
Q23;2024;930009188;CLINIQUE DE PIERREFITTE SUR SEINE;930009139;N2000;93;90.03;;;;;93;90.03
Q23;2024;930009188;CLINIQUE DE PIERREFITTE SUR SEINE;930009139;N2120;1;1;;;;;1;1
Q23;2024;930009188;CLINIQUE DE PIERREFITTE SUR SEINE;930009139;N2130;1;1;;;;;1;1
Q23;2024;930009188;CLINIQUE DE PIERREFITTE SUR SEINE;930009139;N2210;22;21.17;;;;;22;21.17
Q23;2024;930009188;CLINIQUE DE PIERREFITTE SUR SEINE;930009139;N2410;7;7;;;;;7;7
Q23;2024;930009188;CLINIQUE DE PIERREFITTE SUR SEINE;930009139;N2430;3;2.5;;;;;3;2.5
Q23;2024;930009188;CLINIQUE DE PIERREFITTE SUR SEINE;930009139;N2450;1;1;;;;;1;1
Q23;2024;930009188;CLINIQUE DE PIERREFITTE SUR SEINE;930009139;N2460;4;3.5;;;;;4;3.5
Q23;2024;930009188;CLINIQUE DE PIERREFITTE SUR SEINE;930009139;N2470;2;1.5;;;;;2;1.5
Q23;2024;930009188;CLINIQUE DE PIERREFITTE SUR SEINE;930009139;N2480;5;5;;;;;5;5
Q23;2024;930009188;CLINIQUE DE PIERREFITTE SUR SEINE;930009139;N2510;41;40.36;;;;;41;40.36
Q23;2024;930009188;CLINIQUE DE PIERREFITTE SUR SEINE;930009139;N2620;3;3;;;;;3;3
Q23;2024;930009188;CLINIQUE DE PIERREFITTE SUR SEINE;930009139;N2710;3;3;;;;;3;3
Q23;2024;930009188;CLINIQUE DE PIERREFITTE SUR SEINE;930009139;N3000;2;2;;;;;2;2
Q23;2024;930009188;CLINIQUE DE PIERREFITTE SUR SEINE;930009139;N3120;2;2;;;;;2;2
Q23;2024;930009188;CLINIQUE DE PIERREFITTE SUR SEINE;930009139;N5000;24;24;;;;;24;24
Q23;2024;930009188;CLINIQUE DE PIERREFITTE SUR SEINE;930009139;N511A;2;2;;;;;2;2
Q23;2024;930009188;CLINIQUE DE PIERREFITTE SUR SEINE;930009139;N5130;22;22;;;;;22;22
Q23;2024;930009188;CLINIQUE DE PIERREFITTE SUR SEINE;930009139;N9999;131;128.03;;;;;131;128.03
Q23;2024;930009188;CLINIQUE DE PIERREFITTE SUR SEINE;930009139;N999H;131;128.03;;;;;131;128.03
Q23;2024;930011788;CLINIQUE DU BOIS D AMOUR;930017199;N1000;18;14.23;1;0.3;;;19;14.53
Q23;2024;930011788;CLINIQUE DU BOIS D AMOUR;930017199;N1100;6;3.31;;;;;6;3.31
Q23;2024;930011788;CLINIQUE DU BOIS D AMOUR;930017199;N1210;2;2.04;;;;;2;2.04
Q23;2024;930011788;CLINIQUE DU BOIS D AMOUR;930017199;N1220;9;7.88;1;0.3;;;10;8.18
Q23;2024;930011788;CLINIQUE DU BOIS D AMOUR;930017199;N1500;1;1;;;;;1;1
Q23;2024;930011788;CLINIQUE DU BOIS D AMOUR;930017199;N2000;60;53.88;6;17.9;;;66;71.78
Q23;2024;930011788;CLINIQUE DU BOIS D AMOUR;930017199;N2120;2;2;;;;;2;2
Q23;2024;930011788;CLINIQUE DU BOIS D AMOUR;930017199;N2210;18;18;2;6.4;;;20;24.4
Q23;2024;930011788;CLINIQUE DU BOIS D AMOUR;930017199;N2410;3;3.7;1;0.2;;;4;3.9
Q23;2024;930011788;CLINIQUE DU BOIS D AMOUR;930017199;N2470;1;0.9;;;;;1;0.9
Q23;2024;930011788;CLINIQUE DU BOIS D AMOUR;930017199;N2480;2;1.98;;;;;2;1.98
Q23;2024;930011788;CLINIQUE DU BOIS D AMOUR;930017199;N2510;32;25.8;3;11.3;;;35;37.1
Q23;2024;930011788;CLINIQUE DU BOIS D AMOUR;930017199;N2710;2;1.5;;;;;2;1.5
Q23;2024;930011788;CLINIQUE DU BOIS D AMOUR;930017199;N3000;1;0.14;;;;;1;0.14
Q23;2024;930011788;CLINIQUE DU BOIS D AMOUR;930017199;N3130;1;0.14;;;;;1;0.14
Q23;2024;930011788;CLINIQUE DU BOIS D AMOUR;930017199;N4000;1;1.1;;;;;1;1.1
Q23;2024;930011788;CLINIQUE DU BOIS D AMOUR;930017199;N4120;1;1.1;;;;;1;1.1
Q23;2024;930011788;CLINIQUE DU BOIS D AMOUR;930017199;N5000;4;2.79;0;;;;4;2.79
Q23;2024;930011788;CLINIQUE DU BOIS D AMOUR;930017199;N5130;4;2.79;0;;;;4;2.79
Q23;2024;930011788;CLINIQUE DU BOIS D AMOUR;930017199;N9999;84;72.14;7;18.2;;;91;90.34
Q23;2024;930011788;CLINIQUE DU BOIS D AMOUR;930017199;N999H;84;72.14;7;18.2;;;91;90.34
Q23;2024;930013818;CLINIQUE DU GRAND STADE SAINT DENIS;930024427;N1000;12;8.57;5;3.54;;;17;12.11
Q23;2024;930013818;CLINIQUE DU GRAND STADE SAINT DENIS;930024427;N1100;2;1.23;;;;;2;1.23
Q23;2024;930013818;CLINIQUE DU GRAND STADE SAINT DENIS;930024427;N1210;2;0.87;2;1.3;;;4;2.17
Q23;2024;930013818;CLINIQUE DU GRAND STADE SAINT DENIS;930024427;N1220;8;6.47;3;2.24;;;11;8.71
Q23;2024;930013818;CLINIQUE DU GRAND STADE SAINT DENIS;930024427;N2000;43;39;11;7.96;;;54;46.96
Q23;2024;930013818;CLINIQUE DU GRAND STADE SAINT DENIS;930024427;N2120;1;1.15;;;;;1;1.15
Q23;2024;930013818;CLINIQUE DU GRAND STADE SAINT DENIS;930024427;N2130;1;1;;;;;1;1
Q23;2024;930013818;CLINIQUE DU GRAND STADE SAINT DENIS;930024427;N2210;11;10.27;3;3.47;;;14;13.74
Q23;2024;930013818;CLINIQUE DU GRAND STADE SAINT DENIS;930024427;N2410;6;6.26;3;0.44;;;9;6.7
Q23;2024;930013818;CLINIQUE DU GRAND STADE SAINT DENIS;930024427;N2450;1;0.69;1;0.15;;;2;0.84
Q23;2024;930013818;CLINIQUE DU GRAND STADE SAINT DENIS;930024427;N2460;2;0.63;1;0.67;;;3;1.3
Q23;2024;930013818;CLINIQUE DU GRAND STADE SAINT DENIS;930024427;N2470;2;1.79;;;;;2;1.79
Q23;2024;930013818;CLINIQUE DU GRAND STADE SAINT DENIS;930024427;N2480;2;1.3;;;;;2;1.3
Q23;2024;930013818;CLINIQUE DU GRAND STADE SAINT DENIS;930024427;N2510;16;15.41;3;3.23;;;19;18.64
Q23;2024;930013818;CLINIQUE DU GRAND STADE SAINT DENIS;930024427;N2710;1;0.5;;;;;1;0.5
Q23;2024;930013818;CLINIQUE DU GRAND STADE SAINT DENIS;930024427;N3000;;;1;0.68;;;1;0.68
Q23;2024;930013818;CLINIQUE DU GRAND STADE SAINT DENIS;930024427;N3120;;;1;0.68;;;1;0.68
Q23;2024;930013818;CLINIQUE DU GRAND STADE SAINT DENIS;930024427;N4000;1;0.89;2;0.18;;;3;1.07
Q23;2024;930013818;CLINIQUE DU GRAND STADE SAINT DENIS;930024427;N4120;1;0.89;1;0.1;;;2;0.99
Q23;2024;930013818;CLINIQUE DU GRAND STADE SAINT DENIS;930024427;N4130;;;1;0.08;;;1;0.08
Q23;2024;930013818;CLINIQUE DU GRAND STADE SAINT DENIS;930024427;N5000;1;1;1;0.23;;;2;1.23
Q23;2024;930013818;CLINIQUE DU GRAND STADE SAINT DENIS;930024427;N5130;1;1;1;0.23;;;2;1.23
Q23;2024;930013818;CLINIQUE DU GRAND STADE SAINT DENIS;930024427;N9999;57;49.46;20;12.59;;;77;62.05
Q23;2024;930013818;CLINIQUE DU GRAND STADE SAINT DENIS;930024427;N999H;57;49.46;20;12.59;;;77;62.05
Q23;2024;930014428;CENTRE D HEMODIALYSE DE L ESTREE;930014378;N1000;8;3.56;0;0.44;;;8;4
Q23;2024;930014428;CENTRE D HEMODIALYSE DE L ESTREE;930014378;N1100;1;0.15;;;;;1;0.15
Q23;2024;930014428;CENTRE D HEMODIALYSE DE L ESTREE;930014378;N1210;3;2.04;0;0.41;;;3;2.45
Q23;2024;930014428;CENTRE D HEMODIALYSE DE L ESTREE;930014378;N1220;4;1.37;0;0.03;;;4;1.4
Q23;2024;930014428;CENTRE D HEMODIALYSE DE L ESTREE;930014378;N2000;32;26.28;4;7.74;;;36;34.02
Q23;2024;930014428;CENTRE D HEMODIALYSE DE L ESTREE;930014378;N2120;2;1.99;;;;;2;1.99
Q23;2024;930014428;CENTRE D HEMODIALYSE DE L ESTREE;930014378;N2210;22;17.73;3;6.37;;;25;24.1
Q23;2024;930014428;CENTRE D HEMODIALYSE DE L ESTREE;930014378;N2450;1;0.71;;;;;1;0.71
Q23;2024;930014428;CENTRE D HEMODIALYSE DE L ESTREE;930014378;N2510;6;4.82;1;1.37;;;7;6.19
Q23;2024;930014428;CENTRE D HEMODIALYSE DE L ESTREE;930014378;N2620;1;1.03;;;;;1;1.03
Q23;2024;930014428;CENTRE D HEMODIALYSE DE L ESTREE;930014378;N5000;1;1.01;1;0.43;;;2;1.44
Q23;2024;930014428;CENTRE D HEMODIALYSE DE L ESTREE;930014378;N511A;1;1.01;1;0.43;;;2;1.44
Q23;2024;930014428;CENTRE D HEMODIALYSE DE L ESTREE;930014378;N9999;41;30.85;5;8.61;;;46;39.46
Q23;2024;930014428;CENTRE D HEMODIALYSE DE L ESTREE;930014378;N999H;41;30.85;5;8.61;;;46;39.46
Q23;2024;930015458;INSTITUT DE RADIOTHERAPIE;930003975;N1000;8;5.5;1;1.1;0;0;9;6.6
Q23;2024;930015458;INSTITUT DE RADIOTHERAPIE;930003975;N1100;1;1;0;0;0;0;1;1
Q23;2024;930015458;INSTITUT DE RADIOTHERAPIE;930003975;N1210;5;3.8;1;1.1;0;0;6;4.9
Q23;2024;930015458;INSTITUT DE RADIOTHERAPIE;930003975;N1220;2;0.7;;;;;2;0.7
Q23;2024;930015458;INSTITUT DE RADIOTHERAPIE;930003975;N2000;1;0.2;;;;;1;0.2
Q23;2024;930015458;INSTITUT DE RADIOTHERAPIE;930003975;N2710;1;0.2;;;;;1;0.2
Q23;2024;930015458;INSTITUT DE RADIOTHERAPIE;930003975;N4000;17;16.4;1;0.4;0;0;18;16.8
Q23;2024;930015458;INSTITUT DE RADIOTHERAPIE;930003975;N4130;12;10.9;1;0.4;0;0;13;11.3
Q23;2024;930015458;INSTITUT DE RADIOTHERAPIE;930003975;N4170;2;2.1;;;;;2;2.1
Q23;2024;930015458;INSTITUT DE RADIOTHERAPIE;930003975;N4180;3;3.4;;;;;3;3.4
Q23;2024;930015458;INSTITUT DE RADIOTHERAPIE;930003975;N9999;26;22.1;2;1.5;0;0;28;23.6
Q23;2024;930015458;INSTITUT DE RADIOTHERAPIE;930003975;N999H;26;22.1;2;1.5;0;0;28;23.6
Q23;2024;930017512;CLINIQUE DU BOURGET;930019948;N1000;16;15.96;;;;;16;15.96
Q23;2024;930017512;CLINIQUE DU BOURGET;930019948;N1100;1;1;;;;;1;1
Q23;2024;930017512;CLINIQUE DU BOURGET;930019948;N1210;5;4.49;;;;;5;4.49
Q23;2024;930017512;CLINIQUE DU BOURGET;930019948;N1220;9;9.47;;;;;9;9.47
Q23;2024;930017512;CLINIQUE DU BOURGET;930019948;N1500;1;1;;;;;1;1
Q23;2024;930017512;CLINIQUE DU BOURGET;930019948;N2000;38;94.1;16;33.55;;;54;127.65
Q23;2024;930017512;CLINIQUE DU BOURGET;930019948;N2120;2;1.45;;;;;2;1.45
Q23;2024;930017512;CLINIQUE DU BOURGET;930019948;N2130;1;1;;;;;1;1
Q23;2024;930017512;CLINIQUE DU BOURGET;930019948;N2210;5;21.77;5;10.58;;;10;32.35
Q23;2024;930017512;CLINIQUE DU BOURGET;930019948;N2410;9;14.23;1;1.8;;;10;16.03
Q23;2024;930017512;CLINIQUE DU BOURGET;930019948;N2430;2;3.13;0;0.85;;;2;3.98
Q23;2024;930017512;CLINIQUE DU BOURGET;930019948;N2450;1;0.76;;;;;1;0.76
Q23;2024;930017512;CLINIQUE DU BOURGET;930019948;N2460;3;6.15;2;0.53;;;5;6.68
Q23;2024;930017512;CLINIQUE DU BOURGET;930019948;N2510;14;41.1;8;18.92;;;22;60.02
Q23;2024;930017512;CLINIQUE DU BOURGET;930019948;N2710;1;4.51;0;0.87;;;1;5.38
Q23;2024;930017512;CLINIQUE DU BOURGET;930019948;N3000;2;4.8;1;0.8;;;3;5.6
Q23;2024;930017512;CLINIQUE DU BOURGET;930019948;N3111;1;2.83;1;0.8;;;2;3.63
Q23;2024;930017512;CLINIQUE DU BOURGET;930019948;N3120;1;1.97;;;;;1;1.97
Q23;2024;930017512;CLINIQUE DU BOURGET;930019948;N5000;;3.53;;1.28;;;;4.81
Q23;2024;930017512;CLINIQUE DU BOURGET;930019948;N511A;;3.53;;1.28;;;;4.81
Q23;2024;930017512;CLINIQUE DU BOURGET;930019948;N9999;56;118.39;17;35.63;;;73;154.02
Q23;2024;930017512;CLINIQUE DU BOURGET;930019948;N999H;56;118.39;17;35.63;;;73;154.02
Q23;2024;930018460;UNITE D AUTODIALYSE LE RAINCY;940000060;N1000;1;1;;;;;1;1
Q23;2024;930018460;UNITE D AUTODIALYSE LE RAINCY;940000060;N1210;1;1;;;;;1;1
Q23;2024;930018460;UNITE D AUTODIALYSE LE RAINCY;940000060;N2000;8;6.05;1;2.7;;;9;8.75
Q23;2024;930018460;UNITE D AUTODIALYSE LE RAINCY;940000060;N2120;2;1.38;;;;;2;1.38
Q23;2024;930018460;UNITE D AUTODIALYSE LE RAINCY;940000060;N2210;6;4.5;1;2.7;;;7;7.2
Q23;2024;930018460;UNITE D AUTODIALYSE LE RAINCY;940000060;N2450;0;0.07;;;;;0;0.07
Q23;2024;930018460;UNITE D AUTODIALYSE LE RAINCY;940000060;N2710;0;0.1;;;;;0;0.1
Q23;2024;930018460;UNITE D AUTODIALYSE LE RAINCY;940000060;N5000;0;0.4;;;;;0;0.4
Q23;2024;930018460;UNITE D AUTODIALYSE LE RAINCY;940000060;N511A;0;0.4;;;;;0;0.4
Q23;2024;930018460;UNITE D AUTODIALYSE LE RAINCY;940000060;N9999;9;7.45;1;2.7;;;10;10.15
Q23;2024;930018460;UNITE D AUTODIALYSE LE RAINCY;940000060;N999H;9;7.45;1;2.7;;;10;10.15
Q23;2024;930019203;CLINIQUE PRE ST GERVAIS;920030269;N1000;10;8.87;2;2.62;;;12;11.49
Q23;2024;930019203;CLINIQUE PRE ST GERVAIS;920030269;N1100;3;3.07;0;0;;;3;3.07
Q23;2024;930019203;CLINIQUE PRE ST GERVAIS;920030269;N1210;2;1.44;0;0;;;2;1.44
Q23;2024;930019203;CLINIQUE PRE ST GERVAIS;920030269;N1220;5;4.36;2;2.62;;;7;6.98
Q23;2024;930019203;CLINIQUE PRE ST GERVAIS;920030269;N2000;95;78.48;16;42.03;;;111;120.51
Q23;2024;930019203;CLINIQUE PRE ST GERVAIS;920030269;N2120;3;3;0;0;;;3;3
Q23;2024;930019203;CLINIQUE PRE ST GERVAIS;920030269;N2130;2;2;0;0;;;2;2
Q23;2024;930019203;CLINIQUE PRE ST GERVAIS;920030269;N2210;22;20.25;2;8.55;;;24;28.8
Q23;2024;930019203;CLINIQUE PRE ST GERVAIS;920030269;N2410;8;4.35;3;4.94;;;11;9.29
Q23;2024;930019203;CLINIQUE PRE ST GERVAIS;920030269;N2430;1;1.25;0;0;;;1;1.25
Q23;2024;930019203;CLINIQUE PRE ST GERVAIS;920030269;N2450;1;0.88;0;0;;;1;0.88
Q23;2024;930019203;CLINIQUE PRE ST GERVAIS;920030269;N2460;2;1.51;0;0.72;;;2;2.23
Q23;2024;930019203;CLINIQUE PRE ST GERVAIS;920030269;N2470;2;0.62;0;0;;;2;0.62
Q23;2024;930019203;CLINIQUE PRE ST GERVAIS;920030269;N2480;6;4.51;0;1.97;;;6;6.48
Q23;2024;930019203;CLINIQUE PRE ST GERVAIS;920030269;N2510;26;23.33;7;19.33;;;33;42.66
Q23;2024;930019203;CLINIQUE PRE ST GERVAIS;920030269;N2610;16;11.8;4;5.94;;;20;17.74
Q23;2024;930019203;CLINIQUE PRE ST GERVAIS;920030269;N2620;4;3.44;0;0.58;;;4;4.02
Q23;2024;930019203;CLINIQUE PRE ST GERVAIS;920030269;N2710;2;1.54;0;0;;;2;1.54
Q23;2024;930019203;CLINIQUE PRE ST GERVAIS;920030269;N3000;1;0.41;1;0.96;;;2;1.37
Q23;2024;930019203;CLINIQUE PRE ST GERVAIS;920030269;N3111;0;0;1;0.86;;;1;0.86
Q23;2024;930019203;CLINIQUE PRE ST GERVAIS;920030269;N3120;0;;0;0.1;;;0;0.1
Q23;2024;930019203;CLINIQUE PRE ST GERVAIS;920030269;N3130;1;0.41;0;0;;;1;0.41
Q23;2024;930019203;CLINIQUE PRE ST GERVAIS;920030269;N4000;1;1.01;0;0;;;1;1.01
Q23;2024;930019203;CLINIQUE PRE ST GERVAIS;920030269;N4120;1;1.01;0;0;;;1;1.01
Q23;2024;930019203;CLINIQUE PRE ST GERVAIS;920030269;N5000;15;12.78;2;4.16;;;17;16.94
Q23;2024;930019203;CLINIQUE PRE ST GERVAIS;920030269;N511A;15;12.78;2;4.16;;;17;16.94
Q23;2024;930019203;CLINIQUE PRE ST GERVAIS;920030269;N9999;122;101.55;21;49.77;;;143;151.32
Q23;2024;930019203;CLINIQUE PRE ST GERVAIS;920030269;N999H;122;101.55;21;49.77;;;143;151.32
Q23;2024;930020920;CLINIQUE PSY DE L ALLIANCE;920030269;N1000;7;5.63;1;0.97;;;8;6.6
Q23;2024;930020920;CLINIQUE PSY DE L ALLIANCE;920030269;N1100;2;2;0;0.01;;;2;2.01
Q23;2024;930020920;CLINIQUE PSY DE L ALLIANCE;920030269;N1210;2;0.84;1;0.88;;;3;1.72
Q23;2024;930020920;CLINIQUE PSY DE L ALLIANCE;920030269;N1220;3;2.79;0;0.08;;;3;2.87
Q23;2024;930020920;CLINIQUE PSY DE L ALLIANCE;920030269;N2000;60;51.18;9;20.25;;;69;71.43
Q23;2024;930020920;CLINIQUE PSY DE L ALLIANCE;920030269;N2120;2;3.09;0;0;;;2;3.09
Q23;2024;930020920;CLINIQUE PSY DE L ALLIANCE;920030269;N2210;26;24.76;4;10.09;;;30;34.85
Q23;2024;930020920;CLINIQUE PSY DE L ALLIANCE;920030269;N2470;1;0.37;0;0;;;1;0.37
Q23;2024;930020920;CLINIQUE PSY DE L ALLIANCE;920030269;N2480;3;2.18;0;0;;;3;2.18
Q23;2024;930020920;CLINIQUE PSY DE L ALLIANCE;920030269;N2510;6;6.38;0;2.97;;;6;9.35
Q23;2024;930020920;CLINIQUE PSY DE L ALLIANCE;920030269;N2610;15;10.28;5;7.19;;;20;17.47
Q23;2024;930020920;CLINIQUE PSY DE L ALLIANCE;920030269;N2710;7;4.12;0;0;;;7;4.12
Q23;2024;930020920;CLINIQUE PSY DE L ALLIANCE;920030269;N3000;1;0.98;0;0;;;1;0.98
Q23;2024;930020920;CLINIQUE PSY DE L ALLIANCE;920030269;N3120;1;0.98;0;0;;;1;0.98
Q23;2024;930020920;CLINIQUE PSY DE L ALLIANCE;920030269;N4000;1;0.52;0;0;;;1;0.52
Q23;2024;930020920;CLINIQUE PSY DE L ALLIANCE;920030269;N4120;1;0.52;0;0;;;1;0.52
Q23;2024;930020920;CLINIQUE PSY DE L ALLIANCE;920030269;N5000;11;10.11;2;2.68;;;13;12.79
Q23;2024;930020920;CLINIQUE PSY DE L ALLIANCE;920030269;N5130;11;10.11;2;2.68;;;13;12.79
Q23;2024;930020920;CLINIQUE PSY DE L ALLIANCE;920030269;N9999;80;68.42;12;23.9;;;92;92.32
Q23;2024;930020920;CLINIQUE PSY DE L ALLIANCE;920030269;N999H;80;68.42;12;23.9;;;92;92.32
Q23;2024;930020987;CLINIQUE DES PLATANES;930035043;N1000;10;7.66;1;0.26;;;11;7.92
Q23;2024;930020987;CLINIQUE DES PLATANES;930035043;N1100;3;2.6;;;;;3;2.6
Q23;2024;930020987;CLINIQUE DES PLATANES;930035043;N1210;2;1.7;;;;;2;1.7
Q23;2024;930020987;CLINIQUE DES PLATANES;930035043;N1220;4;2.87;1;0.26;;;5;3.13
Q23;2024;930020987;CLINIQUE DES PLATANES;930035043;N1500;1;0.49;;;;;1;0.49
Q23;2024;930020987;CLINIQUE DES PLATANES;930035043;N2000;16;12.41;8;5.63;;;24;18.04
Q23;2024;930020987;CLINIQUE DES PLATANES;930035043;N2120;1;1;;;;;1;1
Q23;2024;930020987;CLINIQUE DES PLATANES;930035043;N2210;7;6.7;3;4.59;;;10;11.29
Q23;2024;930020987;CLINIQUE DES PLATANES;930035043;N2470;;;1;0.13;;;1;0.13
Q23;2024;930020987;CLINIQUE DES PLATANES;930035043;N2480;2;1.36;3;0.31;;;5;1.67
Q23;2024;930020987;CLINIQUE DES PLATANES;930035043;N2510;;;1;0.6;;;1;0.6
Q23;2024;930020987;CLINIQUE DES PLATANES;930035043;N2710;6;3.35;;;;;6;3.35
Q23;2024;930020987;CLINIQUE DES PLATANES;930035043;N5000;1;0.69;1;0.14;;;2;0.83
Q23;2024;930020987;CLINIQUE DES PLATANES;930035043;N511A;1;0.69;1;0.14;;;2;0.83
Q23;2024;930020987;CLINIQUE DES PLATANES;930035043;N9999;27;20.76;10;6.03;;;37;26.79
Q23;2024;930020987;CLINIQUE DES PLATANES;930035043;N999H;27;20.76;10;6.03;;;37;26.79
Q23;2024;930021001;INSTITUT READAPTATION DE ROMAINVILLE;440052041;N1000;22;22;2;0.86;;;24;22.86
Q23;2024;930021001;INSTITUT READAPTATION DE ROMAINVILLE;440052041;N1100;2;2;;;;;2;2
Q23;2024;930021001;INSTITUT READAPTATION DE ROMAINVILLE;440052041;N1210;7;7;1;0.45;;;8;7.45
Q23;2024;930021001;INSTITUT READAPTATION DE ROMAINVILLE;440052041;N1220;12;12;1;0.41;;;13;12.41
Q23;2024;930021001;INSTITUT READAPTATION DE ROMAINVILLE;440052041;N1500;1;1;;;;;1;1
Q23;2024;930021001;INSTITUT READAPTATION DE ROMAINVILLE;440052041;N2000;163;161.03;19;14.4;;;182;175.43
Q23;2024;930021001;INSTITUT READAPTATION DE ROMAINVILLE;440052041;N2120;4;3.58;0;0;;;4;3.58
