"";"id";"finess";"nom_etab_1";"nom_etab_2";"nom_etab_long";"compl_etab";"compl_distr";"achemin";"comm";"dept";"lib_dept";"num_voie";"typ_voie";"lib_voie";"categ_etab";"lib_categ_etab";"categ_etab_agr";"lib_etab";"siret";"code_ape";"code_mft";"lib_mft";"code_sph";"lib_sph";"date_ouv";"date_autor";"date_maj";"num_educ"
"421";"660000084P1";"660000084";"CH PERPIGNAN";"CH PERPIGNAN";"CENTRE HOSPITALIER SAINT JEAN PERPIGNAN";NA;NA;"66046 PERPIGNAN CEDEX";"136";"66";"PYRENEES ORIENTALES";"20";"AV";"DU LANGUEDOC";"355";"Centre Hospitalier (C.H.)";"1102";"Centres Hospitaliers";"26660002200013";"8610Z";"3";"ARS établissements Publics de santé dotation globale";"1";"Etablissement public de santé";"1901-01-01";"1901-01-01";"2020-12-21";NA
"422";"660780628G1";"660780628";"CL DU VALLESPIR";"CL DU VALLESPIR CERET";"CLINIQUE DU VALLESPIR";NA;NA;"66400 CERET";"49";"66";"PYRENEES ORIENTALES";NA;"CHE";"SAN PLUGET";"365";"Etablissement de Soins Pluridisciplinaire";"1110";"Etablissements de Soins de Courte Durée";"71420089600013";"8610Z";"7";"ARS établissements de santé non financés dotation globale";"0";"Non concerné";"1971-10-06";"1971-10-06";"2024-03-07";NA
"423";"660780776G1";"660780776";"CL ST MICHEL";"CL ST MICHEL PRADES";"CLINIQUE SAINT MICHEL";NA;NA;"66500 PRADES";"149";"66";"PYRENEES ORIENTALES";"25";"AV";"LOUIS PRAT";"365";"Etablissement de Soins Pluridisciplinaire";"1110";"Etablissements de Soins de Courte Durée";"33102324200018";"8610Z";"7";"ARS établissements de santé non financés dotation globale";"0";"Non concerné";"1947-11-05";"1947-11-05";"2022-09-21";NA
"424";"660780784G1";"660780784";"CL ST PIERRE";"CL ST PIERRE PERPIGNAN";"CLINIQUE SAINT PIERRE";NA;NA;"66012 PERPIGNAN CEDEX";"136";"66";"PYRENEES ORIENTALES";"169";"AV";"DE PRADES";"365";"Etablissement de Soins Pluridisciplinaire";"1110";"Etablissements de Soins de Courte Durée";"57420191900028";"8610Z";"7";"ARS établissements de santé non financés dotation globale";"0";"Non concerné";"1976-06-05";"1976-06-05";"2025-07-02";NA
"425";"660790387G1";"660790387";"POLYCL MEDIPOLE ST ROCH";"POLYCL MEDIPOLE ST ROCH CABESTANY";"POLYCLINIQUE MEDIPOLE SAINT ROCH";NA;NA;"66330 CABESTANY";"28";"66";"PYRENEES ORIENTALES";NA;"AV";"AMBROISE CROIZAT";"365";"Etablissement de Soins Pluridisciplinaire";"1110";"Etablissements de Soins de Courte Durée";"37801689300034";"8610Z";"7";"ARS établissements de santé non financés dotation globale";"0";"Non concerné";"1994-04-01";"1991-04-01";"2024-07-10";NA
"426";"670000025G1";"670000025";"HOPITAL CIVIL / NOUVEL HOPITAL CIVIL";"HOPITAL CIVIL / NOUVEL HOPITAL CIVIL";"HOPITAL CIVIL / NOUVEL HOPITAL CIVIL";NA;NA;"67091 STRASBOURG CEDEX";"482";"67";"BAS RHIN";"1";"PL";"DE L'HOPITAL";"101";"Centre Hospitalier Régional (C.H.R.)";"1101";"Centres Hospitaliers Régionaux";"26670057400012";"8610Z";"3";"ARS établissements Publics de santé dotation globale";"1";"Etablissement public de santé";"1904-04-04";"1904-04-04";"2024-02-01";NA
"427";"670000157A1";"670000157";"CENTRE HOSPITALIER DE HAGUENAU";"CENTRE HOSPITALIER DE HAGUENAU";"CENTRE HOSPITALIER DE HAGUENAU";NA;NA;"67504 HAGUENAU CEDEX";"180";"67";"BAS RHIN";"64";"AV";"DU PROFESSEUR RENE LERICHE";"355";"Centre Hospitalier (C.H.)";"1102";"Centres Hospitaliers";"26670011100013";"8610Z";"3";"ARS établissements Publics de santé dotation globale";"1";"Etablissement public de santé";"1901-01-01";"1901-01-01";"2011-09-19";NA
"428";"670000157P1";"670000157";"CENTRE HOSPITALIER DE HAGUENAU";"CENTRE HOSPITALIER DE HAGUENAU";"CENTRE HOSPITALIER DE HAGUENAU";NA;NA;"67504 HAGUENAU CEDEX";"180";"67";"BAS RHIN";"64";"AV";"DU PROFESSEUR RENE LERICHE";"355";"Centre Hospitalier (C.H.)";"1102";"Centres Hospitaliers";"26670011100013";"8610Z";"3";"ARS établissements Publics de santé dotation globale";"1";"Etablissement public de santé";"1901-01-01";"1901-01-01";"2011-09-19";NA
"429";"670000165A1";"670000165";"CH SAINTE-CATHERINE DE SAVERNE";"CH SAINTE-CATHERINE DE SAVERNE";"CENTRE HOSPITALIER SAINTE-CATHERINE DE SAVERNE";NA;NA;"67703 SAVERNE CEDEX";"437";"67";"BAS RHIN";"19";"COTE";"DE SAVERNE";"355";"Centre Hospitalier (C.H.)";"1102";"Centres Hospitaliers";"26670022800015";"8610Z";"3";"ARS établissements Publics de santé dotation globale";"1";"Etablissement public de santé";"1901-01-01";"1901-01-01";"2011-09-20";NA
"430";"670000165P1";"670000165";"CH SAINTE-CATHERINE DE SAVERNE";"CH SAINTE-CATHERINE DE SAVERNE";"CENTRE HOSPITALIER SAINTE-CATHERINE DE SAVERNE";NA;NA;"67703 SAVERNE CEDEX";"437";"67";"BAS RHIN";"19";"COTE";"DE SAVERNE";"355";"Centre Hospitalier (C.H.)";"1102";"Centres Hospitaliers";"26670022800015";"8610Z";"3";"ARS établissements Publics de santé dotation globale";"1";"Etablissement public de santé";"1901-01-01";"1901-01-01";"2011-09-20";NA
"431";"670000272G1";"670000272";"CH INTERCOMMUNAL DE LA LAUTER";"CH INTERCOMMUNAL DE LA LAUTER";"CENTRE HOSPITALIER INTERCOMMUNAL DE LA LAUTER";NA;NA;"67166 WISSEMBOURG CEDEX";"544";"67";"BAS RHIN";"24";"RTE";"DE WEILER";"355";"Centre Hospitalier (C.H.)";"1102";"Centres Hospitaliers";"26670058200015";"8610Z";"3";"ARS établissements Publics de santé dotation globale";"1";"Etablissement public de santé";"1901-01-01";"1901-01-01";"2024-05-06";NA
"432";"670000397G1";"670000397";"CENTRE HOSPITALIER DE SELESTAT";"CENTRE HOSPITALIER DE SELESTAT";"CENTRE HOSPITALIER DE SELESTAT";NA;NA;"67606 SELESTAT CEDEX";"462";"67";"BAS RHIN";"23";"AV";"LOUIS PASTEUR";"355";"Centre Hospitalier (C.H.)";"1102";"Centres Hospitaliers";"20005564800022";"8610Z";"3";"ARS établissements Publics de santé dotation globale";"1";"Etablissement public de santé";"1948-03-23";"1948-03-23";"2024-03-26";NA
"433";"670018068G1";"670018068";"CLINIQUE RHENA GCS ES";"CLINIQUE RHENA GCS ES";"CLINIQUE RHENA GCS ES";NA;NA;"67016 STRASBOURG CEDEX";"482";"67";"BAS RHIN";"10";"R";"FRANCOIS EPAILLY";"697";"Groupement de coopération sanitaire - Etablissement de santé";"1205";"Autres Etablissements Relevant de la Loi Hospitalière";"81791571300025";"8610Z";"33";"Echelle tarifaire privée";"9";"indéterminé";"2017-02-27";"2016-10-10";"2023-12-14";NA
"434";"670780212G1";"670780212";"CLINIQUE SAINTE-ANNE";"CLINIQUE SAINTE-ANNE";"CLINIQUE SAINTE-ANNE DU GROUPE HOSPITALIER SAINT-VINCENT";"GROUPE HOSPITALIER SAINT-VINCENT";NA;"67085 STRASBOURG CEDEX";"482";"67";"BAS RHIN";"182";"RTE";"DE LA WANTZENAU";"365";"Etablissement de Soins Pluridisciplinaire";"1110";"Etablissements de Soins de Courte Durée";"43842088700079";NA;"4";"ARS établissements PSPH dotation globale";"6";"Etablissement de santé privé d'intérêt collectif";"1904-04-04";"1904-04-04";"2021-03-16";NA
"435";"670783273A1";"670783273";"HOPITAL DE HAUTEPIERRE";"HOPITAL DE HAUTEPIERRE";"HOPITAL DE HAUTEPIERRE";NA;NA;"67200 STRASBOURG";"482";"67";"BAS RHIN";"1";"AV";"MOLIERE";"101";"Centre Hospitalier Régional (C.H.R.)";"1101";"Centres Hospitaliers Régionaux";"26670057400095";"8610Z";"3";"ARS établissements Publics de santé dotation globale";"1";"Etablissement public de santé";"1978-11-01";"1978-01-26";"2024-02-01";NA
