BOR;AN;FI;FI_EJ;EQUIPIMA;NB;NBEXP;ACTET;ACTEXET;ACTEXEJ;ACTEX;ACTNUI;ACTINT
IMAGES;2014;890975527;890000037;IRM;1;1;860;;;5211;0;0
IMAGES;2014;890975527;890000037;MAMM;1;1;;;;;;
IMAGES;2014;890975527;890000037;RADIO;5;5;19663;;;26459;580;1
IMAGES;2014;890975527;890000037;SCAN;1;1;7376;;;6654;93;1
IMAGES;2014;890975527;890000037;VASC;1;1;1615;;;0;9;1
IMAGES;2014;890975535;890000409;RADIO;2;2;3313;;;6054;74;1
IMAGES;2014;890975543;890000417;IRM;;0;;;737;737;;0
IMAGES;2014;890975543;890000417;MAMM;1;1;;;;1511;;
IMAGES;2014;890975543;890000417;RADIO;3;3;1418;;;15021;145;0
IMAGES;2014;890975543;890000417;SCAN;1;1;882;;;3143;14;0
IMAGES;2014;890975550;890970569;IRM;1;1;365;57;753;3566;15;0
IMAGES;2014;890975550;890970569;MAMM;1;1;;;;1275;;
IMAGES;2014;890975550;890970569;RADIO;4;5;9694;283;8;32959;444;0
IMAGES;2014;890975550;890970569;SCAN;1;1;3477;134;18;7241;59;1
IMAGES;2014;890975550;890970569;VASC;1;1;345;;;;;1
IMAGES;2014;890975568;890000433;MAMM;1;1;;;;1114;;
IMAGES;2014;890975568;890000433;RADIO;2;2;2038;;;11471;88;
IMAGES;2014;890975568;890000433;SCAN;1;1;1469;;;3242;9;
IMAGES;2014;900000035;900003880;LITHO;1;1;19;;;;;
IMAGES;2014;900000035;900003880;MAMM;1;;;;;;;
IMAGES;2014;900000035;900003880;RADIO;4;;;;;;;
IMAGES;2014;900000035;900003880;SCAN;1;;;;;;;
IMAGES;2014;900000167;900000365;IRM;1;1;445;11;1;2856;21;1
IMAGES;2014;900000167;900000365;MAMM;1;1;;;;3235;;
IMAGES;2014;900000167;900000365;RADIO;5;5;16685;322;197;21865;479;1
IMAGES;2014;900000167;900000365;SCAN;1;1;6723;217;29;6811;183;1
IMAGES;2014;910000272;910110014;MAMM;1;1;;;;651;;
IMAGES;2014;910000272;910110014;RADIO;3;3;4928;;;24623;473;0
IMAGES;2014;910000272;910110014;SCAN;1;1;1514;;;2696;16;0
IMAGES;2014;910000280;910019447;MAMM;1;1;;;;569;;
IMAGES;2014;910000280;910019447;RADIO;3;3;5955;;;14882;;0
IMAGES;2014;910000280;910019447;SCAN;1;1;3304;;;2447;;0
IMAGES;2014;910000298;910110055;IRM;1;1;476;;;2411;0;0
IMAGES;2014;910000298;910110055;RADIO;3;3;10545;;;29242;801;0
IMAGES;2014;910000298;910110055;SCAN;1;1;4029;;12;8479;193;1
IMAGES;2014;910000306;910110063;CAM;2;2;104;19;36;1492;;0
IMAGES;2014;910000306;910110063;IRM;2;2;1068;;;;;0
IMAGES;2014;910000306;910110063;MAMM;1;1;;;;454;;
IMAGES;2014;910000306;910110063;RADIO;2;2;2145;;;20735;;0
IMAGES;2014;910000306;910110063;SCAN;1;1;3082;;;9485;;0
IMAGES;2014;910000306;910110063;TOMO;1;1;26;30;133;1014;;0
IMAGES;2014;910000306;910110063;dtIRM1;1;1;784;;;2082;;0
IMAGES;2014;910000306;910110063;dtIRM2;1;1;284;;;0;;0
IMAGES;2014;910001973;910019447;IRM;1;1;560;;;1334;25;0
IMAGES;2014;910001973;910019447;RADIO;3;3;15205;;;14514;641;0
IMAGES;2014;910001973;910019447;SCAN;1;1;5768;;;2513;196;0
IMAGES;2014;910009919;910009869;IRM;1;0;;;;;;
IMAGES;2014;910009919;910009869;MAMM;1;0;;;;;;
IMAGES;2014;910009919;910009869;RADIO;3;0;;;;;;
IMAGES;2014;910009919;910009869;SCAN;1;0;;;;;;
IMAGES;2014;910009919;910009869;dtIRM1;1;0;;;;;;
IMAGES;2014;910015965;750043994;RADIO;1;1;553;;;;;0
IMAGES;2014;910018423;910019454;RADIO;2;2;1244;;;12340;200;0
IMAGES;2014;910018423;910019454;SCAN;1;1;1059;;;3094;16;0
IMAGES;2014;910020254;910002773;IRM;1;1;2685;;;6695;46;0
IMAGES;2014;910020254;910002773;MAMM;1;1;;;;2657;;
IMAGES;2014;910020254;910002773;RADIO;6;6;21766;;;54250;1712;1
IMAGES;2014;910020254;910002773;SCAN;2;2;8817;;;21996;428;1
IMAGES;2014;910020254;910002773;VASC;2;2;3115;;;139;25;1
IMAGES;2014;910100015;750712184;RADIO;1;1;2134;;;90;0;0
IMAGES;2014;910100023;750712184;RADIO;2;2;4142;;;118;0;0
IMAGES;2014;910150028;750811184;RADIO;2;2;8187;;;1658;10;0
IMAGES;2014;910150028;750811184;SCAN;1;1;2844;;;3944;;0
IMAGES;2014;910150069;910000033;RADIO;2;2;4287;;;24;;0
IMAGES;2014;910300029;910000355;IRM;1;;;;;;;
IMAGES;2014;910300029;910000355;MAMM;1;;;;;;;
IMAGES;2014;910300029;910000355;RADIO;1;;;;;;;
IMAGES;2014;910300029;910000355;SCAN;1;;;;;;;
IMAGES;2014;910300060;750043994;RADIO;1;;;;;;;0
IMAGES;2014;910300144;910000447;IRM;1;1;188;;;14757;72;0
IMAGES;2014;910300144;910000447;SCAN;1;1;1729;;;11460;0;0
IMAGES;2014;910300177;910000462;IRM;1;;;;;;;
IMAGES;2014;910300177;910000462;LITHO;1;;;;;;;
IMAGES;2014;910300177;910000462;SCAN;1;;;;;;;
IMAGES;2014;910300219;910003888;IRM;2;2;727;;681;9178;;0
IMAGES;2014;910300219;910003888;MAMM;1;1;;;;10;;
IMAGES;2014;910300219;910003888;RADIO;2;2;60441;;;150315;331;0
IMAGES;2014;910300219;910003888;SCAN;2;2;2516;;166;9244;;1
IMAGES;2014;910300219;910003888;VASC;4;1;8002;;;80;;1
IMAGES;2014;910300276;910019702;RADIO;1;1;1184;;;;;
IMAGES;2014;910300300;910000538;MAMM;1;;;;;;;
IMAGES;2014;910300300;910000538;RADIO;2;;;;;;;
IMAGES;2014;910300300;910000538;SCAN;1;1;6289;;;;6;
IMAGES;2014;910300359;910000587;LITHO;1;;;;;;;
IMAGES;2014;910300359;910000587;MAMM;1;;;;;;;
IMAGES;2014;910300359;910000587;RADIO;1;;;;;;;
IMAGES;2014;910805357;910001643;IRM;1;;;;;;;
IMAGES;2014;910805357;910001643;MAMM;1;;;;;;;
IMAGES;2014;910805357;910001643;RADIO;3;;;;;;;
IMAGES;2014;910805357;910001643;SCAN;1;;;;;;;
IMAGES;2014;910805357;910001643;dtIRM2;1;;;;;;;
IMAGES;2014;920000460;750813321;CAM;2;2;707;0;0;4182;0;0
IMAGES;2014;920000460;750813321;IRM;1;1;221;0;834;3380;0;0
IMAGES;2014;920000460;750813321;MAMM;3;3;;;;12828;;
IMAGES;2014;920000460;750813321;RADIO;2;2;2399;0;0;2946;0;0
IMAGES;2014;920000460;750813321;SCAN;1;1;638;0;1336;4488;0;0
IMAGES;2014;920000460;750813321;TOMO;1;1;48;0;0;3218;0;0
IMAGES;2014;920000569;920026374;MAMM;1;1;;;;608;;
IMAGES;2014;920000569;920026374;RADIO;3;3;1239;;;3254;0;0
IMAGES;2014;920000569;920026374;SCAN;1;1;806;;;4337;0;0
IMAGES;2014;920000577;920110020;IRM;1;1;230;;;2485;;
IMAGES;2014;920000577;920110020;MAMM;1;1;;;;198;;
IMAGES;2014;920000577;920110020;RADIO;5;5;5615;;;18993;;
IMAGES;2014;920000577;920110020;SCAN;1;1;5775;;;10895;;
IMAGES;2014;920000585;920026374;IRM;1;1;389;;;9112;263;0
IMAGES;2014;920000585;920026374;RADIO;3;3;2319;;;15669;5560;0
IMAGES;2014;920000585;920026374;SCAN;1;1;2166;;;7099;48;0
IMAGES;2014;920000601;920110053;RADIO;2;2;3307;0;0;1171;0;0
IMAGES;2014;920000619;920009909;IRM;1;1;209;;;616;;0
IMAGES;2014;920000619;920009909;RADIO;3;3;3799;;;10257;119;1
IMAGES;2014;920000619;920009909;SCAN;1;1;888;;;580;;0
IMAGES;2014;920000627;920009909;RADIO;1;1;2084;;;4439;46;
IMAGES;2014;920000635;920150026;MAMM;1;1;;;;893;;
IMAGES;2014;920000635;920150026;RADIO;1;1;2865;;;7434;;0
IMAGES;2014;920000635;920150026;SCAN;1;1;1034;;;4255;;0
IMAGES;2014;920000643;920150034;IRM;1;1;67;;;1544;0;
IMAGES;2014;920000643;920150034;MAMM;1;1;;;;1743;;
IMAGES;2014;920000643;920150034;RADIO;4;4;4639;;;28995;462;0
IMAGES;2014;920000643;920150034;SCAN;1;1;4582;;36;7087;8;1
IMAGES;2014;920000650;920150059;CAM;2;2;1448;;;2782;;0
IMAGES;2014;920000650;920150059;IRM;2;2;3913;;;15086;81;0
IMAGES;2014;920000650;920150059;LITHO;1;1;179;;;;;1
IMAGES;2014;920000650;920150059;RADIO;4;4;12927;;;26603;327;
IMAGES;2014;920000650;920150059;SCAN;2;2;9905;;;11589;185;1
IMAGES;2014;920000650;920150059;TOMO;1;1;206;;;2108;;0
IMAGES;2014;920000650;920150059;VASC;4;4;5130;;;311;24;
IMAGES;2014;920000650;920150059;dtIRM2;1;1;2169;;;6888;;0
IMAGES;2014;920000684;920150091;CAM;2;2;427;;;2296;;0
IMAGES;2014;920000684;920150091;IRM;1;1;189;;26;1245;;0
IMAGES;2014;920000684;920150091;RADIO;2;2;31364;;170;3059;1538;0
IMAGES;2014;920000684;920150091;SCAN;1;1;3974;;81;4720;;1
IMAGES;2014;920000684;920150091;TOMO;1;1;184;;461;2927;;0
IMAGES;2014;920000684;920150091;VASC;3;3;5591;;641;9;23;1
IMAGES;2014;920001369;920710654;RADIO;1;1;627;;;;;0
IMAGES;2014;920100013;750712184;IRM;1;1;837;66;0;5465;33;0
IMAGES;2014;920100013;750712184;RADIO;5;5;18734;16;40;36119;895;1
IMAGES;2014;920100013;750712184;SCAN;2;2;6586;505;665;9554;254;1
IMAGES;2014;920100013;750712184;VASC;2;2;1800;142;25;109;10;1
IMAGES;2014;920100021;750712184;CAM;1;1;1290;167;69;3263;;0
IMAGES;2014;920100021;750712184;IRM;1;1;980;;10;4750;32;0
IMAGES;2014;920100021;750712184;MAMM;1;1;;;;1250;;
IMAGES;2014;920100021;750712184;RADIO;3;3;5747;;2;32920;532;1
IMAGES;2014;920100021;750712184;SCAN;2;2;6592;;;8607;260;1
IMAGES;2014;920100021;750712184;VASC;1;1;284;;;;2;
IMAGES;2014;920100039;750712184;CAM;2;2;1061;;;1900;;0
IMAGES;2014;920100039;750712184;IRM;1;1;1623;;;3412;;0
IMAGES;2014;920100039;750712184;RADIO;5;5;21874;;;20705;;0
IMAGES;2014;920100039;750712184;SCAN;1;1;10211;;;8623;;1
IMAGES;2014;920100039;750712184;VASC;2;2;2237;;;91;;1
IMAGES;2014;920100039;750712184;dtIRM2;1;1;1623;;;3412;;1
IMAGES;2014;920100047;750712184;IRM;1;1;663;;;2925;;
IMAGES;2014;920100047;750712184;RADIO;2;2;15478;;;18712;;
IMAGES;2014;920100047;750712184;SCAN;1;1;4039;;;4693;;
IMAGES;2014;920100054;750712184;IRM;1;1;1220;;445;3571;70;0
IMAGES;2014;920100054;750712184;RADIO;4;4;7301;;;29825;189;1
IMAGES;2014;920100054;750712184;SCAN;1;1;1963;;103;2002;28;1
IMAGES;2014;920100062;750712184;RADIO;4;4;5821;46;;2108;;0
IMAGES;2014;920100062;750712184;SCAN;1;1;1967;364;;4472;;0
IMAGES;2014;920120011;750821092;IRM;1;1;614;;;2918;1;0
IMAGES;2014;920120011;750821092;RADIO;5;5;13285;;;12809;223;1
IMAGES;2014;920120011;750821092;SCAN;1;1;4991;;;5832;83;1
IMAGES;2014;920120011;750821092;VASC;1;1;507;;;89;0;1
IMAGES;2014;920150018;750720492;RADIO;2;2;912;;;1926;;0
IMAGES;2014;920300043;920001526;CAM;2;2;4425;;;;;
IMAGES;2014;920300043;920001526;IRM;2;0;;;;;;
IMAGES;2014;920300043;920001526;LITHO;1;1;187;;;;;
IMAGES;2014;920300043;920001526;SCAN;2;0;;;;;;
IMAGES;2014;920300043;920001526;TOMO;1;1;3635;;;;;
IMAGES;2014;920300043;920001526;VASC;2;0;;;;;;
IMAGES;2014;920300191;920000767;MAMM;1;;;;;;;
IMAGES;2014;920300191;920000767;RADIO;2;2;700;;;5000;;0
IMAGES;2014;920300209;920000775;MAMM;1;1;;;;983;;
IMAGES;2014;920300209;920000775;RADIO;3;2;93;;;4992;;0
IMAGES;2014;920300266;920000940;MAMM;1;1;;;;511;;
IMAGES;2014;920300266;920000940;RADIO;3;3;483;;;4189;;0
IMAGES;2014;920300464;910014919;RADIO;1;1;918;;;2980;;0
IMAGES;2014;920300597;920000940;MAMM;1;1;;;;1717;;
IMAGES;2014;920300597;920000940;RADIO;3;3;2220;;;24896;;
IMAGES;2014;920300597;920000940;SCAN;1;1;876;;;6770;53;
IMAGES;2014;920300753;920810736;IRM;1;1;157;;;10456;12;0
IMAGES;2014;920300753;920810736;MAMM;1;;;;;;;
IMAGES;2014;920300753;920810736;RADIO;2;2;20326;;;;;
IMAGES;2014;920300753;920810736;SCAN;1;1;2930;;;8830;12;1
IMAGES;2014;920300753;920810736;VASC;4;4;7170;;;;;
IMAGES;2014;920300761;920000973;IRM;1;;;;;;;
IMAGES;2014;920300761;920000973;MAMM;1;;;;;;;
IMAGES;2014;920300761;920000973;RADIO;2;;;;;;;
IMAGES;2014;920300761;920000973;SCAN;1;;;;;;;
IMAGES;2014;920300787;920000981;CAM;3;3;172;;;6920;0;1
IMAGES;2014;920300787;920000981;IRM;1;1;733;0;0;7773;82;0
IMAGES;2014;920300787;920000981;LITHO;1;1;221;;;;;1
IMAGES;2014;920300787;920000981;MAMM;1;1;;;;4355;;
IMAGES;2014;920300787;920000981;RADIO;2;2;6262;0;6;19362;133;1
IMAGES;2014;920300787;920000981;SCAN;1;1;2520;0;0;12413;108;1
IMAGES;2014;920300787;920000981;TOMO;1;1;193;0;0;5067;0;
IMAGES;2014;920300787;920000981;VASC;1;1;975;0;0;0;1;1
IMAGES;2014;920300837;920001005;MAMM;1;1;;;;;;
IMAGES;2014;920300837;920001005;RADIO;2;;;;;;;0
IMAGES;2014;920300837;920001005;SCAN;1;1;993;;8928;;;0
IMAGES;2014;920300936;920006848;CAM;2;2;154;;179;3421;0;0
IMAGES;2014;920300936;920006848;IRM;1;1;52;;111;8599;31;1
IMAGES;2014;920300936;920006848;MAMM;1;1;;;;3400;;
IMAGES;2014;920300936;920006848;RADIO;3;3;10076;;1351;12983;7;1
IMAGES;2014;920300936;920006848;SCAN;1;1;1566;;1856;12177;23;1
IMAGES;2014;920300985;920810330;RADIO;3;3;461;;;8193;;
IMAGES;2014;930000286;930021480;CAM;2;2;589;10;;4398;0;
IMAGES;2014;930000286;930021480;IRM;1;1;855;23;;1953;0;
IMAGES;2014;930000286;930021480;RADIO;3;3;12029;182;;27687;801;
IMAGES;2014;930000286;930021480;SCAN;2;2;6006;147;;6693;131;
IMAGES;2014;930000286;930021480;VASC;2;2;1243;0;;97;4;
IMAGES;2014;930000302;930110036;IRM;1;1;630;;;3489;0;
IMAGES;2014;930000302;930110036;RADIO;4;4;11741;;;25979;860;
IMAGES;2014;930000302;930110036;SCAN;1;1;2401;;;3995;133;
IMAGES;2014;930000328;930110051;CAM;1;0;;;;;;
IMAGES;2014;930000328;930110051;IRM;1;1;4050;;4253;2221;;0
IMAGES;2014;930000328;930110051;MAMM;1;1;;;;;;
IMAGES;2014;930000328;930110051;RADIO;3;3;16871;;;27227;807;0
IMAGES;2014;930000328;930110051;SCAN;1;1;13607;;31;9012;;1
IMAGES;2014;930000336;930110069;IRM;1;1;1198;;;4142;11;0
IMAGES;2014;930000336;930110069;MAMM;1;1;;;;965;;
IMAGES;2014;930000336;930110069;RADIO;7;7;16093;;;41469;1154;
IMAGES;2014;930000336;930110069;SCAN;1;1;5048;;;8745;201;1
IMAGES;2014;930000336;930110069;dtIRM2;1;1;1198;;;;;
IMAGES;2014;930013818;930024427;RADIO;1;1;494;;;;;0
IMAGES;2014;930100011;750712184;RADIO;3;3;4494;0;0;649;0;0
IMAGES;2014;930100037;750712184;CAM;2;2;963;192;39;4748;0;0
IMAGES;2014;930100037;750712184;IRM;1;1;2321;24;0;2088;14;0
IMAGES;2014;930100037;750712184;RADIO;6;5;29932;0;15;21376;755;1
IMAGES;2014;930100037;750712184;SCAN;2;2;14498;55;9;7495;384;1
IMAGES;2014;930100037;750712184;TOMO;1;1;820;137;31;1822;0;0
IMAGES;2014;930100045;750712184;IRM;1;1;851;81;;2588;3;1
IMAGES;2014;930100045;750712184;MAMM;1;1;;;;2300;;
IMAGES;2014;930100045;750712184;RADIO;3;3;9724;39;;26709;671;1
IMAGES;2014;930100045;750712184;SCAN;1;1;4260;564;0;4827;92;1
IMAGES;2014;930100045;750712184;VASC;1;1;1083;165;;246;1;1
IMAGES;2014;930300025;930000393;CAM;2;2;361;;103;5039;0;0
IMAGES;2014;930300025;930000393;IRM;1;1;559;;;9619;3;
IMAGES;2014;930300025;930000393;RADIO;4;4;4579;;;9640;302;1
IMAGES;2014;930300025;930000393;SCAN;2;2;2632;;;10119;10;
IMAGES;2014;930300025;930000393;TOMO;1;1;142;;60;1563;0;0
IMAGES;2014;930300025;930000393;VASC;2;0;;;;;;
IMAGES;2014;930300066;930000401;LITHO;1;1;155;;;;;
IMAGES;2014;930300066;930000401;VASC;1;1;705;;;;;
IMAGES;2014;930300082;930000419;IRM;1;1;8595;;;;;1
IMAGES;2014;930300082;930000419;LITHO;1;;;;;;;
IMAGES;2014;930300082;930000419;MAMM;1;;;;;;;
IMAGES;2014;930300082;930000419;RADIO;2;;;;;;;
IMAGES;2014;930300082;930000419;SCAN;1;1;9393;;;;;1
IMAGES;2014;930300264;930000492;IRM;2;2;61;;;21138;;0
IMAGES;2014;930300264;930000492;RADIO;3;3;3204;;;10118;;0
IMAGES;2014;930300264;930000492;SCAN;1;1;79;;;6356;;1
IMAGES;2014;930300553;930000633;IRM;2;2;791;;;22231;4;0
IMAGES;2014;930300553;930000633;MAMM;1;1;;;;1184;;
IMAGES;2014;930300553;930000633;RADIO;3;3;4133;;;26446;137;
IMAGES;2014;930300553;930000633;SCAN;1;1;5367;;;20381;36;1
IMAGES;2014;930300595;930000658;CAM;2;0;;;;;;
IMAGES;2014;930300595;930000658;IRM;1;0;;;;;;
IMAGES;2014;930300595;930000658;LITHO;1;0;;;;;;
IMAGES;2014;930300595;930000658;MAMM;1;0;;;;;;
IMAGES;2014;930300595;930000658;RADIO;5;0;;;;;;
IMAGES;2014;930300595;930000658;SCAN;1;0;;;;;;
IMAGES;2014;930300595;930000658;TOMO;1;0;;;;;;
IMAGES;2014;940000573;940110018;IRM;2;1;1082;;;2247;2;0
IMAGES;2014;940000573;940110018;MAMM;1;1;;;;1301;;
IMAGES;2014;940000573;940110018;RADIO;3;3;11629;;;33485;893;0
IMAGES;2014;940000573;940110018;SCAN;2;1;3756;;;4796;20;0
IMAGES;2014;940000573;940110018;dtIRM1;;0;736;;;1637;;0
IMAGES;2014;940000599;940110042;IRM;1;1;1225;108;2;3975;;0
IMAGES;2014;940000599;940110042;MAMM;1;1;;;;218;;
IMAGES;2014;940000599;940110042;RADIO;5;5;12097;95;;46297;997;1
IMAGES;2014;940000599;940110042;SCAN;2;2;6853;16;424;26607;273;1
IMAGES;2014;940000599;940110042;VASC;1;1;2293;2;6;47;112;1
IMAGES;2014;940000649;940150014;IRM;2;2;1609;;;4470;0;0
IMAGES;2014;940000649;940150014;MAMM;1;1;;;;;;
IMAGES;2014;940000649;940150014;RADIO;3;3;9908;;;32728;746;1
IMAGES;2014;940000649;940150014;SCAN;2;2;4710;;;8950;130;1
IMAGES;2014;940000656;940150022;RADIO;1;1;1350;;;749;;0
IMAGES;2014;940000664;940160013;CAM;2;2;897;;;2013;0;0
IMAGES;2014;940000664;940160013;IRM;1;1;1177;;;3808;;0
IMAGES;2014;940000664;940160013;MAMM;2;2;;;;8897;;
IMAGES;2014;940000664;940160013;RADIO;4;4;14491;;;6875;55;0
IMAGES;2014;940000664;940160013;SCAN;3;3;7985;;;16575;11;1
IMAGES;2014;940000664;940160013;TOMO;1;1;374;;;3385;0;0
IMAGES;2014;940000664;940160013;VASC;2;2;274;;;4;0;1
IMAGES;2014;940000664;940160013;dtIRM2;1;1;1177;;;3808;;0
IMAGES;2014;940016868;940016819;IRM;1;1;103;;;273;;0
IMAGES;2014;940016868;940016819;RADIO;2;2;3777;;;4428;;0
IMAGES;2014;940016868;940016819;SCAN;1;1;178;;;318;;0
IMAGES;2014;940100027;750712184;CAM;3;3;1022;5;11;4715;0;0
IMAGES;2014;940100027;750712184;IRM;2;2;5108;139;0;7967;51;0
IMAGES;2014;940100027;750712184;LITHO;1;1;122;;;;;0
IMAGES;2014;940100027;750712184;MAMM;1;1;;;;3511;;
IMAGES;2014;940100027;750712184;RADIO;7;7;54543;20;0;31243;1359;1
IMAGES;2014;940100027;750712184;SCAN;3;3;20463;59;0;15002;599;1
IMAGES;2014;940100027;750712184;TOMO;1;1;647;1;39;2381;0;0
IMAGES;2014;940100027;750712184;VASC;5;5;9900;0;49;70;65;1
IMAGES;2014;940100027;750712184;dtIRM1;1;1;792;21;0;1585;;0
IMAGES;2014;940100027;750712184;dtIRM2;1;1;2429;75;0;4053;;0
IMAGES;2014;940100035;750712184;RADIO;1;1;2814;;;714;;0
IMAGES;2014;940100035;750712184;SCAN;1;1;4773;;;1484;;0
IMAGES;2014;940100043;750712184;CAM;2;2;1726;279;62;4297;;0
IMAGES;2014;940100043;750712184;IRM;2;2;5374;173;11;6306;126;0
IMAGES;2014;940100043;750712184;LITHO;1;1;115;1;0;0;0;1
IMAGES;2014;940100043;750712184;MAMM;1;1;;;;709;;
IMAGES;2014;940100043;750712184;RADIO;8;8;49423;1;;47127;14171;1
IMAGES;2014;940100043;750712184;SCAN;2;2;22473;6;;9371;4398;1
IMAGES;2014;940100043;750712184;VASC;2;2;3535;2;1;145;101;1
IMAGES;2014;940100043;750712184;dtIRM2;1;1;4033;173;11;3624;;0
IMAGES;2014;940100050;750712184;RADIO;2;2;9095;0;15;1756;0;0
IMAGES;2014;940100068;750712184;RADIO;2;2;4636;0;0;822;55;1
IMAGES;2014;940100068;750712184;SCAN;1;1;3925;0;0;3482;4;0
IMAGES;2014;940100068;750712184;VASC;1;1;370;0;0;9;2;1
IMAGES;2014;940120017;750821092;IRM;1;1;663;;;3540;4;0
IMAGES;2014;940120017;750821092;MAMM;1;1;;;;882;;
IMAGES;2014;940120017;750821092;RADIO;4;4;15784;;;31121;349;1
IMAGES;2014;940120017;750821092;SCAN;1;1;4876;;;4264;63;1
IMAGES;2014;940120017;750821092;VASC;;;;;;;;1
IMAGES;2014;940300031;940000706;IRM;1;1;156;;;7636;;0
IMAGES;2014;940300031;940000706;MAMM;1;;;;;;;
IMAGES;2014;940300031;940000706;SCAN;1;;;;;;;0
IMAGES;2014;940300163;750043994;RADIO;1;1;210;;;;;0
IMAGES;2014;940300270;940000771;IRM;1;;;;;;;
IMAGES;2014;940300270;940000771;RADIO;1;;;;;;;
IMAGES;2014;940300270;940000771;SCAN;1;;;;;;;
IMAGES;2014;940700032;940001027;RADIO;1;1;1467;0;0;0;0;0
IMAGES;2014;940700040;940809361;RADIO;1;1;1000;0;0;13;0;0
IMAGES;2014;940806490;750810798;RADIO;2;1;905;;;1125;;
IMAGES;2014;940806490;750810798;SCAN;1;1;249;;;723;;
IMAGES;2014;940813033;940001894;RADIO;1;;;;;;;
IMAGES;2014;940813033;940001894;SCAN;1;;;;;;;
IMAGES;2014;950000307;950110015;IRM;1;1;1817;;6;2335;;0
IMAGES;2014;950000307;950110015;MAMM;1;1;;;;4200;;
IMAGES;2014;950000307;950110015;RADIO;4;4;18091;;57;34165;1049;
IMAGES;2014;950000307;950110015;SCAN;2;2;7096;;89;10723;209;1
IMAGES;2014;950000307;950110015;VASC;1;1;1191;;;118;1;
IMAGES;2014;950000315;950001370;IRM;1;1;223;;;1905;0;0
IMAGES;2014;950000315;950001370;MAMM;1;1;;;;;;
IMAGES;2014;950000315;950001370;RADIO;2;2;4746;;;20250;428;0
IMAGES;2014;950000315;950001370;SCAN;1;1;1406;;;3749;42;0
IMAGES;2014;950000323;950013870;IRM;1;1;593;0;4;2794;16;0
IMAGES;2014;950000323;950013870;MAMM;1;1;;;;1256;;
IMAGES;2014;950000323;950013870;RADIO;8;8;20570;0;70;47024;1359;1
IMAGES;2014;950000323;950013870;SCAN;2;2;5347;15;11;10725;227;1
IMAGES;2014;950000331;950110049;IRM;1;1;1513;8;65;3543;11;0
IMAGES;2014;950000331;950110049;RADIO;5;5;14590;138;136;38499;1053;1
IMAGES;2014;950000331;950110049;SCAN;1;1;3109;25;90;6906;145;1
IMAGES;2014;950000331;950110049;VASC;1;1;1072;0;101;290;4;1
IMAGES;2014;950000349;950015289;RADIO;2;2;303;139;0;7647;43;0
IMAGES;2014;950000364;950110080;CAM;3;3;553;;;1840;;0
IMAGES;2014;950000364;950110080;IRM;1;1;1614;;;3646;;
IMAGES;2014;950000364;950110080;MAMM;1;1;;;;1050;;
IMAGES;2014;950000364;950110080;RADIO;9;9;32313;;;38618;;
IMAGES;2014;950000364;950110080;SCAN;2;2;8445;;;6735;;
IMAGES;2014;950000364;950110080;TOMO;1;1;181;;;1966;;0
IMAGES;2014;950000364;950110080;VASC;1;1;726;;;40;;
IMAGES;2014;950000398;950140012;RADIO;3;3;2666;;;;;
IMAGES;2014;950000406;950150037;RADIO;1;1;1183;0;0;0;0;
IMAGES;2014;950000695;950500033;RADIO;1;1;1446;;;;;0
IMAGES;2014;950000703;950500041;RADIO;1;1;1602;;;;;0
IMAGES;2014;950150052;750720575;RADIO;1;1;695;;;;93;1
IMAGES;2014;950300137;950000471;MAMM;1;;;;;;;
IMAGES;2014;950300137;950000471;RADIO;3;;;;;;;1
IMAGES;2014;950300244;950000539;IRM;1;0;308;;30;8327;0;0
IMAGES;2014;950300244;950000539;RADIO;4;0;3143;;242;25098;136;0
IMAGES;2014;950300244;950000539;SCAN;1;0;1149;;82;7426;0;1
IMAGES;2014;950500017;950015289;RADIO;1;1;1488;1;0;169;0;0
IMAGES;2014;950700021;950000760;RADIO;2;2;1788;;;25;;
IMAGES;2014;950807982;950001636;IRM;1;1;208;;142;24238;;0
IMAGES;2014;950807982;950001636;RADIO;1;1;4152;;424;26930;171;0
IMAGES;2014;950807982;950001636;SCAN;1;1;1968;;276;16392;36;0
IMAGES;2014;950807982;950001636;VASC;1;1;56;;;;;0
IMAGES;2014;970100012;970100103;LITHO;1;1;10;;;;;
IMAGES;2014;970100012;970100103;MAMM;1;1;;;;;;
IMAGES;2014;970100012;970100103;VASC;1;1;15;;;;;
IMAGES;2014;970100020;970100152;MAMM;1;1;;;;837;;
IMAGES;2014;970100020;970100152;RADIO;4;4;7474;;;9736;;
IMAGES;2014;970100392;970100178;RADIO;2;2;4889;0;0;10977;117;0
IMAGES;2014;970100392;970100178;SCAN;1;1;1182;;;4545;22;0
IMAGES;2014;970100426;970100202;MAMM;1;1;;;;458;;
IMAGES;2014;970100426;970100202;RADIO;1;1;986;;;;;1
IMAGES;2014;970100442;970100228;CAM;2;2;769;;;9456;;0
IMAGES;2014;970100442;970100228;IRM;1;1;1195;;;1195;;0
IMAGES;2014;970100442;970100228;LITHO;1;1;67;;;;;
IMAGES;2014;970100442;970100228;MAMM;1;1;;;;;;
IMAGES;2014;970100442;970100228;RADIO;6;6;7424;;;28672;;
IMAGES;2014;970100442;970100228;SCAN;2;2;5506;;;12722;;1
IMAGES;2014;970100442;970100228;VASC;1;1;989;;;131;;
IMAGES;2014;970100483;970100285;MAMM;1;;;;;;;
IMAGES;2014;970100483;970100285;RADIO;2;2;773;0;0;1629;0;0
