BOR;AN;FI;FI_EJ;DISCI;ETP_SAL;ETP_HU;ETP_MAD;ETP_INT;EFF_LIB
Q21;2014;860000025;860013382;1000;1.28;;;;
Q21;2014;860000025;860013382;2000;59.54;;;17.1;1
Q21;2014;860000025;860013382;2100;56.54;;;17.1;1
Q21;2014;860000025;860013382;2300;0.5;;;;
Q21;2014;860000025;860013382;2400;2.5;;;;
Q21;2014;860000025;860013382;9999;60.82;;;17.1;1
Q21;2014;860000033;860013382;1000;0.12;;;;
Q21;2014;860000033;860013382;2000;12.65;;;;
Q21;2014;860000033;860013382;2100;11.15;;;;
Q21;2014;860000033;860013382;2400;1;;;;
Q21;2014;860000033;860013382;2500;0.5;;;;
Q21;2014;860000033;860013382;9999;12.77;;;;
Q21;2014;860000058;860780097;2000;14.13;;;;
Q21;2014;860000058;860780097;2100;12.88;;;;
Q21;2014;860000058;860780097;2400;0.75;;;;
Q21;2014;860000058;860780097;2500;0.5;;;;
Q21;2014;860000058;860780097;9999;14.13;;;;
Q21;2014;860000223;860013077;1000;12.27;;;133.09;
Q21;2014;860000223;860013077;2000;386.15;74.03;12.27;344.66;
Q21;2014;860000223;860013077;2100;376.94;72.21;12.27;325.01;
Q21;2014;860000223;860013077;2300;1.13;;;2.5;
Q21;2014;860000223;860013077;2400;7.08;1.82;;17.15;
Q21;2014;860000223;860013077;2500;1;;;;
Q21;2014;860000223;860013077;9999;398.42;74.03;12.27;477.75;
Q21;2014;860005768;860000348;2000;0.66;;;;
Q21;2014;860005768;860000348;2100;0.66;;;;
Q21;2014;860005768;860000348;9999;0.66;;;;
Q21;2014;860008929;860008879;2000;0.81;;;;
Q21;2014;860008929;860008879;2300;0.81;;;;
Q21;2014;860008929;860008879;9999;0.81;;;;
Q21;2014;860009208;860009158;2000;3.4;0.1;;;4
Q21;2014;860009208;860009158;2400;3.4;0.1;;;4
Q21;2014;860009208;860009158;9999;3.4;0.1;;;4
Q21;2014;860010321;860010313;2000;3.44;;;;103
Q21;2014;860010321;860010313;2100;3.44;;;;103
Q21;2014;860010321;860010313;9999;3.44;;;;103
Q21;2014;860011014;860013077;2000;4.3;;;1;
Q21;2014;860011014;860013077;2400;2;;;1;
Q21;2014;860011014;860013077;2500;2.3;;;;
Q21;2014;860011014;860013077;9999;4.3;;;1;
Q21;2014;860011410;860012913;2000;0.2;;;;1
Q21;2014;860011410;860012913;2400;0.2;;;;1
Q21;2014;860011410;860012913;9999;0.2;;;;1
Q21;2014;860780311;860010750;1000;1;;;;
Q21;2014;860780311;860010750;2000;0.02;;;0;42
Q21;2014;860780311;860010750;2100;0.02;;;0;42
Q21;2014;860780311;860010750;9999;1.02;;;0;42
Q21;2014;860780436;870015336;1000;0.29;;;;
Q21;2014;860780436;870015336;2000;3.55;;;;
Q21;2014;860780436;870015336;2400;3.55;;;;
Q21;2014;860780436;870015336;9999;3.84;;;;
Q21;2014;860780568;860000140;2000;0.4;;;;36
Q21;2014;860780568;860000140;2100;0.4;;;;36
Q21;2014;860780568;860000140;9999;0.4;;;;36
Q21;2014;860782598;860000348;2000;1.07;;;;
Q21;2014;860782598;860000348;2100;1.07;;;;
Q21;2014;860782598;860000348;9999;1.07;;;;
Q21;2014;860785682;860013382;2000;1.7;;;;
Q21;2014;860785682;860013382;2500;1.7;;;;
Q21;2014;860785682;860013382;9999;1.7;;;;
Q21;2014;860790419;860003110;2000;3.96;;;;
Q21;2014;860790419;860003110;2400;3.96;;;;
Q21;2014;860790419;860003110;9999;3.96;;;;
Q21;2014;860791268;310021365;2000;3.5;;;;
Q21;2014;860791268;310021365;2400;3.5;;;;
Q21;2014;860791268;310021365;9999;3.5;;;;
Q21;2014;860793405;860793397;2000;3.5;;;;
Q21;2014;860793405;860793397;2400;3.5;;;;
Q21;2014;860793405;860793397;9999;3.5;;;;
Q21;2014;870000064;870000015;1000;21.97;3.89;1.09;57.84;
Q21;2014;870000064;870000015;2000;315.52;54.08;;192.46;
Q21;2014;870000064;870000015;2100;315.44;54.03;;192.46;
Q21;2014;870000064;870000015;2400;0.08;0.05;;;
Q21;2014;870000064;870000015;9999;337.49;57.97;1.09;250.3;
Q21;2014;870000080;870000700;2000;6.17;;;;
Q21;2014;870000080;870000700;2100;6.17;;;;
Q21;2014;870000080;870000700;9999;6.17;;;;
Q21;2014;870000098;870000023;1000;0.7;;;;
Q21;2014;870000098;870000023;2000;44.2;;3.35;16.04;
Q21;2014;870000098;870000023;2100;44.2;;3.35;16.04;
Q21;2014;870000098;870000023;9999;44.9;;3.35;16.04;
Q21;2014;870000171;870015336;2000;3.83;;;1.33;
Q21;2014;870000171;870015336;2400;3.83;;;1.33;
Q21;2014;870000171;870015336;9999;3.83;;;1.33;
Q21;2014;870000221;870000973;2000;0.5;;;;3
Q21;2014;870000221;870000973;2200;0.5;;;;3
Q21;2014;870000221;870000973;9999;0.5;;;;3
Q21;2014;870000270;870000031;1000;0.8;;;;
Q21;2014;870000270;870000031;2000;33.82;0.04;3.67;6.42;0
Q21;2014;870000270;870000031;2100;29.55;0.04;3.57;6.42;0
Q21;2014;870000270;870000031;2200;0.1;;;;
Q21;2014;870000270;870000031;2300;0.1;;0.1;;
Q21;2014;870000270;870000031;2400;2.78;;;;
Q21;2014;870000270;870000031;2500;1.29;;;;
Q21;2014;870000270;870000031;9999;34.62;0.04;3.67;6.42;0
Q21;2014;870000288;870017415;2000;2.72;;;;121
Q21;2014;870000288;870017415;2100;2.72;;;;121
Q21;2014;870000288;870017415;9999;2.72;;;;121
Q21;2014;870000403;870014503;2000;0.84;;;;1
Q21;2014;870000403;870014503;2100;;;;;1
Q21;2014;870000403;870014503;2400;0.84;;;;
Q21;2014;870000403;870014503;9999;0.84;;;;1
Q21;2014;870000411;870017415;2000;;;;;60
Q21;2014;870000411;870017415;2100;;;;;60
Q21;2014;870000411;870017415;9999;;;;;60
Q21;2014;870000551;870014503;2000;3.64;;;;
Q21;2014;870000551;870014503;2100;1.44;;;;
Q21;2014;870000551;870014503;2400;1.4;;;;
Q21;2014;870000551;870014503;2500;0.8;;;;
Q21;2014;870000551;870014503;9999;3.64;;;;
Q21;2014;870000601;870014248;1000;4.09;;;;
Q21;2014;870000601;870014248;2000;2.89;;;0.17;
Q21;2014;870000601;870014248;2100;0.45;;;0.17;
Q21;2014;870000601;870014248;2400;1.94;;;;
Q21;2014;870000601;870014248;2500;0.5;;;;
Q21;2014;870000601;870014248;9999;6.98;;;0.17;
Q21;2014;870001567;870014503;2000;1.8;;;;4
Q21;2014;870001567;870014503;2100;;;;;4
Q21;2014;870001567;870014503;2400;1;;;;
Q21;2014;870001567;870014503;2500;0.8;;;;
Q21;2014;870001567;870014503;9999;1.8;;;;4
Q21;2014;870002060;870017415;2000;;;;;58
Q21;2014;870002060;870017415;2100;;;;;58
Q21;2014;870002060;870017415;9999;;;;;58
Q21;2014;870002516;870000023;2000;3;;;1;
Q21;2014;870002516;870000023;2400;3;;;1;
Q21;2014;870002516;870000023;9999;3;;;1;
Q21;2014;870003514;870000015;2000;13.14;4.04;0;10.2;
Q21;2014;870003514;870000015;2400;11.9;4.04;0;10.2;
Q21;2014;870003514;870000015;2500;1.24;0;0;0;
Q21;2014;870003514;870000015;9999;13.14;4.04;0;10.2;
Q21;2014;870004231;870004074;2000;1.1;;;;
Q21;2014;870004231;870004074;2300;1.1;;;;
Q21;2014;870004231;870004074;9999;1.1;;;;
Q21;2014;870005931;870000023;2000;1.33;;;0.16;
Q21;2014;870005931;870000023;2500;1.33;;;0.16;
Q21;2014;870005931;870000023;9999;1.33;;;0.16;
Q21;2014;870006137;870002466;2000;84.3;2;6.25;30.99;
Q21;2014;870006137;870002466;2100;;;;4.16;
Q21;2014;870006137;870002466;2200;77.44;2;6.25;26;
Q21;2014;870006137;870002466;2400;6.86;;;0.83;
Q21;2014;870006137;870002466;9999;84.3;2;6.25;30.99;
Q21;2014;870007358;870016722;2000;2.1;;;;
Q21;2014;870007358;870016722;2400;2.1;;;;
Q21;2014;870007358;870016722;9999;2.1;;;;
Q21;2014;870008042;870000015;2000;1.54;0;0;0;
Q21;2014;870008042;870000015;2500;1.54;0;0;0;
Q21;2014;870008042;870000015;9999;1.54;0;0;0;
Q21;2014;870009297;870017274;2000;;;;;3
Q21;2014;870009297;870017274;2100;;;;;3
Q21;2014;870009297;870017274;9999;;;;;3
Q21;2014;870014859;870000015;2000;50.11;11.99;0;24.45;
Q21;2014;870014859;870000015;2100;50.11;11.99;0;24.45;
Q21;2014;870014859;870000015;9999;50.11;11.99;0;24.45;
Q21;2014;870016631;870016722;2000;3.55;;;;
Q21;2014;870016631;870016722;2400;3.55;;;;
Q21;2014;870016631;870016722;9999;3.55;;;;
Q21;2014;880000021;880007059;2000;110.13;0.28;2.2;32;1
Q21;2014;880000021;880007059;2100;109.13;0.28;2.2;32;1
Q21;2014;880000021;880007059;2400;1;;;;
Q21;2014;880000021;880007059;9999;110.13;0.28;2.2;32;1
Q21;2014;880000039;880780069;2000;5.89;;;;
Q21;2014;880000039;880780069;2100;3.5;;;;
Q21;2014;880000039;880780069;2300;0.83;;;;
Q21;2014;880000039;880780069;2400;1;;;;
Q21;2014;880000039;880780069;2500;0.56;;;;
Q21;2014;880000039;880780069;9999;5.89;;;;
Q21;2014;880000047;880780077;2000;65.48;;0.5;18.76;
Q21;2014;880000047;880780077;2100;64.28;;0.5;18.76;
Q21;2014;880000047;880780077;2400;1.2;;;;
Q21;2014;880000047;880780077;9999;65.48;;0.5;18.76;
Q21;2014;880000054;880007299;1000;0.6;;;;
Q21;2014;880000054;880007299;2000;48.31;;;8.17;
Q21;2014;880000054;880007299;2100;46.92;;;8.17;
Q21;2014;880000054;880007299;2400;1.39;;;;
Q21;2014;880000054;880007299;9999;48.91;;;8.17;
Q21;2014;880000062;880780093;1000;1.2;;;0;
Q21;2014;880000062;880780093;2000;74.86;;;16.47;
Q21;2014;880000062;880780093;2100;72.69;;;15.65;
Q21;2014;880000062;880780093;2400;2.17;;;0.82;
Q21;2014;880000062;880780093;9999;76.06;;;16.47;
Q21;2014;880000070;880007299;2000;14.77;;;0.51;
Q21;2014;880000070;880007299;2100;11.36;;;;
Q21;2014;880000070;880007299;2400;3.05;;;0.51;
Q21;2014;880000070;880007299;2500;0.36;;;;
Q21;2014;880000070;880007299;9999;14.77;;;0.51;
Q21;2014;880000088;880780119;2000;36.98;;;8.08;
Q21;2014;880000088;880780119;2200;36.98;;;8.08;
Q21;2014;880000088;880780119;9999;36.98;;;8.08;
Q21;2014;880000104;880780259;2000;0.8;;;;9
Q21;2014;880000104;880780259;2100;0.25;;;;3
Q21;2014;880000104;880780259;2400;0.55;;;;3
Q21;2014;880000104;880780259;2500;;;;;3
Q21;2014;880000104;880780259;9999;0.8;;;;9
Q21;2014;880000112;880780267;2000;1.6;;;;
Q21;2014;880000112;880780267;2400;1.6;;;;
Q21;2014;880000112;880780267;9999;1.6;;;;
Q21;2014;880000138;880006325;2000;1.84;;;;0
Q21;2014;880000138;880006325;2100;0.16;;;;0
Q21;2014;880000138;880006325;2400;1.68;;;;
Q21;2014;880000138;880006325;9999;1.84;;;;0
Q21;2014;880000146;880780291;2000;0.98;;;;13
Q21;2014;880000146;880780291;2100;0.3;;;;10
Q21;2014;880000146;880780291;2400;0.68;;;;3
Q21;2014;880000146;880780291;9999;0.98;;;;13
Q21;2014;880000153;880780309;2000;0.5;;;;2
Q21;2014;880000153;880780309;2400;0.5;;;;2
Q21;2014;880000153;880780309;9999;0.5;;;;2
Q21;2014;880000179;880780325;2000;0.15;;;;9
Q21;2014;880000179;880780325;2100;0.15;;;;9
Q21;2014;880000179;880780325;9999;0.15;;;;9
Q21;2014;880000187;880780333;2000;0.4;;;;4
Q21;2014;880000187;880780333;2100;;;;;4
Q21;2014;880000187;880780333;2400;0.4;;;;
Q21;2014;880000187;880780333;9999;0.4;;;;4
Q21;2014;880000195;880780341;2000;0.45;0.45;;;11
Q21;2014;880000195;880780341;2100;0.1;0.1;;;3
Q21;2014;880000195;880780341;2400;0.35;0.35;;;8
Q21;2014;880000195;880780341;9999;0.45;0.45;;;11
Q21;2014;880000203;880780358;2000;0.61;;;;10
Q21;2014;880000203;880780358;2400;0.61;;;;10
Q21;2014;880000203;880780358;9999;0.61;;;;10
Q21;2014;880000211;880780366;2000;0.04;;;;9
Q21;2014;880000211;880780366;2100;0.04;;;;
Q21;2014;880000211;880780366;2400;;;;;9
Q21;2014;880000211;880780366;9999;0.04;;;;9
Q21;2014;880000336;880007059;2000;7.2;;;;
Q21;2014;880000336;880007059;2400;5.1;;;;
Q21;2014;880000336;880007059;2500;2.1;;;;
Q21;2014;880000336;880007059;9999;7.2;;;;
Q21;2014;880001458;540001112;2000;0.02;;;;
Q21;2014;880001458;540001112;2100;0.02;;;;
Q21;2014;880001458;540001112;9999;0.02;;;;
Q21;2014;880001730;540001112;2000;0.02;;;;
Q21;2014;880001730;540001112;2100;0.02;;;;
Q21;2014;880001730;540001112;9999;0.02;;;;
Q21;2014;880001789;880001409;2000;5.2;;5.2;1;
Q21;2014;880001789;880001409;2400;5.2;;5.2;1;
Q21;2014;880001789;880001409;9999;5.2;;5.2;1;
Q21;2014;880006606;750047367;2000;0.48;;;;
Q21;2014;880006606;750047367;2300;0.48;;;;
Q21;2014;880006606;750047367;9999;0.48;;;;
Q21;2014;880006663;880007059;2000;9.4;;;2;1
Q21;2014;880006663;880007059;2100;9.4;;;2;1
Q21;2014;880006663;880007059;9999;9.4;;;2;1
Q21;2014;880006721;750047367;2000;0.16;;;;
Q21;2014;880006721;750047367;2300;0.16;;;;
Q21;2014;880006721;750047367;9999;0.16;;;;
Q21;2014;880780424;540000890;2000;;;;;2
Q21;2014;880780424;540000890;2400;;;;;2
Q21;2014;880780424;540000890;9999;;;;;2
Q21;2014;880780465;540019726;2000;0.67;0;0;0;0
Q21;2014;880780465;540019726;2400;0.67;0;0;0;0
Q21;2014;880780465;540019726;9999;0.67;0;0;0;0
Q21;2014;880780507;880000237;2000;0.96;;;;0
Q21;2014;880780507;880000237;2400;0.96;;;;0
Q21;2014;880780507;880000237;9999;0.96;;;;0
Q21;2014;880785019;540001112;2000;0.3;;;;
Q21;2014;880785019;540001112;2100;0.3;;;;
Q21;2014;880785019;540001112;9999;0.3;;;;
Q21;2014;880785548;540001112;2000;0.02;;;;
Q21;2014;880785548;540001112;2100;0.02;;;;
Q21;2014;880785548;540001112;9999;0.02;;;;
Q21;2014;880786637;880780093;2000;1.39;0;;0;
Q21;2014;880786637;880780093;2500;1.39;0;;0;
Q21;2014;880786637;880780093;9999;1.39;0;;0;
Q21;2014;880786645;880780077;2000;0.3;;;;
Q21;2014;880786645;880780077;2500;0.3;;;;
Q21;2014;880786645;880780077;9999;0.3;;;;
Q21;2014;880788591;880780150;2000;2;;;1;98
Q21;2014;880788591;880780150;2100;2;;;1;98
Q21;2014;880788591;880780150;9999;2;;;1;98
Q21;2014;890000169;890000151;2000;1.61;;;;56
Q21;2014;890000169;890000151;2100;1.61;;;;56
Q21;2014;890000169;890000151;9999;1.61;;;;56
Q21;2014;890000250;750721334;2000;1.2;;;;
Q21;2014;890000250;750721334;2400;1.2;;;;
Q21;2014;890000250;750721334;9999;1.2;;;;
Q21;2014;890000292;890006315;2000;3.16;;;;
Q21;2014;890000292;890006315;2400;3.16;;;;
Q21;2014;890000292;890006315;9999;3.16;;;;
Q21;2014;890000300;890000193;2000;0.41;;;;
Q21;2014;890000300;890000193;2400;0.41;;;;
Q21;2014;890000300;890000193;9999;0.41;;;;
Q21;2014;890000326;890008105;2000;0.27;0.19;;;1
Q21;2014;890000326;890008105;2200;0.27;0.19;;;1
Q21;2014;890000326;890008105;9999;0.27;0.19;;;1
Q21;2014;890002298;890000672;2000;1;;;;6
Q21;2014;890002298;890000672;2200;1;;;;6
Q21;2014;890002298;890000672;9999;1;;;;6
Q21;2014;890002371;890000722;2000;1.08;;;;11
Q21;2014;890002371;890000722;2200;1.08;;;;11
Q21;2014;890002371;890000722;9999;1.08;;;;11
Q21;2014;890002389;890000730;2000;2.53;;;;40
Q21;2014;890002389;890000730;2400;2.53;;;;40
Q21;2014;890002389;890000730;9999;2.53;;;;40
Q21;2014;890003130;670005834;2000;0.5;;0.5;;
Q21;2014;890003130;670005834;2100;0.5;;0.5;;
Q21;2014;890003130;670005834;9999;0.5;;0.5;;
Q21;2014;890008295;670005834;2000;0.2;;0.2;;
Q21;2014;890008295;670005834;2100;0.2;;0.2;;
Q21;2014;890008295;670005834;9999;0.2;;0.2;;
Q21;2014;890008956;890001738;2000;;;;;3
Q21;2014;890008956;890001738;2100;;;;;3
Q21;2014;890008956;890001738;9999;;;;;3
Q21;2014;890971583;890000417;2000;1.98;;;;
Q21;2014;890971583;890000417;2500;1.98;;;;
Q21;2014;890971583;890000417;9999;1.98;;;;
Q21;2014;890972862;670005834;2000;0.2;;0.2;;
Q21;2014;890972862;670005834;2100;0.2;;0.2;;
Q21;2014;890972862;670005834;9999;0.2;;0.2;;
Q21;2014;890973258;890970569;2000;4.6;;;;
Q21;2014;890973258;890970569;2100;2.8;;;;
Q21;2014;890973258;890970569;2400;1.8;;;;
Q21;2014;890973258;890970569;9999;4.6;;;;
Q21;2014;890973431;670005834;2000;0.5;;0.5;;
Q21;2014;890973431;670005834;2100;0.5;;0.5;;
Q21;2014;890973431;670005834;9999;0.5;;0.5;;
Q21;2014;890975501;890000466;2000;0.5;;;;
Q21;2014;890975501;890000466;2400;0.5;;;;
Q21;2014;890975501;890000466;9999;0.5;;;;
Q21;2014;890975519;890000052;2000;25.56;0.42;;9.83;
Q21;2014;890975519;890000052;2200;25.56;0.42;;9.83;
Q21;2014;890975519;890000052;9999;25.56;0.42;;9.83;
Q21;2014;890975527;890000037;1000;0.8;;;;
Q21;2014;890975527;890000037;2000;133.64;0.2;;39;
Q21;2014;890975527;890000037;2100;129.54;0.2;;38;
Q21;2014;890975527;890000037;2300;0.1;;;;
Q21;2014;890975527;890000037;2400;3;;;1;
Q21;2014;890975527;890000037;2500;1;;;;
Q21;2014;890975527;890000037;9999;134.44;0.2;;39;
Q21;2014;890975535;890000409;2000;18.25;;;0.16;
Q21;2014;890975535;890000409;2100;16.06;;;0.16;
Q21;2014;890975535;890000409;2400;2.19;;;;
Q21;2014;890975535;890000409;9999;18.25;;;0.16;
Q21;2014;890975543;890000417;1000;1.45;;1.07;;
Q21;2014;890975543;890000417;2000;30.83;;;4;
Q21;2014;890975543;890000417;2100;26.55;;;4;
Q21;2014;890975543;890000417;2300;0.68;;;;
Q21;2014;890975543;890000417;2400;3.6;;;;
Q21;2014;890975543;890000417;9999;32.28;;1.07;4;
Q21;2014;890975550;890970569;2000;103.05;;3.18;20.7;
Q21;2014;890975550;890970569;2100;102.47;;3.18;20.7;
Q21;2014;890975550;890970569;2300;0.58;;;;
Q21;2014;890975550;890970569;9999;103.05;;3.18;20.7;
Q21;2014;890975568;890000433;2000;20.54;0.08;;0;
Q21;2014;890975568;890000433;2100;17.02;;;0;
Q21;2014;890975568;890000433;2300;0.1;;;0;
Q21;2014;890975568;890000433;2400;3.42;0.08;;0;
Q21;2014;890975568;890000433;9999;20.54;0.08;;0;
Q21;2014;900000035;900003880;1000;1.2;;;;
Q21;2014;900000035;900003880;2000;1;;;;25
Q21;2014;900000035;900003880;2100;;;;;25
Q21;2014;900000035;900003880;2400;1;;;;
Q21;2014;900000035;900003880;9999;2.2;;;;25
Q21;2014;900000167;900000365;2000;127.3;;1.83;42.91;
Q21;2014;900000167;900000365;2100;127.29;;1.83;42.91;
Q21;2014;900000167;900000365;2200;0.01;;;;
Q21;2014;900000167;900000365;9999;127.3;;1.83;42.91;
Q21;2014;900000647;900004698;2000;2.46;;;;
Q21;2014;900000647;900004698;2500;2.46;;;;
Q21;2014;900000647;900004698;9999;2.46;;;;
Q21;2014;900001728;670005834;2000;1;;1;;
Q21;2014;900001728;670005834;2100;1;;1;;
Q21;2014;900001728;670005834;9999;1;;1;;
Q21;2014;900002429;700004096;2000;15.1;;;5.18;
Q21;2014;900002429;700004096;2200;15.1;;;5.18;
Q21;2014;900002429;700004096;9999;15.1;;;5.18;
Q21;2014;900003070;900000365;2000;4.2;;;0.5;
Q21;2014;900003070;900000365;2400;4.2;;;0.5;
Q21;2014;900003070;900000365;9999;4.2;;;0.5;
Q21;2014;910000090;750806853;2000;0.28;;;;
Q21;2014;910000090;750806853;2100;0.28;;;;
Q21;2014;910000090;750806853;9999;0.28;;;;
Q21;2014;910000199;910000181;2000;;;;;7
Q21;2014;910000199;910000181;2100;;;;;7
Q21;2014;910000199;910000181;9999;;;;;7
Q21;2014;910000272;910110014;1000;1;;;;
Q21;2014;910000272;910110014;2000;72.28;;1.3;20.26;
Q21;2014;910000272;910110014;2100;67.18;;1.3;20.26;
Q21;2014;910000272;910110014;2400;4.1;;;;
Q21;2014;910000272;910110014;2500;1;;;;
Q21;2014;910000272;910110014;9999;73.28;;1.3;20.26;
Q21;2014;910000280;910019447;1000;0.94;;;;
Q21;2014;910000280;910019447;2000;43.12;;0.5;4.8;2
Q21;2014;910000280;910019447;2100;41.02;;0.5;4.8;2
Q21;2014;910000280;910019447;2400;1.48;;;;
Q21;2014;910000280;910019447;2500;0.62;;;;
Q21;2014;910000280;910019447;9999;44.06;;0.5;4.8;2
Q21;2014;910000298;910110055;2000;122.07;;3.3;50.52;
Q21;2014;910000298;910110055;2100;117.3;;3.3;50.52;
Q21;2014;910000298;910110055;2400;4.77;;;;
Q21;2014;910000298;910110055;9999;122.07;;3.3;50.52;
Q21;2014;910000306;910110063;2000;73.6;;2;21;
Q21;2014;910000306;910110063;2100;70.8;;2;21;
Q21;2014;910000306;910110063;2400;2.2;;;;
Q21;2014;910000306;910110063;2500;0.6;;;;
Q21;2014;910000306;910110063;9999;73.6;;2;21;
Q21;2014;910000314;910002773;2000;25.2;;;3;
Q21;2014;910000314;910002773;2100;25.2;;;3;
Q21;2014;910000314;910002773;9999;25.2;;;3;
Q21;2014;910000322;910140011;2000;6.14;;;0.9;
Q21;2014;910000322;910140011;2100;0.88;;;;
Q21;2014;910000322;910140011;2200;5.26;;;0.9;
Q21;2014;910000322;910140011;9999;6.14;;;0.9;
Q21;2014;910000330;910140029;2000;106.77;;;;
Q21;2014;910000330;910140029;2200;106.77;;;;
Q21;2014;910000330;910140029;9999;106.77;;;;
Q21;2014;910001973;910019447;1000;0.5;;;1.2;
Q21;2014;910001973;910019447;2000;65.71;;;12.2;
Q21;2014;910001973;910019447;2100;61.97;;;12.2;
Q21;2014;910001973;910019447;2400;2.73;;;;
Q21;2014;910001973;910019447;2500;1.01;;;;
Q21;2014;910001973;910019447;9999;66.21;;;13.4;
Q21;2014;910002609;910008259;2000;0.4;;;;2
Q21;2014;910002609;910008259;2100;0.4;;;;2
Q21;2014;910002609;910008259;9999;0.4;;;;2
Q21;2014;910005057;910000660;2000;;;;;1
Q21;2014;910005057;910000660;2100;;;;;1
Q21;2014;910005057;910000660;9999;;;;;1
Q21;2014;910009349;940000060;2000;1.36;;;;2
Q21;2014;910009349;940000060;2100;1.36;;;;2
Q21;2014;910009349;940000060;9999;1.36;;;;2
Q21;2014;910009919;910009869;2000;6.97;;;;70
Q21;2014;910009919;910009869;2400;6.97;;;;70
Q21;2014;910009919;910009869;9999;6.97;;;;70
Q21;2014;910015965;750043994;2000;10.8;;;;
Q21;2014;910015965;750043994;2100;2;;;;
Q21;2014;910015965;750043994;2400;8.8;;;;
Q21;2014;910015965;750043994;9999;10.8;;;;
Q21;2014;910017433;910017615;2000;0;0;0;0;2
Q21;2014;910017433;910017615;2100;0;0;0;0;2
Q21;2014;910017433;910017615;9999;0;0;0;0;2
Q21;2014;910018373;910000447;2000;;;;;1
Q21;2014;910018373;910000447;2100;;;;;1
Q21;2014;910018373;910000447;9999;;;;;1
Q21;2014;910018423;910019454;1000;2.83;;0.33;;
Q21;2014;910018423;910019454;2000;27.24;;0.94;11.92;
Q21;2014;910018423;910019454;2100;25.62;;0.94;11.92;
Q21;2014;910018423;910019454;2400;1.62;;;;
Q21;2014;910018423;910019454;9999;30.07;;1.27;11.92;
Q21;2014;910019298;940110042;2000;2.3;;;;
Q21;2014;910019298;940110042;2400;2.3;;;;
Q21;2014;910019298;940110042;9999;2.3;;;;
Q21;2014;910020254;910002773;2000;334;0.6;0;131.6;
Q21;2014;910020254;910002773;2100;270.65;0.6;0;124.6;
Q21;2014;910020254;910002773;2200;56.3;;0;7;
Q21;2014;910020254;910002773;2400;6.6;;;;
Q21;2014;910020254;910002773;2500;0.45;;;;
Q21;2014;910020254;910002773;9999;334;0.6;0;131.6;
Q21;2014;910100015;750712184;1000;0.01;0;0;0.13;
Q21;2014;910100015;750712184;2000;27.9;0.02;0;0.06;
Q21;2014;910100015;750712184;2100;25.62;0.02;0;0.06;
Q21;2014;910100015;750712184;2500;2.28;0;0;0;
Q21;2014;910100015;750712184;9999;27.91;0.02;0;0.19;
Q21;2014;910100023;750712184;1000;0;0;0;0.21;
Q21;2014;910100023;750712184;2000;48.56;0.03;0;0.27;
Q21;2014;910100023;750712184;2100;41.38;0.03;0;0.27;
Q21;2014;910100023;750712184;2400;1.5;0;0;0;
Q21;2014;910100023;750712184;2500;5.68;0;0;0;
Q21;2014;910100023;750712184;9999;48.56;0.03;0;0.48;
Q21;2014;910110071;910110063;2000;32.6;;;2.33;
Q21;2014;910110071;910110063;2200;32.6;;;2.33;
Q21;2014;910110071;910110063;9999;32.6;;;2.33;
Q21;2014;910140037;750720914;2000;4.13;;;5;
Q21;2014;910140037;750720914;2100;0.15;;;;
Q21;2014;910140037;750720914;2200;3.98;;;5;
Q21;2014;910140037;750720914;9999;4.13;;;5;
Q21;2014;910150010;910014919;1000;1.56;;;;
Q21;2014;910150010;910014919;2000;14.48;;;;
Q21;2014;910150010;910014919;2100;3.39;;;;
Q21;2014;910150010;910014919;2200;5.39;;;;
