BOR;AN;FI;FI_EJ;PERSO;EFFPL;EFFPA;ETP
SSR_P;2014;820000198;820004950;N2710;1;;1
SSR_P;2014;820000198;820004950;N3120;;2;0.68
SSR_P;2014;820000198;820004950;NAUT;3;2;4.6
SSR_P;2014;820000198;820004950;NCINF;9;7;12.29
SSR_P;2014;820000412;820000560;M1010;0;1;0.1
SSR_P;2014;820000412;820000560;M3020;1;2;1.63
SSR_P;2014;820000412;820000560;N2450;0;1;0.23
SSR_P;2014;820000412;820000560;N2460;1;0;1
SSR_P;2014;820000412;820000560;N2710;0;1;0.77
SSR_P;2014;820000412;820000560;N310H;1;1;1.2
SSR_P;2014;820000412;820000560;N3120;0;1;0.23
SSR_P;2014;820000412;820000560;NCINF;6;2;6.93
SSR_P;2014;820000420;820000206;M1010;;4;0.8
SSR_P;2014;820000420;820000206;MAUT;;1;0.5
SSR_P;2014;820000420;820000206;N2500;16;2;17.71
SSR_P;2014;820000420;820000206;N3120;;1;0.23
SSR_P;2014;820000420;820000206;NAUT;12;5;14.3
SSR_P;2014;820000420;820000206;NCINF;5;7;10.84
SSR_P;2014;820000461;820000248;M1010;15;;0.75
SSR_P;2014;820000883;820004950;M1010;0;0;0.08
SSR_P;2014;820000883;820004950;N2500;0;0;0.64
SSR_P;2014;820000883;820004950;N3120;0;0;0.02
SSR_P;2014;820000883;820004950;NCINF;0;0;0.65
SSR_P;2014;820002350;820000578;M1040;3;4;5.6
SSR_P;2014;820002350;820000578;MAUT;;1;0.46
SSR_P;2014;820002350;820000578;N241P;2;1;2.57
SSR_P;2014;820002350;820000578;N2450;1;1;1.85
SSR_P;2014;820002350;820000578;N2500;4;3;6.56
SSR_P;2014;820002350;820000578;N2710;;2;0.98
SSR_P;2014;820002350;820000578;N3120;;1;0.23
SSR_P;2014;820002350;820000578;NAUT;2;2;3.02
SSR_P;2014;820002350;820000578;NCINF;15;2;16.15
SSR_P;2014;820003218;820008142;M1010;1;2;1.7
SSR_P;2014;820003218;820008142;M1040;;2;0.1
SSR_P;2014;820003218;820008142;M1070;;2;0.1
SSR_P;2014;820003218;820008142;M1120;;3;0.1
SSR_P;2014;820003218;820008142;M1150;;1;0.1
SSR_P;2014;820003218;820008142;M1180;0;1;0.13
SSR_P;2014;820003218;820008142;M1320;2;0;2
SSR_P;2014;820003218;820008142;M3020;;1;0.05
SSR_P;2014;820003218;820008142;MAUT;;2;0.84
SSR_P;2014;820003218;820008142;N241P;8;0;8
SSR_P;2014;820003218;820008142;N2430;0;2;1.5
SSR_P;2014;820003218;820008142;N2450;0;1;0.75
SSR_P;2014;820003218;820008142;N2460;1;0;1
SSR_P;2014;820003218;820008142;N2500;26;1;27.8
SSR_P;2014;820003218;820008142;N2710;1;0;1
SSR_P;2014;820003218;820008142;N3120;0;1;0.74
SSR_P;2014;820003218;820008142;NAUT;11;5;14.42
SSR_P;2014;820003218;820008142;NCINF;16;4;20.8
SSR_P;2014;830000287;830100525;M1040;3;;0.5
SSR_P;2014;830000287;830100525;N2450;;1;0.2
SSR_P;2014;830000287;830100525;N2500;;1;0.05
SSR_P;2014;830000287;830100525;N2710;;1;0.1
SSR_P;2014;830000287;830100525;NAUT;1;1;1.1
SSR_P;2014;830000287;830100525;NCINF;2;;2
SSR_P;2014;830000303;830100541;M1010;4;1;4.46
SSR_P;2014;830000303;830100541;M1040;3;1;3.87
SSR_P;2014;830000303;830100541;M1120;;1;0.07
SSR_P;2014;830000303;830100541;M1180;5;3;5.61
SSR_P;2014;830000303;830100541;M3020;;1;0.07
SSR_P;2014;830000303;830100541;MAUT;4;11;4.51
SSR_P;2014;830000303;830100541;N241P;25;5;25.61
SSR_P;2014;830000303;830100541;N2430;2;;2
SSR_P;2014;830000303;830100541;N2450;1;3;2.9
SSR_P;2014;830000303;830100541;N2460;11;;9.1
SSR_P;2014;830000303;830100541;N2500;61;4;57.83
SSR_P;2014;830000303;830100541;N2710;1;;0.93
SSR_P;2014;830000303;830100541;N3120;1;1;1.79
SSR_P;2014;830000303;830100541;NAUT;144;15;143.63
SSR_P;2014;830000303;830100541;NCINF;69;9;67.29
SSR_P;2014;830016556;830000451;M1010;;3;0.9
SSR_P;2014;830016556;830000451;M1040;;1;0.1
SSR_P;2014;830016556;830000451;M1150;;1;0.1
SSR_P;2014;830016556;830000451;M1190;;1;0.6
SSR_P;2014;830016556;830000451;N241P;2;2;3
SSR_P;2014;830016556;830000451;N2450;;1;0.15
SSR_P;2014;830016556;830000451;N2500;14;9;16.4
SSR_P;2014;830016556;830000451;N2710;;1;0.1
SSR_P;2014;830016556;830000451;N3120;;1;0.15
SSR_P;2014;830016556;830000451;NAUT;9;17;19.9
SSR_P;2014;830016556;830000451;NCINF;8;9;10.2
SSR_P;2014;830017372;750721235;M1010;;1;0.3
SSR_P;2014;830017372;750721235;M1320;2;2;2.51
SSR_P;2014;830017372;750721235;MAUT;;2;0.53
SSR_P;2014;830017372;750721235;N241P;;3;1.91
SSR_P;2014;830017372;750721235;N2450;;1;0.3
SSR_P;2014;830017372;750721235;N2500;19;2;20.78
SSR_P;2014;830017372;750721235;N2710;;2;0.64
SSR_P;2014;830017372;750721235;N310H;;3;0.23
SSR_P;2014;830017372;750721235;N3120;;1;0.21
SSR_P;2014;830017372;750721235;NAUT;9;45;23.88
SSR_P;2014;830017372;750721235;NCINF;13;3;15.2
SSR_P;2014;830100012;750712184;M1010;2;10;6.79
SSR_P;2014;830100012;750712184;M1120;0;1;0.3
SSR_P;2014;830100012;750712184;M1140;1;1;1.03
SSR_P;2014;830100012;750712184;M1180;2;2;2.6
SSR_P;2014;830100012;750712184;M3020;0;1;0.45
SSR_P;2014;830100012;750712184;MAUT;1;1;1.3
SSR_P;2014;830100012;750712184;N241P;14;1;14.07
SSR_P;2014;830100012;750712184;N2430;1;0;1
SSR_P;2014;830100012;750712184;N2450;1;3;2.94
SSR_P;2014;830100012;750712184;N2460;2;1;2.83
SSR_P;2014;830100012;750712184;N2470;4;1;4.7
SSR_P;2014;830100012;750712184;N2500;209;66;258.35
SSR_P;2014;830100012;750712184;N2710;0;3;1.98
SSR_P;2014;830100012;750712184;N310H;10;4;12.7
SSR_P;2014;830100012;750712184;N3120;2;0;1.25
SSR_P;2014;830100012;750712184;NCINF;99;35;126.08
SSR_P;2014;830100087;750043994;M1040;5;;6.36
SSR_P;2014;830100087;750043994;N241P;;3;2.5
SSR_P;2014;830100087;750043994;N2450;;1;0.8
SSR_P;2014;830100087;750043994;N2500;2;;1.62
SSR_P;2014;830100087;750043994;N2710;;1;0.51
SSR_P;2014;830100087;750043994;NCINF;10;7;18.09
SSR_P;2014;830100558;690781810;M1010;7;6;7.43
SSR_P;2014;830100558;690781810;M1040;1;3;1.85
SSR_P;2014;830100558;690781810;M1140;;;0.48
SSR_P;2014;830100558;690781810;M1150;1;;0.75
SSR_P;2014;830100558;690781810;M1180;4;;3.05
SSR_P;2014;830100558;690781810;M1190;;1;1
SSR_P;2014;830100558;690781810;M1320;1;;0.5
SSR_P;2014;830100558;690781810;M3020;;1;0.05
SSR_P;2014;830100558;690781810;MAUT;;2;1.55
SSR_P;2014;830100558;690781810;N241P;2;;2.4
SSR_P;2014;830100558;690781810;N2450;;;0.18
SSR_P;2014;830100558;690781810;N2460;;;0.92
SSR_P;2014;830100558;690781810;N2500;48;13;54.46
SSR_P;2014;830100558;690781810;N2710;2;;2.3
SSR_P;2014;830100558;690781810;N310H;2;1;2.76
SSR_P;2014;830100558;690781810;NAUT;11;4;12.89
SSR_P;2014;830100558;690781810;NCINF;70;14;67.72
SSR_P;2014;830100608;830100616;M1010;2;;2
SSR_P;2014;830100608;830100616;M1180;1;;1
SSR_P;2014;830100608;830100616;N2430;;1;0.26
SSR_P;2014;830100608;830100616;N2500;16;4;19.35
SSR_P;2014;830100608;830100616;N2710;;1;0.86
SSR_P;2014;830100608;830100616;NAUT;6;1;6.37
SSR_P;2014;830100608;830100616;NCINF;12;4;15.81
SSR_P;2014;830100624;830000352;M1180;4;;4
SSR_P;2014;830100624;830000352;M1320;1;1;1.13
SSR_P;2014;830100624;830000352;MAUT;2;;2
SSR_P;2014;830100624;830000352;N241P;14;6;16.66
SSR_P;2014;830100624;830000352;N2430;1;1;1.5
SSR_P;2014;830100624;830000352;N2450;;1;0.7
SSR_P;2014;830100624;830000352;N2460;3;1;3.96
SSR_P;2014;830100624;830000352;N2470;1;;1
SSR_P;2014;830100624;830000352;N2500;30;18;35.39
SSR_P;2014;830100624;830000352;N2710;;1;0.51
SSR_P;2014;830100624;830000352;N310H;3;;3
SSR_P;2014;830100624;830000352;N3120;1;;1
SSR_P;2014;830100624;830000352;NAUT;3;;3
SSR_P;2014;830100624;830000352;NCINF;14;43;27.85
SSR_P;2014;830100632;250002284;M1180;5;;5
SSR_P;2014;830100681;750005068;M1010;1;;1
SSR_P;2014;830100681;750005068;M1180;7;3;9.4
SSR_P;2014;830100681;750005068;MAUT;1;;1
SSR_P;2014;830100681;750005068;N241P;15;4;18.1
SSR_P;2014;830100681;750005068;N2430;1;;1
SSR_P;2014;830100681;750005068;N2450;;2;1.6
SSR_P;2014;830100681;750005068;N2460;4;3;5.8
SSR_P;2014;830100681;750005068;N2500;42;1;42.5
SSR_P;2014;830100681;750005068;N2710;1;3;3
SSR_P;2014;830100681;750005068;N3120;2;1;2.5
SSR_P;2014;830100681;750005068;NAUT;3;;3
SSR_P;2014;830100681;750005068;NCINF;39;4;41.6
SSR_P;2014;830100756;750043994;M1010;;1;0.21
SSR_P;2014;830100756;750043994;M3020;;1;0.14
SSR_P;2014;830100756;750043994;N241P;;1;0.26
SSR_P;2014;830100756;750043994;N2450;;1;0.1
SSR_P;2014;830100756;750043994;N2460;;1;0.3
SSR_P;2014;830100756;750043994;N2470;;1;0.31
SSR_P;2014;830100756;750043994;N2500;2;;1
SSR_P;2014;830100756;750043994;N2710;;1;0.18
SSR_P;2014;830100756;750043994;N310H;;1;0.08
SSR_P;2014;830100756;750043994;NCINF;2;1;2.14
SSR_P;2014;830100764;440052041;M1010;2;;2
SSR_P;2014;830100764;440052041;M1320;3;;3
SSR_P;2014;830100764;440052041;MAUT;;1;0.84
SSR_P;2014;830100764;440052041;N241P;;7;3.5
SSR_P;2014;830100764;440052041;N2450;1;;1
SSR_P;2014;830100764;440052041;N2460;1;;1
SSR_P;2014;830100764;440052041;N2470;1;;1
SSR_P;2014;830100764;440052041;N2500;18;6;22.57
SSR_P;2014;830100764;440052041;N2710;1;;1
SSR_P;2014;830100764;440052041;N310H;2;;2
SSR_P;2014;830100764;440052041;N3120;;1;0.8
SSR_P;2014;830100764;440052041;NCINF;14;7;18.39
SSR_P;2014;830100806;750043994;M1010;;1;0.37
SSR_P;2014;830100806;750043994;M1040;;6;0.1
SSR_P;2014;830100806;750043994;M1180;1;1;1.8
SSR_P;2014;830100806;750043994;M1320;2;;2
SSR_P;2014;830100806;750043994;N241P;7;3;5.93
SSR_P;2014;830100806;750043994;N2430;;2;0.4
SSR_P;2014;830100806;750043994;N2450;;1;0.34
SSR_P;2014;830100806;750043994;N2460;1;1;1.6
SSR_P;2014;830100806;750043994;N2500;15;16;18.66
SSR_P;2014;830100806;750043994;N2710;;1;0.5
SSR_P;2014;830100806;750043994;N310H;1;1;1.1
SSR_P;2014;830100806;750043994;N3120;;1;0.4
SSR_P;2014;830100806;750043994;NAUT;7;3;9.16
SSR_P;2014;830100806;750043994;NCINF;14;17;16.08
SSR_P;2014;830100814;750043994;M1010;2;2;2.28
SSR_P;2014;830100814;750043994;M1180;;2;1.3
SSR_P;2014;830100814;750043994;M1320;1;;1
SSR_P;2014;830100814;750043994;N241P;4;1;4.45
SSR_P;2014;830100814;750043994;N2450;;1;0.42
SSR_P;2014;830100814;750043994;N2460;1;;0.94
SSR_P;2014;830100814;750043994;N2500;12;2;15.07
SSR_P;2014;830100814;750043994;N2710;;1;0.55
SSR_P;2014;830100814;750043994;N3120;;1;0.49
SSR_P;2014;830100814;750043994;NAUT;23;5;26.91
SSR_P;2014;830100814;750043994;NCINF;10;4;13.87
SSR_P;2014;830100822;830000477;M1010;1;3;3.01
SSR_P;2014;830100822;830000477;M1140;;1;0.3
SSR_P;2014;830100822;830000477;N2450;2;4;4.41
SSR_P;2014;830100822;830000477;N2470;1;1;1.83
SSR_P;2014;830100822;830000477;N2710;1;3;2.3
SSR_P;2014;830100822;830000477;N310H;17;4;19.93
SSR_P;2014;830100822;830000477;NCINF;4;3;6.27
SSR_P;2014;830100855;830000493;M1010;;2;1.4
SSR_P;2014;830100855;830000493;M1320;2;3;4.26
SSR_P;2014;830100855;830000493;N241P;5;;5
SSR_P;2014;830100855;830000493;N2430;;1;0.42
SSR_P;2014;830100855;830000493;N2450;;2;1.28
SSR_P;2014;830100855;830000493;N2460;;1;0.5
SSR_P;2014;830100855;830000493;N2500;29;11;48.05
SSR_P;2014;830100855;830000493;N2710;;2;0.33
SSR_P;2014;830100855;830000493;N310H;;1;1
SSR_P;2014;830100855;830000493;N3120;;1;0.95
SSR_P;2014;830100855;830000493;NCINF;18;8;24.68
SSR_P;2014;830100863;830000501;M1010;;2;0.6
SSR_P;2014;830100863;830000501;M1070;;2;0.7
SSR_P;2014;830100863;830000501;M3020;;1;0.2
SSR_P;2014;830100863;830000501;N2450;2;1;2.77
SSR_P;2014;830100863;830000501;N2710;;2;0.9
SSR_P;2014;830100863;830000501;N3120;;1;0.04
SSR_P;2014;830100863;830000501;NAUT;;3;1.19
SSR_P;2014;830100863;830000501;NCINF;3;6;6.27
SSR_P;2014;830100871;830000519;M1010;;2;1
SSR_P;2014;830100871;830000519;N241P;1;;1
SSR_P;2014;830100871;830000519;N2500;;3;2.68
SSR_P;2014;830100871;830000519;N3120;;1;0.28
SSR_P;2014;830100871;830000519;NAUT;3;6;6.84
SSR_P;2014;830100871;830000519;NCINF;1;6;4.93
SSR_P;2014;830100889;830000527;M1010;;2;0.16
SSR_P;2014;830100889;830000527;M1070;;1;0.06
SSR_P;2014;830100889;830000527;M1140;;1;0.2
SSR_P;2014;830100889;830000527;M3020;;1;0.06
SSR_P;2014;830100889;830000527;N241P;;1;0.03
SSR_P;2014;830100889;830000527;N2430;;1;0.1
SSR_P;2014;830100889;830000527;N2450;1;1;1.28
SSR_P;2014;830100889;830000527;N2710;;1;0.4
SSR_P;2014;830100889;830000527;N310H;3;3;5.11
SSR_P;2014;830100889;830000527;N3120;;1;0.03
SSR_P;2014;830100889;830000527;NAUT;;1;0.43
SSR_P;2014;830100889;830000527;NCINF;4;3;5.87
SSR_P;2014;830101010;830000568;M1120;;1;0.01
SSR_P;2014;830101010;830000568;M1140;;2;1.4
SSR_P;2014;830101010;830000568;M1180;;1;0.02
SSR_P;2014;830101010;830000568;N241P;;6;1.2
SSR_P;2014;830101010;830000568;N2430;;1;0.11
SSR_P;2014;830101010;830000568;N2450;;1;0.02
SSR_P;2014;830101010;830000568;N2470;;1;0.5
SSR_P;2014;830101010;830000568;N2500;8;40;21.78
SSR_P;2014;830101010;830000568;N2710;;2;0.7
SSR_P;2014;830101010;830000568;N310H;;2;1.18
SSR_P;2014;830101010;830000568;NCINF;1;15;6.06
SSR_P;2014;830101408;830000659;M1010;;1;0.8
SSR_P;2014;830101408;830000659;M1180;;2;0.2
SSR_P;2014;830101408;830000659;M1320;;2;1.72
SSR_P;2014;830101408;830000659;M3020;;1;0.05
SSR_P;2014;830101408;830000659;N241P;;3;1.65
SSR_P;2014;830101408;830000659;N2430;;1;0.05
SSR_P;2014;830101408;830000659;N2450;;1;0.9
SSR_P;2014;830101408;830000659;N2500;10;3;12.22
SSR_P;2014;830101408;830000659;N3120;;1;0.3
SSR_P;2014;830101408;830000659;NAUT;19;;19
SSR_P;2014;830101408;830000659;NCINF;4;7;9.5
SSR_P;2014;830200507;830013678;M1040;;1;0.09
SSR_P;2014;830200507;830013678;M1180;;1;0.03
SSR_P;2014;830200507;830013678;M1320;1;2;2.27
SSR_P;2014;830200507;830013678;MAUT;;1;0.23
SSR_P;2014;830200507;830013678;N241P;3;;3
SSR_P;2014;830200507;830013678;N2450;1;;0.9
SSR_P;2014;830200507;830013678;N2460;1;;0.8
SSR_P;2014;830200507;830013678;N2500;22;2;23.6
SSR_P;2014;830200507;830013678;N2710;;1;0.8
SSR_P;2014;830200507;830013678;N3120;;1;0.5
SSR_P;2014;830200507;830013678;NCINF;10;3;11.1
SSR_P;2014;830202743;830100616;M1010;3;;2.52
SSR_P;2014;830202743;830100616;M1190;1;;0.62
SSR_P;2014;830202743;830100616;N2430;;1;0.26
SSR_P;2014;830202743;830100616;N2500;24;10;33.02
SSR_P;2014;830202743;830100616;N2710;;1;0.32
SSR_P;2014;830202743;830100616;NAUT;8;2;10.18
SSR_P;2014;830202743;830100616;NCINF;18;4;21.68
SSR_P;2014;830206298;830100517;M1010;;1;0.6
SSR_P;2014;830206298;830100517;N241P;1;;1.04
SSR_P;2014;830206298;830100517;N2450;;;0.11
SSR_P;2014;830206298;830100517;N2500;11;;7.87
SSR_P;2014;830206298;830100517;N2710;;;0.03
SSR_P;2014;830206298;830100517;N3120;;;0.8
SSR_P;2014;830206298;830100517;NAUT;2;;2.01
SSR_P;2014;830206298;830100517;NCINF;6;;5.36
SSR_P;2014;830206397;830017893;M1180;1;2;2
SSR_P;2014;830206397;830017893;N241P;17;4;15.5
SSR_P;2014;830206397;830017893;N2460;3;;2.9
SSR_P;2014;830206397;830017893;N2500;1;;1
SSR_P;2014;830206397;830017893;N2710;;1;0.4
SSR_P;2014;830206397;830017893;N310H;1;1;1.5
SSR_P;2014;830206397;830017893;N3120;;1;0.2
SSR_P;2014;830206397;830017893;NAUT;8;;4.9
SSR_P;2014;830206397;830017893;NCINF;1;1;1.5
SSR_P;2014;830206983;830008819;M1010;1;0;0.88
SSR_P;2014;830206983;830008819;N241P;0;1;0.9
SSR_P;2014;830206983;830008819;N2450;1;0;0.5
SSR_P;2014;830206983;830008819;N2500;11;1;12.28
SSR_P;2014;830206983;830008819;N2710;0;1;0.14
SSR_P;2014;830206983;830008819;N3120;1;0;0.45
SSR_P;2014;830206983;830008819;NAUT;4;2;4.55
SSR_P;2014;830206983;830008819;NCINF;9;3;6.75
SSR_P;2014;830213880;830100566;M1320;2;;1.9
SSR_P;2014;830213880;830100566;N241P;1;1;1.7
SSR_P;2014;830213880;830100566;N2450;;1;0.5
SSR_P;2014;830213880;830100566;N2500;12;;11.5
SSR_P;2014;830213880;830100566;N2710;;1;0.5
SSR_P;2014;830213880;830100566;N3120;;1;0.7
SSR_P;2014;830213880;830100566;NCINF;11;;10.45
SSR_P;2014;840000202;130037815;M1180;;3;1.8
SSR_P;2014;840000202;130037815;N241P;;3;1.57
SSR_P;2014;840000202;130037815;N2450;;1;0.48
SSR_P;2014;840000202;130037815;N2470;;1;0.25
SSR_P;2014;840000202;130037815;N2500;19;3;17.73
SSR_P;2014;840000202;130037815;N2710;;1;0.49
SSR_P;2014;840000202;130037815;N310H;1;;1
SSR_P;2014;840000202;130037815;N3120;;1;0.49
SSR_P;2014;840000202;130037815;NAUT;7;3;8.99
SSR_P;2014;840000202;130037815;NCINF;12;;11.38
SSR_P;2014;840000343;840000012;M1320;;2;0.95
SSR_P;2014;840000343;840000012;N241P;;1;0.5
SSR_P;2014;840000343;840000012;N2450;;1;0.3
SSR_P;2014;840000343;840000012;N2460;1;;1
SSR_P;2014;840000343;840000012;N2500;11;7;16
SSR_P;2014;840000343;840000012;N2710;;1;0.5
SSR_P;2014;840000343;840000012;N3120;;1;0.2
SSR_P;2014;840000343;840000012;NAUT;;4;4
SSR_P;2014;840000343;840000012;NCINF;6;4;7.98
SSR_P;2014;840000376;840000038;M1010;;1;0.1
SSR_P;2014;840000376;840000038;N241P;;2;0.9
SSR_P;2014;840000376;840000038;N2500;4;7;8.04
SSR_P;2014;840000376;840000038;N2710;;1;0.1
SSR_P;2014;840000376;840000038;N3120;;1;0.2
SSR_P;2014;840000376;840000038;NCINF;3;8;6.07
SSR_P;2014;840000418;840004659;M1320;1;;0.5
SSR_P;2014;840000418;840004659;N241P;;1;0.2
SSR_P;2014;840000418;840004659;N2460;;1;0.2
SSR_P;2014;840000418;840004659;N2500;5;1;5.8
SSR_P;2014;840000418;840004659;N3120;;1;0.5
SSR_P;2014;840000418;840004659;NCINF;4;2;4.8
SSR_P;2014;840000426;840000061;M1010;;2;0.4
SSR_P;2014;840000426;840000061;MAUT;;2;0.1
SSR_P;2014;840000426;840000061;N241P;;2;0.3
SSR_P;2014;840000426;840000061;N2450;;1;0.15
SSR_P;2014;840000426;840000061;N2500;5;1;5.55
SSR_P;2014;840000426;840000061;N3120;;1;0.2
SSR_P;2014;840000426;840000061;NAUT;1;1;1.5
SSR_P;2014;840000426;840000061;NCINF;2;5;5.45
SSR_P;2014;840000434;840000079;M1010;;3;0.88
SSR_P;2014;840000434;840000079;M1320;;1;0.1
SSR_P;2014;840000434;840000079;N241P;1;1;1.34
SSR_P;2014;840000434;840000079;N2450;1;1;0.18
SSR_P;2014;840000434;840000079;N2500;5;4;10.3
SSR_P;2014;840000434;840000079;N2710;;2;0.2
SSR_P;2014;840000434;840000079;N3120;;1;0.6
SSR_P;2014;840000434;840000079;NCINF;4;3;4.48
SSR_P;2014;840000483;840000087;M1010;1;;1
SSR_P;2014;840000483;840000087;M1320;1;;0.2
SSR_P;2014;840000483;840000087;N2500;13;2;14.2
SSR_P;2014;840000483;840000087;N2710;;1;0.6
SSR_P;2014;840000483;840000087;NAUT;7;3;8.45
SSR_P;2014;840000483;840000087;NCINF;8;4;9.45
SSR_P;2014;840000491;130041916;M1010;;1;0.5
SSR_P;2014;840000491;130041916;M1180;;1;0.32
SSR_P;2014;840000491;130041916;M1190;;1;0.5
SSR_P;2014;840000491;130041916;N241P;;2;0.94
SSR_P;2014;840000491;130041916;N2450;;2;0.62
SSR_P;2014;840000491;130041916;N2460;;1;0.32
SSR_P;2014;840000491;130041916;N2500;12;8;18.43
SSR_P;2014;840000491;130041916;N2710;;1;0.29
SSR_P;2014;840000491;130041916;NAUT;10;8;14.62
SSR_P;2014;840000491;130041916;NCINF;5;8;8.31
SSR_P;2014;840000517;840000103;M1010;;1;0.5
SSR_P;2014;840000517;840000103;MAUT;;1;0.15
SSR_P;2014;840000517;840000103;N2500;3;1;3.47
SSR_P;2014;840000517;840000103;NAUT;1;1;1.27
SSR_P;2014;840000517;840000103;NCINF;1;4;4.3
SSR_P;2014;840000525;840000111;M1010;1;;1
SSR_P;2014;840000525;840000111;M1180;1;1;1.55
SSR_P;2014;840000525;840000111;N241P;2;;2.47
SSR_P;2014;840000525;840000111;N2460;3;2;4.6
SSR_P;2014;840000525;840000111;N2500;12;5;17.68
SSR_P;2014;840000525;840000111;N2710;;1;0.1
SSR_P;2014;840000525;840000111;N3120;;1;0.38
SSR_P;2014;840000525;840000111;NAUT;2;3;5.22
SSR_P;2014;840000525;840000111;NCINF;5;2;6.4
SSR_P;2014;840000533;840000129;M1010;2;;0.8
SSR_P;2014;840000533;840000129;N241P;2;;1.15
SSR_P;2014;840000533;840000129;N2450;;1;0.21
SSR_P;2014;840000533;840000129;N2460;1;;0.25
SSR_P;2014;840000533;840000129;N2500;9;5;12.4
SSR_P;2014;840000533;840000129;N310H;1;;0.5
SSR_P;2014;840000533;840000129;NAUT;2;4;4.55
SSR_P;2014;840000533;840000129;NCINF;6;6;9.43
SSR_P;2014;840000558;840004659;M1150;2;1;2.1
SSR_P;2014;840000558;840004659;M1320;1;;1
SSR_P;2014;840000558;840004659;N241P;3;;3
SSR_P;2014;840000558;840004659;N2450;;1;0.5
SSR_P;2014;840000558;840004659;N2460;;1;0.75
SSR_P;2014;840000558;840004659;N2500;27;4;29.9
SSR_P;2014;840000558;840004659;N2710;;1;0.5
SSR_P;2014;840000558;840004659;NAUT;7;3;9.05
SSR_P;2014;840000558;840004659;NCINF;19;3;21.4
SSR_P;2014;840001861;840006597;M1010;4;0;3.8
SSR_P;2014;840001861;840006597;M1180;0;2;1.4
SSR_P;2014;840001861;840006597;M1320;3;1;3.65
SSR_P;2014;840001861;840006597;N241P;13;4;10.44
SSR_P;2014;840001861;840006597;N2430;;1;0.17
SSR_P;2014;840001861;840006597;N2450;;1;0.15
SSR_P;2014;840001861;840006597;N2460;5;;4.31
SSR_P;2014;840001861;840006597;N2500;58;14;55.89
SSR_P;2014;840001861;840006597;N2710;;2;0.4
SSR_P;2014;840001861;840006597;N310H;;1;0.31
SSR_P;2014;840001861;840006597;N3120;3;;2.27
SSR_P;2014;840001861;840006597;NAUT;19;3;15.36
SSR_P;2014;840001861;840006597;NCINF;40;10;37.97
SSR_P;2014;840014088;920000395;M1010;2;2;3.7
SSR_P;2014;840014088;920000395;M1180;;2;1.8
SSR_P;2014;840014088;920000395;N241P;6;6;10
SSR_P;2014;840014088;920000395;N2430;;2;1.3
SSR_P;2014;840014088;920000395;N2450;;1;0.55
SSR_P;2014;840014088;920000395;N2460;2;4;4.8
SSR_P;2014;840014088;920000395;N2500;26;4;27.69
SSR_P;2014;840014088;920000395;N2710;;2;1.6
SSR_P;2014;840014088;920000395;N3120;;2;1.4
SSR_P;2014;840014088;920000395;NAUT;1;;1
SSR_P;2014;840014088;920000395;NCINF;22;7;25.92
SSR_P;2014;840014849;750043994;M1010;2;;2
SSR_P;2014;840014849;750043994;M1040;2;3;5
SSR_P;2014;840014849;750043994;M1320;1;;1
SSR_P;2014;840014849;750043994;N241P;1;4;5
SSR_P;2014;840014849;750043994;N2450;1;;1
SSR_P;2014;840014849;750043994;N2500;14;2;14.5
SSR_P;2014;840014849;750043994;N310H;;1;0.5
SSR_P;2014;840014849;750043994;NAUT;1;;1
SSR_P;2014;840014849;750043994;NCINF;13;7;15.83
SSR_P;2014;840017214;840018667;M1010;1;1;1.2
SSR_P;2014;840017214;840018667;M1180;1;1;1.5
SSR_P;2014;840017214;840018667;N241P;7;;7
SSR_P;2014;840017214;840018667;N2460;2;;2
SSR_P;2014;840017214;840018667;N2500;8;;8
SSR_P;2014;840017214;840018667;N310H;1;;1
SSR_P;2014;840017214;840018667;N3120;;1;0.5
SSR_P;2014;840017214;840018667;NCINF;7;2;7.83
SSR_P;2014;850000118;850013244;M1010;1;1;0.6
SSR_P;2014;850000118;850013244;M1070;;1;0.2
SSR_P;2014;850000118;850013244;N241P;;4;4
SSR_P;2014;850000118;850013244;N2500;6;2;7.68
SSR_P;2014;850000118;850013244;N2710;;1;0.12
SSR_P;2014;850000118;850013244;N3120;;1;0.3
SSR_P;2014;850000118;850013244;NCINF;5;1;5.62
SSR_P;2014;850000142;850000019;M1010;;2;0.7
SSR_P;2014;850000142;850000019;M1040;;1;0.4
SSR_P;2014;850000142;850000019;M1150;;1;0.36
SSR_P;2014;850000142;850000019;M1180;1;1;1.02
SSR_P;2014;850000142;850000019;M1320;;7;2.29
SSR_P;2014;850000142;850000019;N241P;13;4;15.15
SSR_P;2014;850000142;850000019;N2430;;1;0.28
SSR_P;2014;850000142;850000019;N2450;;;0.08
SSR_P;2014;850000142;850000019;N2460;;2;1.1
SSR_P;2014;850000142;850000019;N2470;;1;0.46
SSR_P;2014;850000142;850000019;N2500;37;16;49.51
SSR_P;2014;850000142;850000019;N2710;;8;0.88
SSR_P;2014;850000142;850000019;NAUT;6;4;7.69
SSR_P;2014;850000142;850000019;NCINF;19;21;31.6
SSR_P;2014;850000183;850000035;M1320;2;;2
SSR_P;2014;850000183;850000035;N241P;;1;0.41
SSR_P;2014;850000183;850000035;N2500;16;5;19.24
