BOR;AN;FI;FI_EJ;DIM_A1;DIM_A2;DIM_A3;DIM_A4;DIM_A5;DIM_A6;DIM_A7;DIM_A8;DIM_A9;DIM_A10;DIM_A11;DIM_A12;DIM_A13;DIM_A14;DIM_A15;DIM_A16;DIM_A17;DIM_A18;DIM_A19;DIM_A20;DIM_A21;DIM_A22;DIM_A23;DIM_A24;DIM_A25
INFOMED;2014;660005216;340000264;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;0.05;0.01
INFOMED;2014;660006305;660006297;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;2;0.5
INFOMED;2014;660006990;340019363;;1;;;;;;1;;;;;1;1;1;1;1;0;0;0;1;0;;0.4;0.05
INFOMED;2014;660780099;660000043;;;;;;;;;1;;;;1;0;0;0;0;1;1;0;1;0;;0.2;0.1
INFOMED;2014;660780149;660006867;;;;;;;;;1;;;;1;;1;1;1;0;0;0;0;0;;0.2;0.03
INFOMED;2014;660780156;340015171;;;;;;;1;;;;;;0;0;0;0;0;1;0;0;0;0;;0.8;0.1
INFOMED;2014;660780214;750055071;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;1;1;0;0;0;;0.4;0.1
INFOMED;2014;660780321;590799730;;;;;;;;1;;;;;1;0;1;1;1;1;1;;0;0;;0.43;
INFOMED;2014;660780347;660000183;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;0.7;0.2
INFOMED;2014;660780537;660006867;;;;;;;;;1;;;;0;0;1;1;1;0;0;0;0;0;;0.2;0.03
INFOMED;2014;660780610;660000274;;;;;;;;;1;;;;0;0;0;1;1;0;0;0;0;0;;0.5;0.1
INFOMED;2014;660780628;660000282;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;1;0;;1;0.1
INFOMED;2014;660780669;660000324;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;2.5;0.1
INFOMED;2014;660780743;660000373;;;;;;;1;;;;;;0;0;0;0;0;0;0;0;0;0;;0.5;0.5
INFOMED;2014;660780776;660000399;;;1;;;;;;;;;;0;0;0;;0;0;0;0;0;0;;4;0
INFOMED;2014;660780784;660000407;;;1;;;;;;;;;;0;0;0;0;0;1;1;1;0;0;;5;0.75
INFOMED;2014;660780842;660000431;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;0.4;0.1
INFOMED;2014;660781097;660000506;;;;;;;;;1;;;;1;0;0;0;0;0;;;1;0;;0.2;0.1
INFOMED;2014;660781287;660000621;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;1;0.1
INFOMED;2014;660790387;660790379;;;1;;;1;;;1;;;;0;0;0;0;0;0;0;0;0;0;;3;0.3
INFOMED;2014;670000025;670780055;1;;;1;;;1;;;1;;;0;0;0;0;0;0;0;0;0;0;670000025;13.87;5.5
INFOMED;2014;670000033;670780063;;1;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;4.28;1.98
INFOMED;2014;670000058;670013366;;;;;;;;;;;;;;;;;;;;;;0;;1;1
INFOMED;2014;670000082;670780147;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;4.6;0.33
INFOMED;2014;670000157;670780337;1;;;;;;1;;;;;;0;0;0;0;0;1;0;0;1;0;;5.32;1.6
INFOMED;2014;670000165;670780345;;;1;;;;1;;;;;;0;0;0;0;0;1;1;0;0;0;;7.2;1
INFOMED;2014;670000173;670780352;;;;;;;1;;;;;;0;0;1;1;1;0;0;0;0;0;;0;0
INFOMED;2014;670000215;680000643;;;1;;;;;;1;;;;0;0;0;0;0;1;0;0;0;1;;0.75;0.2
INFOMED;2014;670000249;680000643;;;;;;;;;;;;;0;0;0;1;1;0;;;0;1;670780337;;1
INFOMED;2014;670000272;670780543;;;1;;;;;;1;;;;0;0;0;0;0;1;1;0;1;0;;1.75;1
INFOMED;2014;670000306;670780584;1;;;;;;1;;;;;;0;0;1;1;1;0;0;0;0;1;670780337;0.5;0
INFOMED;2014;670000397;670780691;;1;;;;;;;;;;;0;0;0;0;0;1;1;1;0;0;;2.6;1
INFOMED;2014;670000405;670780709;1;;;;;;;;;;;;0;0;0;0;0;0;;;0;0;;;0.1
INFOMED;2014;670000603;670781152;;;;;;;;;;1;;;0;0;0;0;0;1;0;1;0;1;670000397;0.8;0.45
INFOMED;2014;670005479;670000652;;;;;1;;;;;;;;0;0;0;1;1;0;;;;;;;
INFOMED;2014;670008838;670000785;;;;;;1;;;;;;;0;0;0;1;1;1;1;1;0;1;;1;1.02
INFOMED;2014;670013754;670013754;1;;;;;;1;;;1;;;0;0;0;0;0;0;0;0;1;0;;3.45;1
INFOMED;2014;670014992;670780139;;;;;;;;1;;;;;0;0;0;1;1;0;;;0;1;670000157;;
INFOMED;2014;670016237;670016211;;;1;;;;;;1;;;;0;0;0;0;0;1;1;0;0;0;;2.9;0.33
INFOMED;2014;670780162;670000108;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;3.9;0.33
INFOMED;2014;670780170;670000116;;1;;;;;;1;;;;;0;0;0;0;0;1;1;0;0;0;;3.6;0.6
INFOMED;2014;670780188;670014604;;;1;;;1;;;1;;;;0;0;0;0;1;0;;;0;0;;3;2
INFOMED;2014;670780378;670000785;;1;;;;;;;;;;;0;0;0;1;1;1;1;0;0;0;;2.65;0.05
INFOMED;2014;670780386;670000199;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;1;0;;1;0.25
INFOMED;2014;670780600;750050759;;;;;;;;;1;;;;0;0;0;0;1;0;0;0;0;0;;0.2;0.25
INFOMED;2014;680000031;680000171;;;;;;;1;;;;;;0;0;1;1;;0;;;;1;;;0.1
INFOMED;2014;680000122;680000346;;;1;;;;;1;;;;;0;0;0;0;0;1;1;0;0;1;680000437;1;0.1
INFOMED;2014;680000130;680000353;;;;;;;1;;;;;;0;0;0;1;1;0;0;0;0;1;680001328;1.51;0
INFOMED;2014;680000189;680000643;;;;;;;;1;;;;;0;0;0;0;0;0;0;0;0;0;;0.3;0.1
INFOMED;2014;680000320;680000643;;;1;;;;;;;;;;0;0;1;1;1;0;0;0;0;0;;2.7;0.5
INFOMED;2014;680000494;680000643;;;1;;;;;;;;;;0;0;1;1;1;0;0;0;0;0;;2.6;0.5
INFOMED;2014;680000544;680000395;1;;;;;;1;;;;;;0;0;0;0;0;1;1;0;1;1;680000486;0.86;0.2
INFOMED;2014;680000577;680000411;1;;;;;;1;;;;;;0;0;0;0;0;1;0;1;1;1;680001179;1;0.07
INFOMED;2014;680000601;680000437;;1;;;;;;1;;;;;0;0;0;0;0;1;1;0;0;1;680000486;1.74;0.3
INFOMED;2014;680000627;680000486;;1;;;;;1;;;1;;;0;0;0;0;0;1;1;0;0;0;;9.92;2.5
INFOMED;2014;680000684;680000973;;1;;;;;1;;;1;;;0;0;0;0;0;1;1;0;0;0;;8.72;4
INFOMED;2014;680000692;680000981;;;;;;;;1;;;;;0;0;1;1;1;0;;;0;0;;0.6;
INFOMED;2014;680000700;680001005;1;;;;;;1;;;;;;0;0;0;0;0;1;1;1;0;0;;1;0.6
INFOMED;2014;680000726;680012648;;;1;;;;;;1;;;;0;0;1;1;1;0;0;0;0;0;;0.6;0.1
INFOMED;2014;680000742;680001054;;;;;;;;;;;;;0;0;0;0;0;1;1;1;0;1;670000397;0.01;0.05
INFOMED;2014;680000833;680001138;;;;;;;;1;;;;;0;0;1;1;1;1;1;0;1;0;;1;0.1
INFOMED;2014;680000874;680001179;1;;;;;;;;;1;;;0;0;0;0;0;1;0;0;1;0;;1;0.8
INFOMED;2014;680001195;680016011;;1;;;;;1;;;;;;0;0;0;0;0;1;1;0;0;0;;2.3;1
INFOMED;2014;680001294;680000890;;;;;;;;;;;1;;0;0;0;0;0;0;;;0;0;;0.4;0.2
INFOMED;2014;680001328;750005068;;;;;;;1;;;;;;0;;;0;0;;;0;0;0;;2;0.5
INFOMED;2014;680017829;680017811;;;;;;1;;;;;;;0;0;0;1;1;0;;;;0;;;0.05
INFOMED;2014;680020088;680020062;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;0.5;0.6
INFOMED;2014;690000013;690780036;;1;;;;;;1;;;;;0;0;0;1;0;1;1;0;1;0;;1;1
INFOMED;2014;690000021;690780044;;;1;;;;;;1;;;;0;0;0;0;0;1;0;1;1;0;;0.67;0.3
INFOMED;2014;690000047;690780069;;1;;;;;;1;;;;;0;0;0;0;0;0;0;0;1;0;;0.2;0.1
INFOMED;2014;690000054;690780077;;;;1;;;;;;;;;0;0;0;0;0;0;;;0;1;;1;1
INFOMED;2014;690000062;690780085;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;1;;;
INFOMED;2014;690000088;690780101;;;1;;;;;1;;1;;;;;;;;1;1;0;0;0;;5.71;1.5
INFOMED;2014;690000096;690780119;;;;;;;;;;1;;;0;0;0;0;0;1;1;0;0;0;;1.5;1
INFOMED;2014;690000245;690780432;1;;;;;;1;;;;;;0;0;0;0;0;1;0;0;0;0;;0.8;0.25
INFOMED;2014;690000401;920028560;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;0;1;420011728;0.9;0.2
INFOMED;2014;690000419;690780820;;;;;;;;1;;;;;0;0;1;1;1;0;;;0;0;;0.12;0.01
INFOMED;2014;690000427;750721334;;1;;;;1;;1;;;;1;1;0;1;1;1;0;0;0;0;0;;1;
INFOMED;2014;690000575;690782222;;;1;;;;;;1;;;;0;0;0;0;0;1;1;0;0;0;;8.3;0.84
INFOMED;2014;690000583;690782230;1;;;;;;1;;;;;;0;0;0;1;0;0;0;0;0;0;;0.3;0.4
INFOMED;2014;690000591;690782248;;;1;;;;;;1;;;;0;0;0;1;1;;;;;0;;0.4;0.1
INFOMED;2014;690000609;690010749;1;;;;;;1;;;;;;0;0;1;1;1;0;0;0;;0;;;
INFOMED;2014;690000625;690782271;;;1;;;;1;;;;;;0;0;0;0;0;0;0;0;1;0;;0.66;0.3
INFOMED;2014;690000633;690010749;1;;;;;;1;;;;;;0;0;1;1;1;0;0;0;0;0;;;
INFOMED;2014;690000641;690782297;;;;;;;1;;;;;;0;1;1;1;1;0;0;0;0;0;;0.25;
INFOMED;2014;690000773;690782925;;;1;;;;;1;;;;;0;0;0;1;1;0;;;1;0;;1;0
INFOMED;2014;690000880;690783220;;1;;;1;;;;;;;;0;0;0;0;0;1;0;0;0;0;;5.75;0.98
INFOMED;2014;690001524;690787338;;;;;;;1;;;;;;0;0;1;1;1;0;;;0;0;;0.4;
INFOMED;2014;690002092;010783009;;;;;;;;;;;;1;;;;;;;1;1;1;0;;1;0.5
INFOMED;2014;690004718;690796552;;;1;;;;;;;;;;0;0;0;0;0;1;1;1;0;0;;0.01;0.01
INFOMED;2014;690006721;010783009;;;;;;;;;1;;;;0;0;1;1;1;1;1;0;0;0;;0.1;0.05
INFOMED;2014;690007539;690781810;;1;;;;;;;;;;;0;0;0;0;1;0;;;0;0;;2.3;1.15
INFOMED;2014;690010848;690000450;;;;;;;;1;;;;;0;0;0;0;0;0;;;0;1;;;
INFOMED;2014;690012109;690027008;;;;;;;;1;;;;;0;0;0;0;0;1;0;0;0;0;;0.6;0.1
INFOMED;2014;690019799;690007182;;;;;1;;;;;;;;0;0;0;1;1;0;;;0;0;;0.7;0
INFOMED;2014;690022009;690796552;;;1;;;;;;;;;;0;0;0;0;0;1;1;1;0;0;;0.01;0.01
INFOMED;2014;690022959;690000732;;;1;;;;;;;;;;0;0;1;1;1;0;;;;;;1.5;
INFOMED;2014;690023239;690000146;;;1;;;;;;;;;;0;0;0;0;0;1;0;0;0;0;;1;0.15
INFOMED;2014;690023411;690000252;;1;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;4.2;0.4
INFOMED;2014;690025366;690000450;;;;;;;;1;;;;;0;0;0;0;0;0;;;0;1;;;
INFOMED;2014;690030119;750043994;;;;;;;0;1;0;;;;0;0;0;0;0;0;0;0;0;0;;0.2;0.2
INFOMED;2014;690030283;920000395;;;;;;;;1;;;;;0;0;0;0;0;0;0;0;0;1;;0;0
INFOMED;2014;690031513;690000278;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;1;690780499;;
INFOMED;2014;690034558;690006598;;;;;;;1;;;;;;0;0;0;0;0;;0;0;1;0;;0;
INFOMED;2014;690780093;750821092;;;1;;;;;;1;;;1;0;0;0;0;0;0;0;0;0;0;;3;0
INFOMED;2014;690780150;690000104;;;1;;;;;;1;;;;1;1;0;0;0;0;0;0;0;0;;0.1;0.4
INFOMED;2014;690780200;690000112;;1;;;;;;1;;;;;1;1;1;1;1;0;;;1;0;;0.5;0.1
INFOMED;2014;690780259;690030457;;1;;;;;;;;;;;0;0;0;0;1;1;0;1;1;0;;0.2;0.2
INFOMED;2014;690780358;690000195;;;1;;;;;;;;;;0;0;0;0;0;1;1;;0;0;;4;0.1
INFOMED;2014;690780366;690000203;;;1;;;;;;;;;;0;0;0;0;0;1;1;1;0;0;;2;0.2
INFOMED;2014;690780382;690006598;;;1;;;;;;;;;;0;0;0;0;0;1;1;1;1;1;690006598;1.5;0.15
INFOMED;2014;690780390;690000229;;;1;;;;;;;;;;0;0;0;1;1;0;;;;0;;4.25;0.1
INFOMED;2014;690780481;750056335;;;;;;;;;1;;;;0;0;0;0;0;0;0;;0;0;;0.28;
INFOMED;2014;690780499;690000278;;;1;;;;;;;;;;0;0;0;0;0;1;0;0;0;0;010780294;;1
INFOMED;2014;690780648;690036900;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;3;1
INFOMED;2014;690780655;690000377;;;1;;;;;;1;;;;0;0;0;0;0;1;1;0;0;0;;2;
INFOMED;2014;690780663;690000385;;;1;;;;;;;;;;0;0;1;1;1;0;;;;0;;1;0.2
INFOMED;2014;690781026;690029723;;;;;;;;1;;;;;0;0;0;0;0;1;1;1;0;0;;0.76;0.76
INFOMED;2014;690781737;750721334;;;1;;;;;;1;;;;0;0;0;0;0;0;;;;0;;0.4;0.15
INFOMED;2014;690781836;690006598;1;;;;;;;;;;;;0;0;0;0;0;1;0;0;1;1;690006598;0.5;0.3
INFOMED;2014;690782420;690793633;;;;;;;1;;;;;;0;0;1;1;1;0;;;0;0;;0.2;0.2
INFOMED;2014;690782834;690000724;;;1;;;;;;;;;;0;0;0;0;0;0;;;1;0;;4;0.5
INFOMED;2014;690783154;690781810;;1;;;;;1;;;;;;0;0;0;0;1;0;;;0;0;690783154;10.83;3.71
INFOMED;2014;690784061;690006598;;;;;;;1;;;;;;0;0;0;0;0;;0;0;1;0;;0.8;
INFOMED;2014;690784137;690781810;;1;;;;;1;;;;;;0;0;0;0;1;0;;;0;0;;11.83;4.91
INFOMED;2014;690784152;690781810;;1;;;;;;;;;;;0;0;0;0;1;0;;;0;0;690784152;7.3;3.33
INFOMED;2014;690784178;690781810;;1;;;;;;1;;;;;0;0;0;0;1;0;0;0;0;0;;1;0.3
INFOMED;2014;690784186;690781810;;1;;;;;1;;;;;;0;0;0;0;1;0;0;0;0;0;;2;1
INFOMED;2014;690784194;690781810;;1;;;;;;1;;;;;0;0;0;0;1;0;;;0;0;690784194;0.4;0.21
INFOMED;2014;690784202;690781810;;1;;;;;1;;;;;;0;0;0;0;1;0;;;0;0;;0.86;0.18
INFOMED;2014;690784244;750721334;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;0.4;0.05
INFOMED;2014;690787452;690781810;;1;;;;;1;;;;;;0;0;0;0;1;0;;;0;0;690787452;0.6;0
INFOMED;2014;690787478;690781810;1;;;;;;;1;;;;;0;0;0;0;0;1;0;1;0;1;690784137;0.4;0.24
INFOMED;2014;690788930;690001623;;;;;;1;;;;;;;0;0;0;0;0;0;;;0;0;;1.2;0.7
INFOMED;2014;690790480;690006598;;;;;;;1;;;;;;0;0;0;1;1;0;0;0;0;1;690006598;0.16;0.05
INFOMED;2014;690793468;690002068;;;1;;;;;;;;;;0;0;0;0;0;0;;;0;0;;4.78;0.5
INFOMED;2014;690796727;690796727;;;;;;;;;;1;;;0;0;0;0;0;0;;;;0;;2.4;1
INFOMED;2014;690799283;690796552;;;1;;;;;;;;;;0;0;0;0;0;1;1;1;0;0;;0.01;0.01
INFOMED;2014;690803044;690000450;;;;;;;;1;;;;;0;0;0;0;0;0;;;0;1;;1;
INFOMED;2014;690804018;690796552;;;1;;;;;;;;;;0;0;0;0;0;1;1;1;0;0;;0.01;0.01
INFOMED;2014;690805361;690805353;1;;;;;;;;;;;;0;0;0;0;0;1;1;1;0;0;;1.71;1
INFOMED;2014;690807367;690003447;;1;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;2;0.1
INFOMED;2014;700000011;700780026;;;1;;;;;;1;;;;0;0;0;0;0;1;1;0;0;0;;2.1;0.5
INFOMED;2014;700000029;700004591;1;;;;;;1;;;;;;0;0;0;0;0;1;1;0;0;0;;1.8;1
INFOMED;2014;700004377;250006335;;;;;;;1;;;;;;0;0;0;0;0;0;0;0;0;0;;0.1;
INFOMED;2014;700780042;250006335;;;;;;;1;;;;;;0;0;0;0;0;0;0;0;0;0;;0;0.3
INFOMED;2014;700780075;700004096;;;;;;;;;;1;;;0;0;0;0;0;1;1;0;0;0;;6.61;0.93
INFOMED;2014;700780174;700000052;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;1;0;;2;0.1
INFOMED;2014;700784887;750018699;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;0;0;1;0;;0.7;0.06
INFOMED;2014;710002288;750721334;;;;;;;;1;;;;;0;0;0;0;0;0;0;0;0;1;710781139;0.5;0.05
INFOMED;2014;710002569;710000092;;;;;;;;;1;;;;0;0;0;0;0;0;;;1;0;;;0.24
INFOMED;2014;710010067;710780644;;1;;;;1;;;1;;;;0;0;0;0;0;1;1;0;0;0;;2.86;1
INFOMED;2014;710010786;710781451;;;1;;;;;;1;;;;0;0;0;0;0;1;1;1;1;0;;1.7;0.1
INFOMED;2014;710780081;710010695;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;0.2;0.1
INFOMED;2014;710780917;710000274;;;1;;;1;;;;;;;0;0;0;0;0;0;0;0;1;0;;4.37;0.1
INFOMED;2014;710781139;750721334;;;;;;;;1;;;;;0;0;0;0;0;0;;;0;0;;0.5;0.25
INFOMED;2014;710781410;710000373;;;1;;;;;;;;;;0;0;0;0;0;0;;;1;0;;0.81;0.4
INFOMED;2014;710781824;710000464;1;;;;;;;;1;;;;0;0;0;0;0;0;;;;0;;2.5;0.1
INFOMED;2014;710977075;710000092;;;;;;;;;1;;;;0;0;0;;;0;;;0;0;;;
INFOMED;2014;710977307;710977299;;;;;;;1;;;;;;0;0;0;0;0;1;0;1;0;0;;0.2;0.1
INFOMED;2014;710978107;710781592;1;;;;;;;;;;;;1;1;1;1;1;0;;;0;0;;;
INFOMED;2014;710978180;710781360;;;1;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;1;0.3
INFOMED;2014;710978198;710781386;;;;;;;;1;;;;;0;0;1;1;1;0;;;0;1;710781360;;
INFOMED;2014;710978255;710781568;;;1;;;;;;1;;;;0;0;0;0;0;0;0;0;1;;;0.58;0.08
INFOMED;2014;710978263;710780958;;;1;;;1;;;1;;;;0;0;0;0;0;1;1;0;0;0;;3.72;0.9
INFOMED;2014;710978271;710781014;;;;;;;;1;;;;;0;0;0;1;0;0;0;0;0;0;;;
INFOMED;2014;710978289;710780263;;;1;;1;;;;1;1;;;0;0;0;0;0;1;1;1;1;0;;5.5;0.75
INFOMED;2014;710978313;710976705;;1;;;;;1;;;;;;0;0;0;0;0;0;;;1;0;;3.72;0.9
INFOMED;2014;710978347;710781204;;1;;;;;;1;;;;;0;0;0;0;0;1;1;0;1;0;;;
INFOMED;2014;720000033;720000025;1;;;;;;1;;;;;;0;0;0;0;0;1;0;0;1;0;;8.09;2.14
INFOMED;2014;720000041;720000058;;;;;;;;;;1;;;0;0;0;0;0;0;;;0;0;;2;0.5
INFOMED;2014;720000124;720000066;;;1;;;1;;;1;;;;0;0;0;0;0;0;;;0;0;;1;
INFOMED;2014;720000231;720000637;;1;;;;;;;;;;;0;0;0;0;0;1;1;0;1;0;;5;0.7
INFOMED;2014;720000249;720000645;;;1;;;;;;;;;;0;0;0;0;0;0;;;1;0;;2.25;0.09
INFOMED;2014;720000389;720012749;;;1;;;;;;1;;;;0;0;0;1;1;0;0;0;0;1;;0.8;
INFOMED;2014;720000413;720008390;;;;;;;;;1;;;;0;0;0;1;1;1;1;0;0;0;;1;0
INFOMED;2014;720000520;720000140;;;1;;;;;;1;;;;0;0;0;0;0;0;0;0;0;1;720006022;0;0.4
INFOMED;2014;720000744;720000454;;;;;;;;;1;;;;0;0;0;0;0;0;;;0;0;;1;0.3
INFOMED;2014;720001437;720006022;;1;;;;;;1;;;;;0;0;0;0;0;1;1;0;0;0;;1.45;0.6
INFOMED;2014;720016138;720008390;;;;;;;;;1;;;;0;0;0;1;1;1;1;0;0;0;;0.05;
INFOMED;2014;720016179;720016724;1;;;;;;1;;;;;;0;0;0;0;0;1;1;0;0;0;;2.8;0.5
INFOMED;2014;720016823;720012749;;;1;;;;;;1;;;;0;0;1;1;1;0;0;0;0;0;;0.4;
INFOMED;2014;720017748;720000561;;1;;;;;;;;;;;0;0;0;0;0;1;1;0;1;0;;5;0.7
INFOMED;2014;730000031;730000015;1;;;1;;;1;;;;;;0;0;0;0;0;1;1;1;0;0;;12.58;2.8
INFOMED;2014;730000049;730002839;1;;;1;;;1;;;;;;0;0;0;0;0;1;1;1;1;0;;0.4;0.2
INFOMED;2014;730000080;730780103;;;1;1;;;;1;;;;;1;0;0;0;1;1;1;0;1;0;;2.75;0.2
INFOMED;2014;730000098;730780111;1;;;;;;1;;;;;;0;0;0;0;0;1;1;0;0;1;730000015;1.37;0.3
INFOMED;2014;730000247;730780525;;;1;;;;;;;;;;0;0;0;1;0;0;0;0;1;0;;2;
INFOMED;2014;730000262;730002839;1;;;;;;;;;;;;0;0;0;0;0;1;1;1;1;0;;2.35;0.8
INFOMED;2014;730000270;730780558;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;;
INFOMED;2014;730000304;730780582;;;;;;;;;;1;;;0;0;0;0;0;0;0;0;0;0;;2.4;1
INFOMED;2014;730000924;690796552;;;1;;;;;;;;;;0;0;0;0;0;1;1;1;0;0;;0.01;0.01
INFOMED;2014;730004298;730010048;;;1;;;;;;1;;;;0;0;0;0;0;1;1;1;1;0;;8;0.2
INFOMED;2014;730005709;380793802;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;;
INFOMED;2014;730007978;730011731;;;;;;;;;;;;1;0;0;0;0;0;1;1;0;0;0;;0.1;0.1
INFOMED;2014;730780459;730000221;;;1;;;;;;;;;;;;;;;0;0;0;1;1;;0.6;0.25
INFOMED;2014;730780475;690029723;;;;;;;;;1;;;;0;0;0;0;0;1;1;0;1;0;;0.13;0.13
INFOMED;2014;730780988;730002698;;;;;;;;1;;;;;0;0;0;0;0;0;0;0;1;0;;1;0.2
INFOMED;2014;730785011;690796552;;;1;;;;;;;;;;0;0;0;0;0;1;1;1;0;0;;0.01;0.01
INFOMED;2014;730785466;380793802;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;;
INFOMED;2014;730786233;690796552;;;1;;;;;;;;;;0;0;0;0;0;1;1;1;0;0;;0.01;0.01
INFOMED;2014;730786464;380793802;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;;
INFOMED;2014;730790235;380793802;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;;
INFOMED;2014;740000062;740780168;;;;;;;;1;;;;;0;0;0;0;0;1;0;0;0;0;;0.1;0.1
INFOMED;2014;740000237;740781133;;1;;1;;;1;;;1;;;0;0;0;0;0;1;0;1;0;0;;6.44;2.3
INFOMED;2014;740000278;740781182;;;;;;;;1;;;;;0;;;1;1;0;0;0;0;1;690038476;0;0
INFOMED;2014;740000286;740781190;;;1;;;;;;1;;;;0;0;0;1;1;0;;;;0;;0.5;0.4
INFOMED;2014;740000294;740781208;;;1;;;;1;;;;;;0;0;1;1;1;0;;;1;1;740781133;0.5;0.2
INFOMED;2014;740000302;740781133;;1;;1;;;1;;;;;;0;0;0;0;0;1;0;1;0;0;;1.8;1
INFOMED;2014;740000328;740790381;;1;;;1;;;;;;1;;1;1;0;1;1;1;0;0;1;0;;5.2;0
INFOMED;2014;740000583;740785035;;;;;;;;;;1;;;0;0;0;0;0;;0;0;1;0;;2;0.8
INFOMED;2014;740010475;740000203;;;;;;1;;;;;;;0;0;0;0;0;0;0;0;0;0;;0.1;0.1
INFOMED;2014;740010889;690796552;;;1;;;;;;;;;;0;0;0;0;0;1;1;1;0;0;;0.01;0.01
INFOMED;2014;740011515;330015488;;;1;;;;;;;;;;0;0;1;1;1;;1;0;0;0;;0.05;0.05
INFOMED;2014;740012646;690796552;;;1;;;;;;;;;;0;0;0;0;0;1;1;1;0;0;;0.01;0.01
INFOMED;2014;740014345;740000617;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;1;1;740014345;2.76;0.5
INFOMED;2014;740014519;750050924;;;;;;;;;1;;;;0;0;0;0;0;1;0;0;0;0;;0.1;0.05
INFOMED;2014;740014683;740780168;;;;;;;;1;;;;;0;0;0;0;0;1;0;0;0;1;740000062;0.1;0.1
INFOMED;2014;740780143;750005068;;;;;;;;1;;;;;0;0;0;0;0;0;0;0;0;0;;0.6;0.1
INFOMED;2014;740780176;310021373;;;;;;;;1;;;;;0;0;0;0;0;0;0;0;0;0;;0.5;0.05
INFOMED;2014;740780192;740780168;;1;;;;;;;;;;;1;0;0;1;1;0;0;0;0;;;0.1;0
INFOMED;2014;740780416;740000112;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;1;1;330641713;2;0.25
INFOMED;2014;740780424;740000120;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;1;0;;4.1;0.2
INFOMED;2014;740780986;740000195;;;;;;;;1;;;;;1;1;1;1;1;1;1;1;1;0;;1;0.1
INFOMED;2014;740781034;750048787;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;0.01;0.01
INFOMED;2014;740781141;740790258;;1;;1;;;;;;;;;0;0;0;0;0;1;1;1;1;0;;2.8;0.5
INFOMED;2014;740781224;740001839;;1;;1;;;1;;;;;;1;1;1;1;1;0;;;1;0;;2.78;0
INFOMED;2014;740788617;330015488;;;1;;;;;;;;;;0;0;1;1;1;;1;0;0;0;;0.05;0.05
INFOMED;2014;740788641;690796552;;;1;;;;;;;;;;0;0;0;0;0;1;1;1;0;0;;0.01;0.01
INFOMED;2014;740789649;690796552;;;1;;;;;;;;;;0;0;0;0;0;1;1;1;0;0;;0.01;0.01
INFOMED;2014;740789821;690796552;;;1;;;;;;;;;;0;0;0;0;0;1;1;1;0;0;;0.01;0.01
INFOMED;2014;750000481;750110025;;1;;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;2.74;0.34
INFOMED;2014;750000499;750140014;;;;;;;;;;;;;;;;;;;;;;;;2.94;1.5
INFOMED;2014;750000507;750040628;;;;;;;1;;;;;;0;0;0;;;1;;0;0;0;;0.3;0.2
INFOMED;2014;750000523;750150120;1;;;;;;;;;;;;1;0;0;0;1;1;1;0;0;0;;1.55;2.6
INFOMED;2014;750000549;750150229;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;3.17;0.5
INFOMED;2014;750006348;910140011;;;;;;;;;;;1;;0;0;0;0;0;1;1;0;0;0;;;1.25
INFOMED;2014;750014128;750014078;;;;;;;;1;;;;;0;0;0;0;0;1;1;0;0;0;;;0.25
INFOMED;2014;750023749;750034308;1;;;;;;;;;;;1;0;0;0;0;0;1;1;0;0;0;;4;0.9
