BOR;AN;FI;FI_EJ;PERSO;EFFPL;EFFPAS;ETP;GAR;AST
BLOCS_P;2014;290000033;290021542;M200H;9;3;2.6;0;1
BLOCS_P;2014;290000033;290021542;N2200;8;1;11.28;0;1
BLOCS_P;2014;290000033;290021542;N2310;18;2;19.19;0;1
BLOCS_P;2014;290000033;290021542;N2320;11;2;11.89;0;1
BLOCS_P;2014;290000033;290021542;N2510;13;0;10.99;0;1
BLOCS_P;2014;290000033;290021542;N4130;0;0;0;0;1
BLOCS_P;2014;290000033;290021542;N4160;1;0;0.25;0;1
BLOCS_P;2014;290000033;290021542;NAUT;2;1;2.95;0;1
BLOCS_P;2014;290000058;290000017;M100H;;1;0.2;1;0
BLOCS_P;2014;290000058;290000017;M1030;16;61;8.9;1;1
BLOCS_P;2014;290000058;290000017;M200H;22;7;5.82;1;1
BLOCS_P;2014;290000058;290000017;N2200;7;3;9.4;1;0
BLOCS_P;2014;290000058;290000017;N2310;17;15;26;1;0
BLOCS_P;2014;290000058;290000017;N2320;19;2;20.7;1;0
BLOCS_P;2014;290000058;290000017;N2510;7;3;8.75;0;0
BLOCS_P;2014;290000058;290000017;N4130;;;;1;0
BLOCS_P;2014;290000058;290000017;NAUT;9;1;9.5;0;0
BLOCS_P;2014;290000140;290000447;M100H;7;;7;;1
BLOCS_P;2014;290000140;290000447;M1030;10;;10;;1
BLOCS_P;2014;290000140;290000447;M200H;32;;32;;1
BLOCS_P;2014;290000140;290000447;N2200;22;6;26.02;;
BLOCS_P;2014;290000140;290000447;N2320;2;;2;;
BLOCS_P;2014;290000140;290000447;N2510;3;2;4.27;;
BLOCS_P;2014;290000140;290000447;N4160;2;;2;;
BLOCS_P;2014;290000173;290000041;M100H;;2;0.08;;
BLOCS_P;2014;290000173;290000041;M1030;3;1;0.81;1;0
BLOCS_P;2014;290000173;290000041;M200H;4;2;1.23;;
BLOCS_P;2014;290000173;290000041;N2200;2;;1.69;;
BLOCS_P;2014;290000173;290000041;N2310;9;;9.26;;
BLOCS_P;2014;290000173;290000041;N2320;8;2;9.7;;
BLOCS_P;2014;290000173;290000041;N2510;2;;2.09;;
BLOCS_P;2014;290000181;290000074;M100H;;6;0.85;0;1
BLOCS_P;2014;290000181;290000074;M1030;;12;2.45;0;1
BLOCS_P;2014;290000181;290000074;M200H;;13;1.25;0;1
BLOCS_P;2014;290000181;290000074;N2200;;1;0.8;0;0
BLOCS_P;2014;290000181;290000074;N2310;4;1;4.68;0;1
BLOCS_P;2014;290000181;290000074;N2320;3;1;4.46;0;1
BLOCS_P;2014;290000181;290000074;N2510;2;3;3.96;0;0
BLOCS_P;2014;290000181;290000074;N4160;;1;0.36;0;0
BLOCS_P;2014;290000207;290000520;N2200;15;3;17.5;0;0
BLOCS_P;2014;290000207;290000520;N2320;1;1;1.8;0;0
BLOCS_P;2014;290000207;290000520;N4160;1;0;1;0;0
BLOCS_P;2014;290000207;290000520;NAUT;5;0;5;0;0
BLOCS_P;2014;290000215;290029974;M1030;6;;6;0;1
BLOCS_P;2014;290000215;290029974;N2200;22;6;26.8;0;1
BLOCS_P;2014;290000215;290029974;N2310;4;;4;0;0
BLOCS_P;2014;290000215;290029974;N2320;3;;3;0;1
BLOCS_P;2014;290000215;290029974;N2510;1;;1;0;0
BLOCS_P;2014;290000215;290029974;N4160;1;;1;;
BLOCS_P;2014;290000256;290000017;M100H;2;;0.3;0;0
BLOCS_P;2014;290000256;290000017;M1030;;2;0.8;0;1
BLOCS_P;2014;290000256;290000017;M200H;9;4;1.33;0;1
BLOCS_P;2014;290000256;290000017;N2200;7;;7;0;1
BLOCS_P;2014;290000256;290000017;N2310;7;1;7.8;0;0
BLOCS_P;2014;290000256;290000017;N2320;3;1;3.8;0;1
BLOCS_P;2014;290000256;290000017;N2510;4;1;4.5;0;0
BLOCS_P;2014;290000256;290000017;NAUT;;3;1.4;0;0
BLOCS_P;2014;290000728;750821092;M100H;3;1;2.69;0;0
BLOCS_P;2014;290000728;750821092;M1030;8;5;6.99;1;0
BLOCS_P;2014;290000728;750821092;M200H;13;2;13.39;1;1
BLOCS_P;2014;290000728;750821092;N2200;10;1;9.41;0;1
BLOCS_P;2014;290000728;750821092;N2310;12;2;10.87;0;1
BLOCS_P;2014;290000728;750821092;N2320;11;;10.08;0;1
BLOCS_P;2014;290000728;750821092;N2510;2;;1.77;0;0
BLOCS_P;2014;290000728;750821092;N4160;3;;2.5;0;1
BLOCS_P;2014;290000728;750821092;NAUT;7;;7.9;0;1
BLOCS_P;2014;290000785;220020739;M100H;;5;0.75;;
BLOCS_P;2014;290000785;220020739;M1030;4;;0.55;;
BLOCS_P;2014;290000785;220020739;M200H;2;1;0.15;;
BLOCS_P;2014;290000785;220020739;N2200;2;;1.82;;
BLOCS_P;2014;290000785;220020739;N2310;6;2;1.1;;
BLOCS_P;2014;290000934;290000306;M200H;;;0.05;0;0
BLOCS_P;2014;290004142;290022508;M100H;;19;4.75;0;0
BLOCS_P;2014;290004142;290022508;M1030;4;;4;0;1
BLOCS_P;2014;290004142;290022508;M200H;9;8;13;0;1
BLOCS_P;2014;290004142;290022508;N2200;11;6;15.25;0;1
BLOCS_P;2014;290004142;290022508;N2310;3;1;3.6;0;0
BLOCS_P;2014;290004142;290022508;N2320;3;;3;0;1
BLOCS_P;2014;290004142;290022508;N2510;3;1;3.75;0;0
BLOCS_P;2014;290004142;290022508;N4130;1;;1;0;1
BLOCS_P;2014;290004142;290022508;N4160;1;;1;0;0
BLOCS_P;2014;290004142;290022508;NAUT;6;2;7.16;0;0
BLOCS_P;2014;290004324;290000017;M100H;13;3;3.93;1;0
BLOCS_P;2014;290004324;290000017;M1030;28;4;12.73;1;1
BLOCS_P;2014;290004324;290000017;M200H;42;;11.79;1;1
BLOCS_P;2014;290004324;290000017;N2200;24;8;29.55;1;1
BLOCS_P;2014;290004324;290000017;N2310;42;8;47.9;1;1
BLOCS_P;2014;290004324;290000017;N2320;40;8;45.9;1;1
BLOCS_P;2014;290004324;290000017;N2510;18;4;21.6;0;0
BLOCS_P;2014;290004324;290000017;N4130;4;1;4.8;1;0
BLOCS_P;2014;290004324;290000017;N4160;;;;1;0
BLOCS_P;2014;290004324;290000017;NAUT;19;3;20.8;0;0
BLOCS_P;2014;290019777;290022508;M100H;2;16;6;1;
BLOCS_P;2014;290019777;290022508;M1030;7;3;8.5;1;1
BLOCS_P;2014;290019777;290022508;M200H;17;6;20;0;1
BLOCS_P;2014;290019777;290022508;N2200;5;5;8.7;0;1
BLOCS_P;2014;290019777;290022508;N2310;7;4;9.91;0;0
BLOCS_P;2014;290019777;290022508;N2320;25;12;31.3;0;1
BLOCS_P;2014;290019777;290022508;N2510;8;1;8.8;0;0
BLOCS_P;2014;290019777;290022508;N4130;2;;2;0;1
BLOCS_P;2014;290019777;290022508;N4160;2;;2;0;0
BLOCS_P;2014;290019777;290022508;NAUT;10;;10;0;0
BLOCS_P;2014;290023431;290001049;M100H;2;2;3;;
BLOCS_P;2014;290023431;290001049;M1030;4;;4;;
BLOCS_P;2014;290023431;290001049;M200H;7;6;10.4;;
BLOCS_P;2014;290023431;290001049;N2200;11;3;13.4;;
BLOCS_P;2014;290023431;290001049;N2310;1;;1;;
BLOCS_P;2014;290023431;290001049;N2510;1;1;1.8;;
BLOCS_P;2014;290023431;290001049;N4160;1;;1;;
BLOCS_P;2014;290023431;290001049;NAUT;4;;4;;
BLOCS_P;2014;2A0000022;2A0000014;M100H;2;;1.78;;
BLOCS_P;2014;2A0000022;2A0000014;M1030;1;;0.82;;
BLOCS_P;2014;2A0000022;2A0000014;M200H;8;2;8.86;;
BLOCS_P;2014;2A0000022;2A0000014;N2200;57;4;60.03;;
BLOCS_P;2014;2A0000022;2A0000014;N2310;14;2;15.6;;
BLOCS_P;2014;2A0000022;2A0000014;N2320;9;0;8.49;;
BLOCS_P;2014;2A0000022;2A0000014;N2510;27;0;25.53;;
BLOCS_P;2014;2A0000022;2A0000014;NAUT;31;1;31.79;;
BLOCS_P;2014;2A0000097;2A0000063;M1030;1;;1;;
BLOCS_P;2014;2A0000097;2A0000063;M200H;7;;7;;
BLOCS_P;2014;2A0000139;2A0000063;M1030;6;;6;;
BLOCS_P;2014;2A0000139;2A0000063;M200H;9;10;19;;
BLOCS_P;2014;2A0000139;2A0000063;N2200;13;3;15.08;;
BLOCS_P;2014;2A0000139;2A0000063;N2510;4;1;4.71;;
BLOCS_P;2014;2A0000139;2A0000063;N4160;1;;1;;
BLOCS_P;2014;2A0000139;2A0000063;NAUT;10;;10;;
BLOCS_P;2014;2A0000154;2A0000204;M100H;;2;1;;1
BLOCS_P;2014;2A0000154;2A0000204;M1030;2;;2;;1
BLOCS_P;2014;2A0000154;2A0000204;M200H;;5;2;;1
BLOCS_P;2014;2A0000154;2A0000204;N2320;1;;1;;
BLOCS_P;2014;2A0000154;2A0000204;N4160;1;;1;;
BLOCS_P;2014;2B0000012;2B0000020;M100H;0;0;0;0;1
BLOCS_P;2014;2B0000012;2B0000020;M1030;8;0;4.67;1;1
BLOCS_P;2014;2B0000012;2B0000020;M200H;0;0;0;0;1
BLOCS_P;2014;2B0000012;2B0000020;N2200;19;0;18.32;1;1
BLOCS_P;2014;2B0000012;2B0000020;N2310;12;2;13.77;0;1
BLOCS_P;2014;2B0000012;2B0000020;N2320;5;0;6.22;1;1
BLOCS_P;2014;2B0000012;2B0000020;N2510;13;0;11.79;0;0
BLOCS_P;2014;2B0000079;2B0000046;M100H;;;;0;1
BLOCS_P;2014;2B0000079;2B0000046;M1030;2;;2;0;1
BLOCS_P;2014;2B0000079;2B0000046;M200H;;14;14;0;1
BLOCS_P;2014;2B0000079;2B0000046;N2200;4;;4;0;1
BLOCS_P;2014;2B0000079;2B0000046;N2310;1;;1;0;1
BLOCS_P;2014;2B0000079;2B0000046;N2320;5;;5;0;1
BLOCS_P;2014;2B0000079;2B0000046;N2510;3;;2.2;0;1
BLOCS_P;2014;2B0000079;2B0000046;N4160;1;;1;0;1
BLOCS_P;2014;2B0000079;2B0000046;NAUT;8;;7.6;0;1
BLOCS_P;2014;2B0000145;2B0000053;M100H;0;10;2.9;0;1
BLOCS_P;2014;2B0000145;2B0000053;M1030;5;1;5.5;0;1
BLOCS_P;2014;2B0000145;2B0000053;M200H;3;10;6.8;0;1
BLOCS_P;2014;2B0000145;2B0000053;N2200;13;;13;;1
BLOCS_P;2014;2B0000145;2B0000053;N2310;3;1;3.5;0;1
BLOCS_P;2014;2B0000145;2B0000053;N2510;9;1;9.5;;1
BLOCS_P;2014;2B0000145;2B0000053;N4160;2;;2;0;0
BLOCS_P;2014;2B0000145;2B0000053;NAUT;14;;14;;0
BLOCS_P;2014;2B0000160;2B0000087;M1030;;2;0.5;1;
BLOCS_P;2014;2B0000160;2B0000087;M200H;;6;0.65;0;0
BLOCS_P;2014;2B0000160;2B0000087;N2200;8;;4;;
BLOCS_P;2014;2B0000160;2B0000087;N2310;1;;0.5;;
BLOCS_P;2014;2B0000160;2B0000087;N2320;1;;0.1;;
BLOCS_P;2014;2B0000160;2B0000087;NAUT;5;;2.5;;
BLOCS_P;2014;2B0000392;2B0000129;M100H;;5;3;0;0
BLOCS_P;2014;2B0000392;2B0000129;M1030;3;;3;0;1
BLOCS_P;2014;2B0000392;2B0000129;M200H;6;1;5.2;0;1
BLOCS_P;2014;2B0000392;2B0000129;N2200;8;;8;0;1
BLOCS_P;2014;2B0000392;2B0000129;N2310;2;;1.2;0;0
BLOCS_P;2014;2B0000392;2B0000129;N2320;1;;1;0;1
BLOCS_P;2014;2B0000392;2B0000129;N4130;3;;3;0;1
BLOCS_P;2014;2B0000392;2B0000129;N4160;2;;2;0;1
BLOCS_P;2014;2B0000392;2B0000129;NAUT;2;;2;0;0
BLOCS_P;2014;300000023;300780046;M100H;3;0;0.82;0;1
BLOCS_P;2014;300000023;300780046;M1030;4;1;3.92;1;0
BLOCS_P;2014;300000023;300780046;M200H;14;4;8.75;0;1
BLOCS_P;2014;300000023;300780046;N2200;8;1;10.62;;
BLOCS_P;2014;300000023;300780046;N2310;11;1;11.66;;
BLOCS_P;2014;300000023;300780046;N2320;9;4;12.05;;
BLOCS_P;2014;300000023;300780046;N2510;13;1;12.64;;
BLOCS_P;2014;300000023;300780046;NAUT;3;5;4.81;;
BLOCS_P;2014;300000031;300780053;M100H;5;;0.42;;1
BLOCS_P;2014;300000031;300780053;M1030;5;;5.56;1;
BLOCS_P;2014;300000031;300780053;M200H;12;2;5.79;;1
BLOCS_P;2014;300000031;300780053;N2200;5;3;6.78;0;1
BLOCS_P;2014;300000031;300780053;N2310;11;1;10.43;1;1
BLOCS_P;2014;300000031;300780053;N2320;4;3;6.57;0;1
BLOCS_P;2014;300000031;300780053;N2510;1;0;1;0;0
BLOCS_P;2014;300000031;300780053;N4160;1;0;1;0;0
BLOCS_P;2014;300000031;300780053;NAUT;4;1;4.86;0;1
BLOCS_P;2014;300002508;300000213;M100H;2;5;0.9;0;1
BLOCS_P;2014;300002508;300000213;M1030;3;1;1.75;0;1
BLOCS_P;2014;300002508;300000213;M200H;0;25;3.23;0;1
BLOCS_P;2014;300002508;300000213;N2200;5;2;6.1;0;0
BLOCS_P;2014;300002508;300000213;N2310;1;1;1.5;0;0
BLOCS_P;2014;300002508;300000213;N2510;1;1;1.9;0;0
BLOCS_P;2014;300002508;300000213;N4160;2;0;2;0;0
BLOCS_P;2014;300780137;920028396;M100H;1;6;4;0;1
BLOCS_P;2014;300780137;920028396;M1030;4;;4;0;1
BLOCS_P;2014;300780137;920028396;M200H;8;20;18;0;1
BLOCS_P;2014;300780137;920028396;N2200;20;8;22.4;0;1
BLOCS_P;2014;300780137;920028396;N2310;2;;2;0;1
BLOCS_P;2014;300780137;920028396;N2510;2;2;3.6;0;1
BLOCS_P;2014;300780137;920028396;N4160;1;;1;0;1
BLOCS_P;2014;300780137;920028396;NAUT;7;;6.7;0;1
BLOCS_P;2014;300780152;300000114;M100H;15;28;20;0;1
BLOCS_P;2014;300780152;300000114;M1030;12;1;10.6;1;1
BLOCS_P;2014;300780152;300000114;M200H;16;11;19;0;1
BLOCS_P;2014;300780152;300000114;N2200;29;18;38.1;0;1
BLOCS_P;2014;300780152;300000114;N2320;1;;1;;1
BLOCS_P;2014;300780152;300000114;N2510;1;;1;0;
BLOCS_P;2014;300780152;300000114;N4130;1;;1;0;0
BLOCS_P;2014;300780152;300000114;N4160;2;;1.8;0;0
BLOCS_P;2014;300780152;300000114;NAUT;9;;8.2;;0
BLOCS_P;2014;300780228;300000155;M100H;;2;1;0;1
BLOCS_P;2014;300780228;300000155;M1030;2;;2;0;1
BLOCS_P;2014;300780228;300000155;M200H;3;6;5.7;0;1
BLOCS_P;2014;300780228;300000155;N2200;4;1;4.4;0;1
BLOCS_P;2014;300780228;300000155;N2310;1;;1;0;0
BLOCS_P;2014;300780228;300000155;N2320;;1;0.8;0;1
BLOCS_P;2014;300780228;300000155;N2510;1;2;2;0;0
BLOCS_P;2014;300780228;300000155;N4160;1;;1;0;0
BLOCS_P;2014;300781465;300000726;M100H;;9;2;0;1
BLOCS_P;2014;300781465;300000726;M1030;;4;3.5;0;1
BLOCS_P;2014;300781465;300000726;M200H;;32;11;0;1
BLOCS_P;2014;300782117;300780038;M100H;;10;10;0;0
BLOCS_P;2014;300782117;300780038;M1030;50;16;54.54;1;1
BLOCS_P;2014;300782117;300780038;M200H;64;34;49.78;1;0
BLOCS_P;2014;300782117;300780038;N2200;60;15;69.68;0;0
BLOCS_P;2014;300782117;300780038;N2310;61;11;64.45;0;1
BLOCS_P;2014;300782117;300780038;N2320;33;5;36.15;0;1
BLOCS_P;2014;300782117;300780038;N2510;40;7;43.85;0;0
BLOCS_P;2014;300782117;300780038;NAUT;14;4;16.38;0;0
BLOCS_P;2014;300788502;300788486;M100H;9;5;12;0;1
BLOCS_P;2014;300788502;300788486;M1030;13;14;15.2;1;1
BLOCS_P;2014;300788502;300788486;M200H;17;28;31;0;1
BLOCS_P;2014;300788502;300788486;N2200;34;12;41.9;0;1
BLOCS_P;2014;300788502;300788486;N2510;7;3;8.6;0;1
BLOCS_P;2014;300788502;300788486;NAUT;20;6;22.5;;
BLOCS_P;2014;310009279;310780671;M100H;;1;0.02;;1
BLOCS_P;2014;310009279;310780671;M1030;4;;3.46;;1
BLOCS_P;2014;310009279;310780671;M200H;3;;3;;1
BLOCS_P;2014;310009279;310780671;N2200;4;8;10.64;;
BLOCS_P;2014;310009279;310780671;N2310;7;;7;;1
BLOCS_P;2014;310009279;310780671;N2320;2;2;3.64;;1
BLOCS_P;2014;310009279;310780671;N4160;1;;0.9;;
BLOCS_P;2014;310009279;310780671;NAUT;6;1;6.24;;
BLOCS_P;2014;310016977;310781406;M1030;22;;18.6;1;1
BLOCS_P;2014;310016977;310781406;N2200;39;18;45.08;1;
BLOCS_P;2014;310016977;310781406;N2310;24;7;25.79;1;
BLOCS_P;2014;310016977;310781406;N2320;18;3;19.89;1;
BLOCS_P;2014;310016977;310781406;N2510;42;10;42.67;1;1
BLOCS_P;2014;310016977;310781406;N4130;14;;2.79;1;1
BLOCS_P;2014;310016977;310781406;N4160;;;;1;0
BLOCS_P;2014;310016977;310781406;NAUT;14;6;16.94;1;1
BLOCS_P;2014;310019351;310781406;M1030;6;0;6;;
BLOCS_P;2014;310019351;310781406;N2200;6;;4.79;0;0
BLOCS_P;2014;310019351;310781406;N2310;9;1;3.27;0;0
BLOCS_P;2014;310019351;310781406;N2320;12;7;12.18;;
BLOCS_P;2014;310019351;310781406;N2510;10;1;9.8;0;0
BLOCS_P;2014;310019351;310781406;N4130;1;1;0.2;;
BLOCS_P;2014;310019351;310781406;N4160;1;;1;0;0
BLOCS_P;2014;310780085;310000021;M100H;;37;18.5;;0
BLOCS_P;2014;310780085;310000021;M1030;4;;4;0;1
BLOCS_P;2014;310780085;310000021;M200H;26;4;28;0;1
BLOCS_P;2014;310780085;310000021;N2310;2;;2;;
BLOCS_P;2014;310780085;310000021;N2320;8;1;8.86;0;1
BLOCS_P;2014;310780085;310000021;N2510;1;0;1;0;0
BLOCS_P;2014;310780085;310000021;N4160;1;1;1.5;0;1
BLOCS_P;2014;310780085;310000021;NAUT;6;;6;;
BLOCS_P;2014;310780101;310000039;M1030;;;;;1
BLOCS_P;2014;310780101;310000039;M200H;;;;;1
BLOCS_P;2014;310780101;310000039;N2200;34;10;38.6;;1
BLOCS_P;2014;310780101;310000039;N2510;15;1;16.16;;0
BLOCS_P;2014;310780101;310000039;N4160;2;1;2.76;;0
BLOCS_P;2014;310780101;310000039;NAUT;14;1;12.35;;0
BLOCS_P;2014;310780135;310000054;M100H;39;26;52;0;1
BLOCS_P;2014;310780135;310000054;M1030;10;;10;0;1
BLOCS_P;2014;310780135;310000054;M200H;16;3;17.5;0;1
BLOCS_P;2014;310780135;310000054;N2310;4;;4;0;0
BLOCS_P;2014;310780135;310000054;N2320;20;3;21.41;0;1
BLOCS_P;2014;310780135;310000054;N2510;7;2;8.03;0;0
BLOCS_P;2014;310780135;310000054;N4130;2;;2;0;0
BLOCS_P;2014;310780135;310000054;N4160;1;1;1.5;0;1
BLOCS_P;2014;310780150;310788799;M1030;10;3;11.5;;
BLOCS_P;2014;310780150;310788799;M200H;49;13;55.5;1;1
BLOCS_P;2014;310780150;310788799;N2200;9;1;11.33;;
BLOCS_P;2014;310780150;310788799;N2310;1;1;1.7;;
BLOCS_P;2014;310780150;310788799;N2320;17;10;26.01;;1
BLOCS_P;2014;310780150;310788799;N2510;8;;7.65;;
BLOCS_P;2014;310780150;310788799;N4160;3;;2.78;;1
BLOCS_P;2014;310780150;310788799;NAUT;23;3;21.9;;
BLOCS_P;2014;310780259;310000096;M100H;41;3;42.5;0;1
BLOCS_P;2014;310780259;310000096;M1030;4;18;13;0;1
BLOCS_P;2014;310780259;310000096;M200H;21;1;21.5;0;1
BLOCS_P;2014;310780259;310000096;N2200;89;2;84.72;0;1
BLOCS_P;2014;310780259;310000096;N2310;;2;1.39;0;1
BLOCS_P;2014;310780259;310000096;N2320;10;;9.79;0;1
BLOCS_P;2014;310780259;310000096;N2510;10;;9.98;0;1
BLOCS_P;2014;310780259;310000096;N4130;;;;0;1
BLOCS_P;2014;310780259;310000096;N4160;5;;5;0;1
BLOCS_P;2014;310780259;310000096;NAUT;28;;23.1;0;0
BLOCS_P;2014;310780283;310000112;M100H;70;;70;0;1
BLOCS_P;2014;310780283;310000112;M1030;16;;16;1;1
BLOCS_P;2014;310780283;310000112;M200H;41;;41;0;1
BLOCS_P;2014;310780283;310000112;N2200;62;20;50;0;1
BLOCS_P;2014;310780283;310000112;N2510;51;7;40;0;1
BLOCS_P;2014;310780283;310000112;N4160;4;;4;0;0
BLOCS_P;2014;310780309;310000120;M100H;39;;39;0;1
BLOCS_P;2014;310780309;310000120;M1030;14;;14;1;1
BLOCS_P;2014;310780309;310000120;M200H;40;;40;0;1
BLOCS_P;2014;310780309;310000120;N2200;3;;2.71;;
BLOCS_P;2014;310780309;310000120;N2320;23;6;26.73;;
BLOCS_P;2014;310780309;310000120;N2510;8;2;7.99;;
BLOCS_P;2014;310780309;310000120;NAUT;2;;2;;
BLOCS_P;2014;310780366;310000153;M100H;2;1;2.5;0;1
BLOCS_P;2014;310780366;310000153;M1030;;1;0.5;0;1
BLOCS_P;2014;310780366;310000153;N2200;;1;0.71;0;0
BLOCS_P;2014;310780366;310000153;N2510;;2;1.63;0;0
BLOCS_P;2014;310780382;310000179;M100H;;;;0;1
BLOCS_P;2014;310780382;310000179;M1030;10;5;12.5;1;1
BLOCS_P;2014;310780382;310000179;M200H;;;;0;1
BLOCS_P;2014;310781000;310788880;M100H;32;;32;0;1
BLOCS_P;2014;310781000;310788880;M1030;20;;20;0;1
BLOCS_P;2014;310781000;310788880;M200H;47;;47;0;1
BLOCS_P;2014;310781000;310788880;N2200;40;25;56.04;0;1
BLOCS_P;2014;310781000;310788880;N2510;3;3;4.76;;
BLOCS_P;2014;310781000;310788880;N4160;3;0;3;0;1
BLOCS_P;2014;310781000;310788880;NAUT;6;0;4.42;;
BLOCS_P;2014;310781067;310788898;M100H;;2;0.4;0;1
BLOCS_P;2014;310781067;310788898;M1030;5;5;3.6;1;
BLOCS_P;2014;310781067;310788898;M200H;6;2;2.49;0;1
BLOCS_P;2014;310781067;310788898;N2200;11;5;12.81;0;1
BLOCS_P;2014;310781067;310788898;N2310;3;;2.92;0;1
BLOCS_P;2014;310781067;310788898;N2320;4;1;4.68;0;1
BLOCS_P;2014;310781067;310788898;N2510;2;;1.74;0;0
BLOCS_P;2014;310781067;310788898;N4160;1;;0.95;0;0
BLOCS_P;2014;310781067;310788898;NAUT;7;2;5.9;0;0
BLOCS_P;2014;310781505;310000492;M100H;15;4;;0;1
BLOCS_P;2014;310781505;310000492;M1030;5;2;;0;1
BLOCS_P;2014;310781505;310000492;M200H;22;14;;0;1
BLOCS_P;2014;310781505;310000492;N2200;9;5;13.85;;
BLOCS_P;2014;310781505;310000492;N2320;2;0;2;;
BLOCS_P;2014;310781505;310000492;N2510;5;0;5;;
BLOCS_P;2014;310781505;310000492;N4160;1;1;1.5;;
BLOCS_P;2014;310781505;310000492;NAUT;6;0;6;;
BLOCS_P;2014;310782347;310789136;M100H;;;;0;1
BLOCS_P;2014;310782347;310789136;M1030;7;5;8.03;0;1
BLOCS_P;2014;310782347;310789136;M200H;7;3;8.52;0;1
BLOCS_P;2014;310782347;310789136;N2200;17;1;14.74;0;1
BLOCS_P;2014;310782347;310789136;N2310;10;;9.25;0;1
BLOCS_P;2014;310782347;310789136;N2320;2;3;4.13;0;1
BLOCS_P;2014;310782347;310789136;N2510;13;;10.02;0;1
BLOCS_P;2014;310782347;310789136;N4130;;;;0;1
BLOCS_P;2014;310782347;310789136;N4160;1;;1;0;1
BLOCS_P;2014;310783048;310781406;M100H;;;;1;1
BLOCS_P;2014;310783048;310781406;M1030;30;6;26.6;1;1
BLOCS_P;2014;310783048;310781406;M200H;;;;1;1
BLOCS_P;2014;310783048;310781406;N2200;67;9;67.5;;
BLOCS_P;2014;310783048;310781406;N2310;35;9;38;;
BLOCS_P;2014;310783048;310781406;N2320;57;7;56;;
BLOCS_P;2014;310783048;310781406;N2510;78;9;75.7;;
BLOCS_P;2014;310783048;310781406;N4130;27;4;7.4;;
BLOCS_P;2014;310783048;310781406;N4160;8;;8.3;;
BLOCS_P;2014;310783048;310781406;NAUT;2;5;4.5;;
BLOCS_P;2014;310783055;310781406;M1030;32;;27.9;1;1
BLOCS_P;2014;310783055;310781406;N2200;68;18;90;;
BLOCS_P;2014;310783055;310781406;N2310;56;14;46.03;;
BLOCS_P;2014;310783055;310781406;N2320;32;10;43.75;;
BLOCS_P;2014;310783055;310781406;N2510;84;7;108.6;;
BLOCS_P;2014;310783055;310781406;N4130;21;2;6.98;;
BLOCS_P;2014;310783055;310781406;N4160;7;;4.13;0;
BLOCS_P;2014;320000086;320780117;M100H;3;;0.3;;
BLOCS_P;2014;320000086;320780117;M1030;4;;7;;
BLOCS_P;2014;320000086;320780117;M200H;5;;5;;
BLOCS_P;2014;320000086;320780117;N2200;11;1;13.89;;
BLOCS_P;2014;320000086;320780117;N2310;8;1;8.03;;
BLOCS_P;2014;320000086;320780117;N2320;10;;9.91;;
BLOCS_P;2014;320000086;320780117;N2510;9;4;12.2;;
BLOCS_P;2014;320000086;320780117;N4160;0;;0.83;;
BLOCS_P;2014;320000086;320780117;NAUT;1;3;3.4;;
BLOCS_P;2014;320780067;320000052;M1030;3;;3;0;1
BLOCS_P;2014;320780067;320000052;M200H;10;11;12.2;0;1
BLOCS_P;2014;320780067;320000052;N2200;9;1;10.95;0;1
BLOCS_P;2014;320780067;320000052;N2510;4;0;4;0;0
BLOCS_P;2014;320780067;320000052;N4160;1;;1;0;0
BLOCS_P;2014;320784333;320000565;M100H;1;;0.05;0;0
BLOCS_P;2014;320784333;320000565;N4160;1;;0.18;0;0
BLOCS_P;2014;330000332;330780545;M100H;2;7;0.6;0;0
BLOCS_P;2014;330000332;330780545;M1030;1;;1;0;0
BLOCS_P;2014;330000332;330780545;M200H;;3;0.1;0;0
BLOCS_P;2014;330000332;330780545;N2200;3;1;2.9;0;0
BLOCS_P;2014;330000332;330780545;N2320;;1;0.5;0;0
BLOCS_P;2014;330000332;330780545;N2510;1;;1;0;0
BLOCS_P;2014;330000332;330780545;N4160;1;;0.2;0;0
BLOCS_P;2014;330000332;330780545;NAUT;1;;0.5;0;0
BLOCS_P;2014;330000340;330780552;M100H;4;;4;;
BLOCS_P;2014;330000340;330780552;M1030;14;3;16.67;1;
BLOCS_P;2014;330000340;330780552;M200H;14;12;17.43;;
BLOCS_P;2014;330000340;330780552;N2200;26;12;35.75;;
BLOCS_P;2014;330000340;330780552;N2310;8;3;12.29;;
BLOCS_P;2014;330000340;330780552;N2320;12;1;12.76;;
BLOCS_P;2014;330000340;330780552;N2510;9;0;10.18;;
BLOCS_P;2014;330000340;330780552;N4160;1;;1;;
BLOCS_P;2014;330000555;330781204;M100H;;;;;1
BLOCS_P;2014;330000555;330781204;M1030;3;4;4.02;1;
BLOCS_P;2014;330000555;330781204;M200H;5;;6.1;;1
BLOCS_P;2014;330000555;330781204;N2200;14;;12.9;;
BLOCS_P;2014;330000555;330781204;N2310;7;;7.09;0;1
BLOCS_P;2014;330000555;330781204;N2320;4;;4;;1
BLOCS_P;2014;330000555;330781204;N2510;3;1;3.7;;
BLOCS_P;2014;330000555;330781204;NAUT;1;1;1.15;;
BLOCS_P;2014;330000571;330781220;M1030;;7;5.1;1;0
BLOCS_P;2014;330000571;330781220;M200H;3;7;6.37;0;1
BLOCS_P;2014;330000571;330781220;N2200;9;;9.48;;
