BOR;AN;FI;FI_EJ;PERSO;EFFPL;EFFPA;ETP;GAR;AST;GARDED;ASTDED
PERINAT_P;2014;880000062;880780093;M1030;1;0;1;1;0;0;0
PERINAT_P;2014;880000062;880780093;M1140;;6;1.94;0;1;;
PERINAT_P;2014;880000062;880780093;M2050;;6;2.25;0;1;;
PERINAT_P;2014;880000062;880780093;N2340;0;6;4.76;;;;
PERINAT_P;2014;880000062;880780093;N2800;0;19;16.06;;;;
PERINAT_P;2014;880788591;880780150;M1030;;9;1;0;0;;
PERINAT_P;2014;880788591;880780150;M1140;2;;2;0;0;;
PERINAT_P;2014;880788591;880780150;M2050;6;;6;0;0;;
PERINAT_P;2014;880788591;880780150;MIVG;6;;6;;;;
PERINAT_P;2014;880788591;880780150;N2340;1;4;3.73;;;;
PERINAT_P;2014;880788591;880780150;N2800;17;7;21.08;;;;
PERINAT_P;2014;880788591;880780150;N280H;8;4;10.78;;;;
PERINAT_P;2014;890975527;890000037;M1030;1;;1;1;;1;
PERINAT_P;2014;890975527;890000037;M1140;2;;2;1;1;;
PERINAT_P;2014;890975527;890000037;M2050;6;3;6.85;1;0;;
PERINAT_P;2014;890975527;890000037;N2340;19;5;22.57;;;;
PERINAT_P;2014;890975527;890000037;N2700;;1;0.86;;;;
PERINAT_P;2014;890975527;890000037;N2800;35;6;40.29;;;;
PERINAT_P;2014;890975527;890000037;N280H;12;;12;;;;
PERINAT_P;2014;890975535;890000409;N2800;1;;1;;;;
PERINAT_P;2014;890975543;890000417;N2800;1;1;1.16;;;;
PERINAT_P;2014;890975550;890970569;M1030;11;4;13.1;1;0;0;0
PERINAT_P;2014;890975550;890970569;M1140;5;2;5.35;0;1;;
PERINAT_P;2014;890975550;890970569;M2050;4;3;5.6;1;0;;
PERINAT_P;2014;890975550;890970569;N2340;6;5;10.43;;;;
PERINAT_P;2014;890975550;890970569;N2700;;;0.37;;;;
PERINAT_P;2014;890975550;890970569;N2800;20;9;18.29;;;;
PERINAT_P;2014;900000167;900000365;M1030;9;2;10.59;1;;;
PERINAT_P;2014;900000167;900000365;M1140;5;5;8.12;1;;;
PERINAT_P;2014;900000167;900000365;M2050;1;10;8.38;1;;;
PERINAT_P;2014;900000167;900000365;MIVG;;1;0.43;;;;
PERINAT_P;2014;900000167;900000365;N2340;6;12;10;;;;
PERINAT_P;2014;900000167;900000365;N2700;0;2;0.6;;;;
PERINAT_P;2014;900000167;900000365;N2800;24;6;13.77;;;;
PERINAT_P;2014;910000272;910110014;M1030;;7;2.37;0;0;;
PERINAT_P;2014;910000272;910110014;M1140;;6;2.5;1;0;;
PERINAT_P;2014;910000272;910110014;M2050;3;4;6.05;1;0;;
PERINAT_P;2014;910000272;910110014;N2700;;1;0.13;;;;
PERINAT_P;2014;910000272;910110014;N2800;11;8;17.49;;;;
PERINAT_P;2014;910000272;910110014;N280H;7;;7;;;;
PERINAT_P;2014;910000280;910019447;M1030;4;;0.1;1;0;0;0
PERINAT_P;2014;910000280;910019447;M1140;6;1;3.2;1;0;;
PERINAT_P;2014;910000280;910019447;M2050;3;2;2.31;1;0;;
PERINAT_P;2014;910000280;910019447;N2340;7;8;12.52;;;;
PERINAT_P;2014;910000280;910019447;N2800;8;7;10.17;;;;
PERINAT_P;2014;910000280;910019447;N280H;8;7;10.17;;;;
PERINAT_P;2014;910000298;910110055;M1030;;;;1;0;1;0
PERINAT_P;2014;910000298;910110055;M1140;;3;1.6;1;0;;
PERINAT_P;2014;910000298;910110055;M2050;2;6;4.15;1;0;;
PERINAT_P;2014;910000298;910110055;N2340;8;;6.89;;;;
PERINAT_P;2014;910000298;910110055;N2800;33;4;33.73;;;;
PERINAT_P;2014;910000298;910110055;N280H;31;4;31.73;;;;
PERINAT_P;2014;910000306;910110063;M1140;;1;0.6;;;;
PERINAT_P;2014;910000306;910110063;M2050;4;4;6.13;;;;
PERINAT_P;2014;910000306;910110063;N2800;15;6;18.23;;;;
PERINAT_P;2014;910001973;910019447;M1030;;;;1;0;0;0
PERINAT_P;2014;910001973;910019447;M1140;4;;4;1;0;;
PERINAT_P;2014;910001973;910019447;M2050;6;2;4.53;1;0;;
PERINAT_P;2014;910001973;910019447;MIVG;6;2;4.53;;;;
PERINAT_P;2014;910001973;910019447;N2340;7;3;7.42;;;;
PERINAT_P;2014;910001973;910019447;N2700;;1;0.5;;;;
PERINAT_P;2014;910001973;910019447;N2800;11;6;15.26;;;;
PERINAT_P;2014;910020254;910002773;N2340;13;23;26.5;;;;
PERINAT_P;2014;910020254;910002773;N2700;;1;0.2;;;;
PERINAT_P;2014;910020254;910002773;N2800;39;50;68.8;;;;
PERINAT_P;2014;910020254;910002773;N280H;16;11;23.5;;;;
PERINAT_P;2014;910300144;910000447;M1030;6;;6;1;;0;0
PERINAT_P;2014;910300144;910000447;M1140;1;;2;0;1;;
PERINAT_P;2014;910300144;910000447;M2050;6;1;6;1;0;;
PERINAT_P;2014;910300144;910000447;N2800;11;;10.53;;;;
PERINAT_P;2014;910300144;910000447;N280H;5;;4.81;;;;
PERINAT_P;2014;910300177;910000462;M1030;6;;6;;;;
PERINAT_P;2014;910300177;910000462;M1140;1;;1;;;;
PERINAT_P;2014;910300177;910000462;M2050;5;;5;;;;
PERINAT_P;2014;910300177;910000462;N2700;;1;0.5;;;;
PERINAT_P;2014;910300177;910000462;N2800;;15;9;;;;
PERINAT_P;2014;910300177;910000462;N280H;;15;9;;;;
PERINAT_P;2014;910300177;910000462;N3120;;1;0.5;;;;
PERINAT_P;2014;910300219;910003888;M1030;6;;6;1;1;0;0
PERINAT_P;2014;910300219;910003888;M1140;2;1;2.4;0;1;;
PERINAT_P;2014;910300219;910003888;M2050;4;1;4.3;1;1;;
PERINAT_P;2014;910300219;910003888;MIVG;4;;4;;;;
PERINAT_P;2014;910300219;910003888;N2340;1;1;1.5;;;;
PERINAT_P;2014;910300219;910003888;N2700;;1;0.5;;;;
PERINAT_P;2014;910300219;910003888;N2800;7;4;9.03;;;;
PERINAT_P;2014;910300219;910003888;N280H;5;;4.8;;;;
PERINAT_P;2014;910300359;910000587;M1030;6;4;5;0;1;0;0
PERINAT_P;2014;910300359;910000587;M1140;2;;2;0;1;;
PERINAT_P;2014;910300359;910000587;M2050;5;3;7;1;0;;
PERINAT_P;2014;910300359;910000587;N2700;;1;0.5;;;;
PERINAT_P;2014;910300359;910000587;N2800;11;6;13.86;;;;
PERINAT_P;2014;910300359;910000587;N280H;4;4;6.1;;;;
PERINAT_P;2014;910803543;910017615;M1140;2;0;2;0;1;;
PERINAT_P;2014;910803543;910017615;M2050;5;;5.5;;;;
PERINAT_P;2014;910803543;910017615;N2340;2;2;1.93;;;;
PERINAT_P;2014;910803543;910017615;N2700;2;0;2;;;;
PERINAT_P;2014;910803543;910017615;N2800;10;15;15.14;;;;
PERINAT_P;2014;910803543;910017615;N3120;1;0;1;;;;
PERINAT_P;2014;910805357;910001643;M1030;4;3;6;;1;1;
PERINAT_P;2014;910805357;910001643;M1140;1;2;2;;1;;
PERINAT_P;2014;910805357;910001643;M2050;3;2;3.7;;1;;
PERINAT_P;2014;910805357;910001643;MIVG;1;1;0.1;;;;
PERINAT_P;2014;910805357;910001643;N2700;1;;1;;;;
PERINAT_P;2014;910805357;910001643;N2800;4;6;8.55;;;;
PERINAT_P;2014;910805357;910001643;N280H;3;4;5;;;;
PERINAT_P;2014;910805357;910001643;N3120;;1;0.2;;;;
PERINAT_P;2014;920000577;920110020;M1140;3;;0.66;1;;;
PERINAT_P;2014;920000577;920110020;M2050;8;;4.66;1;;;
PERINAT_P;2014;920000577;920110020;N2800;25;;20.61;;;;
PERINAT_P;2014;920000577;920110020;N280H;10;;6.56;;;;
PERINAT_P;2014;920000585;920026374;M1030;4;5;5.96;1;0;;
PERINAT_P;2014;920000585;920026374;M1140;4;3;2.84;1;0;;
PERINAT_P;2014;920000585;920026374;M2050;5;12;10.1;1;0;;
PERINAT_P;2014;920000585;920026374;N2340;11;5;13.33;;;;
PERINAT_P;2014;920000585;920026374;N2700;;;0.8;;;;
PERINAT_P;2014;920000585;920026374;N2800;10;4;15.52;;;;
PERINAT_P;2014;920000619;920009909;M1030;1;;1;;;;
PERINAT_P;2014;920000619;920009909;M1140;3;4;2.37;0;1;;
PERINAT_P;2014;920000619;920009909;M2050;6;7;8.06;;;;
PERINAT_P;2014;920000619;920009909;MIVG;1;1;1;;;;
PERINAT_P;2014;920000619;920009909;N2700;1;;0.42;;;;
PERINAT_P;2014;920000619;920009909;N2800;26;7;32.24;;;;
PERINAT_P;2014;920000619;920009909;N3120;1;;0.7;;;;
PERINAT_P;2014;920000627;920009909;M1030;1;;1;;;;
PERINAT_P;2014;920000627;920009909;M1140;3;2;4.03;;;;
PERINAT_P;2014;920000627;920009909;M2050;;7;5.4;;;;
PERINAT_P;2014;920000627;920009909;MIVG;;2;0.2;;;;
PERINAT_P;2014;920000627;920009909;N2340;16;2;16.71;;;;
PERINAT_P;2014;920000627;920009909;N2700;1;;0.5;;;;
PERINAT_P;2014;920000627;920009909;N2800;23;12;28.86;;;;
PERINAT_P;2014;920000627;920009909;N3120;1;;0.9;;;;
PERINAT_P;2014;920000643;920150034;M1140;4;6;6.46;0;0;;
PERINAT_P;2014;920000643;920150034;M2050;6;4;9.21;1;1;;
PERINAT_P;2014;920000643;920150034;N2340;3;;2.79;;;;
PERINAT_P;2014;920000650;920150059;M1030;;2;1.88;1;1;1;1
PERINAT_P;2014;920000650;920150059;M1140;2;6;4.94;1;1;;
PERINAT_P;2014;920000650;920150059;M2050;1;26;12.64;1;1;;
PERINAT_P;2014;920000650;920150059;N2340;10;1;9.95;;;;
PERINAT_P;2014;920000650;920150059;N2700;;1;0.8;;;;
PERINAT_P;2014;920000650;920150059;N2800;28;15;38.52;;;;
PERINAT_P;2014;920000650;920150059;N280H;12;6;16.8;;;;
PERINAT_P;2014;920100021;750712184;M1030;4;2;5.4;1;0;;
PERINAT_P;2014;920100021;750712184;M1140;13;28;23.3;1;0;;
PERINAT_P;2014;920100021;750712184;M2050;7;22;17.6;1;0;;
PERINAT_P;2014;920100021;750712184;MIVG;1;5;1.9;;;;
PERINAT_P;2014;920100021;750712184;N2340;16;8;22.8;;;;
PERINAT_P;2014;920100021;750712184;N2700;2;1;2.8;;;;
PERINAT_P;2014;920100021;750712184;N2800;22;10;30;;;;
PERINAT_P;2014;920100021;750712184;N280H;13;4;16;;;;
PERINAT_P;2014;920100021;750712184;N3120;2;;2;;;;
PERINAT_P;2014;920100039;750712184;M1140;1;9;3.55;;;;
PERINAT_P;2014;920100039;750712184;M2050;7;8;9.3;;;;
PERINAT_P;2014;920100039;750712184;MIVG;;7;0.7;;;;
PERINAT_P;2014;920100039;750712184;N2340;4;;4;;;;
PERINAT_P;2014;920100039;750712184;N2700;;1;0.8;;;;
PERINAT_P;2014;920100039;750712184;N2800;;;27.13;;;;
PERINAT_P;2014;920100047;750712184;M1140;9;9;12.71;;;;
PERINAT_P;2014;920100047;750712184;M2050;12;7;14.3;;;;
PERINAT_P;2014;920100047;750712184;MIVG;;9;4.1;;;;
PERINAT_P;2014;920100047;750712184;N2340;;;28.44;;;;
PERINAT_P;2014;920100047;750712184;N2700;;;3.89;;;;
PERINAT_P;2014;920100047;750712184;N2800;40;1;40.5;;;;
PERINAT_P;2014;920100047;750712184;N280H;18;;18;;;;
PERINAT_P;2014;920100047;750712184;N3120;;;3;;;;
PERINAT_P;2014;920100062;750712184;MIVG;;5;1.5;;;;
PERINAT_P;2014;920100062;750712184;N3120;;1;0.1;;;;
PERINAT_P;2014;920300043;920001526;M1030;;6;6;1;1;1;1
PERINAT_P;2014;920300043;920001526;M1140;;8;8;1;1;;
PERINAT_P;2014;920300043;920001526;M2050;;16;16;1;1;;
PERINAT_P;2014;920300043;920001526;N2340;5;4;6.15;;;;
PERINAT_P;2014;920300043;920001526;N2700;1;;1;;;;
PERINAT_P;2014;920300043;920001526;N2800;17;11;24.34;;;;
PERINAT_P;2014;920300043;920001526;N280H;14;11;21.34;;;;
PERINAT_P;2014;920300043;920001526;N3120;;1;0.3;;;;
PERINAT_P;2014;920300209;920000775;M1030;2;1;2;0;1;;1
PERINAT_P;2014;920300209;920000775;M1140;0;5;2.5;0;1;;
PERINAT_P;2014;920300209;920000775;M2050;0;8;3.5;0;1;;
PERINAT_P;2014;920300209;920000775;MIVG;0;7;3;;;;
PERINAT_P;2014;920300209;920000775;N2340;4;0;4;;;;
PERINAT_P;2014;920300209;920000775;N2700;0;1;1;;;;
PERINAT_P;2014;920300209;920000775;N2800;5;5;5;;;;
PERINAT_P;2014;920300209;920000775;N280H;4;3;3;;;;
PERINAT_P;2014;920300209;920000775;N3120;0;1;1;;;;
PERINAT_P;2014;920300415;920000890;M1030;6;;6;1;;0;
PERINAT_P;2014;920300415;920000890;M1140;4;;4;;1;;
PERINAT_P;2014;920300415;920000890;M2050;3;;3;1;;;
PERINAT_P;2014;920300415;920000890;N2700;;1;0.3;;;;
PERINAT_P;2014;920300415;920000890;N2800;12;;10.81;;;;
PERINAT_P;2014;920300415;920000890;N280H;12;;10.81;;;;
PERINAT_P;2014;920300597;920000940;M1030;;8;0.44;0;1;;1
PERINAT_P;2014;920300597;920000940;M1140;;3;0.34;0;1;;
PERINAT_P;2014;920300597;920000940;M2050;;3;2.2;0;1;;
PERINAT_P;2014;920300597;920000940;N2800;6;;7.68;;;;
PERINAT_P;2014;920300597;920000940;N280H;4;;4.35;;;;
PERINAT_P;2014;920300670;920000965;M1030;5;0;5;1;1;1;1
PERINAT_P;2014;920300670;920000965;M1140;;4;2;0;1;;
PERINAT_P;2014;920300670;920000965;M2050;;13;7.5;0;1;;
PERINAT_P;2014;920300670;920000965;N2700;;1;0.5;;;;
PERINAT_P;2014;920300670;920000965;N2800;8;1;8.58;;;;
PERINAT_P;2014;920300670;920000965;N280H;4;1;4.58;;;;
PERINAT_P;2014;920300712;920810736;M1030;;17;;0;1;0;0
PERINAT_P;2014;920300787;920000981;M1030;5;3;5.6;0;1;0;1
PERINAT_P;2014;920300787;920000981;M1140;2;11;4;0;1;;
PERINAT_P;2014;920300787;920000981;M2050;;44;9;0;1;;
PERINAT_P;2014;920300787;920000981;N2340;2;3;3.75;;;;
PERINAT_P;2014;920300787;920000981;N2700;1;1;1.5;;;;
PERINAT_P;2014;920300787;920000981;N2800;10;10;13.73;;;;
PERINAT_P;2014;920300787;920000981;N280H;5;2;6;;;;
PERINAT_P;2014;920300787;920000981;N3120;1;;1;;;;
PERINAT_P;2014;920300837;920001005;M1030;2;;2;1;;1;
PERINAT_P;2014;920300837;920001005;M1140;;3;0.25;1;;;
PERINAT_P;2014;920300837;920001005;M2050;1;3;0.25;1;;;
PERINAT_P;2014;920300837;920001005;MIVG;1;3;0.25;;;;
PERINAT_P;2014;920300837;920001005;N2340;;9;8.03;;;;
PERINAT_P;2014;920300837;920001005;N2700;;1;0.4;;;;
PERINAT_P;2014;920300837;920001005;N2800;9;5;3.08;;;;
PERINAT_P;2014;920300837;920001005;N280H;2;5;3.08;;;;
PERINAT_P;2014;930000286;930021480;M1030;12;2;11.6;1;;1;
PERINAT_P;2014;930000286;930021480;M1140;10;5;12.4;1;1;;
PERINAT_P;2014;930000286;930021480;M2050;7;3;9;1;1;;
PERINAT_P;2014;930000286;930021480;MIVG;2;;0.2;;;;
PERINAT_P;2014;930000286;930021480;N2340;1;;1;;;;
PERINAT_P;2014;930000286;930021480;N2800;3;1;3.64;;;;
PERINAT_P;2014;930000302;930110036;M1030;5;;5;1;0;;
PERINAT_P;2014;930000302;930110036;M1140;4;2;6.75;1;0;;
PERINAT_P;2014;930000302;930110036;M2050;12;6;11.77;1;0;;
PERINAT_P;2014;930000302;930110036;MIVG;2;;0.4;;;;
PERINAT_P;2014;930000302;930110036;N2340;5;4;8.43;;;;
PERINAT_P;2014;930000302;930110036;N2700;;2;0.9;;;;
PERINAT_P;2014;930000302;930110036;N2800;39;30;60.18;;;;
PERINAT_P;2014;930000328;930110051;M1140;7;7;7.7;1;1;;
PERINAT_P;2014;930000328;930110051;M2050;12;;12;1;1;;
PERINAT_P;2014;930000328;930110051;N2340;15;1;14.18;;;;
PERINAT_P;2014;930000328;930110051;N2700;2;1;2.03;;;;
PERINAT_P;2014;930000328;930110051;N2800;47;8;54.26;;;;
PERINAT_P;2014;930000336;930110069;M1030;;;1;1;0;1;
PERINAT_P;2014;930000336;930110069;M1140;10;;10;1;0;;
PERINAT_P;2014;930000336;930110069;M2050;8;4;10.8;1;0;;
PERINAT_P;2014;930000336;930110069;MIVG;;5;0.8;;;;
PERINAT_P;2014;930000336;930110069;N2340;8;;8;;;;
PERINAT_P;2014;930000336;930110069;N2700;2;;2;;;;
PERINAT_P;2014;930000336;930110069;N2800;25;;25;;;;
PERINAT_P;2014;930000336;930110069;N280H;15;;14.5;;;;
PERINAT_P;2014;930000336;930110069;N3120;1;;1;;;;
PERINAT_P;2014;930100037;750712184;M1030;0;1;0.3;0;;;
PERINAT_P;2014;930100037;750712184;M2050;1;1;1.8;0;;;
PERINAT_P;2014;930100037;750712184;MIVG;1;3;3;;;;
PERINAT_P;2014;930100037;750712184;N2340;3;;3;;;;
PERINAT_P;2014;930100037;750712184;N2700;0;2;1;;;;
PERINAT_P;2014;930100037;750712184;N2800;0;2;1;;;;
PERINAT_P;2014;930100045;750712184;M1030;4;0;4;1;;;
PERINAT_P;2014;930100045;750712184;M1140;6;;6;1;;;
PERINAT_P;2014;930100045;750712184;M2050;4;6;9;1;;;
PERINAT_P;2014;930100045;750712184;MIVG;1;;1;;;;
PERINAT_P;2014;930100045;750712184;N2340;43;11;54;;;;
PERINAT_P;2014;930100045;750712184;N2700;1;1;1;;;;
PERINAT_P;2014;930100045;750712184;N2800;21;8;29;;;;
PERINAT_P;2014;930100045;750712184;N280H;14;;14;;;;
PERINAT_P;2014;930150032;930000815;M1030;3;11;7.19;1;1;1;1
PERINAT_P;2014;930150032;930000815;M1140;;2;1.48;0;1;;
PERINAT_P;2014;930150032;930000815;M2050;8;8;12.88;1;1;;
PERINAT_P;2014;930150032;930000815;N2700;1;2;2;;;;
PERINAT_P;2014;930150032;930000815;N2800;15;14;21.65;;;;
PERINAT_P;2014;930150032;930000815;N280H;6;21;12.07;;;;
PERINAT_P;2014;930150032;930000815;N3120;;1;0.28;;;;
PERINAT_P;2014;930300025;930000393;M1030;8;;8;1;;0;
PERINAT_P;2014;930300025;930000393;M1140;;5;2.5;0;1;;
PERINAT_P;2014;930300025;930000393;M2050;5;;5;1;;;
PERINAT_P;2014;930300025;930000393;MIVG;4;;4;;;;
PERINAT_P;2014;930300025;930000393;N2340;1;;1;;;;
PERINAT_P;2014;930300025;930000393;N2700;1;;0.8;;;;
PERINAT_P;2014;930300025;930000393;N2800;10;;10;;;;
PERINAT_P;2014;930300025;930000393;N280H;10;;10;;;;
PERINAT_P;2014;930300025;930000393;N3120;1;;1;;;;
PERINAT_P;2014;930300116;930000427;M1030;8;;7;1;;1;
PERINAT_P;2014;930300116;930000427;M1140;5;;5;1;;;
PERINAT_P;2014;930300116;930000427;M2050;12;;13;1;;;
PERINAT_P;2014;930300116;930000427;MIVG;12;;12;;;;
PERINAT_P;2014;930300116;930000427;N2700;;1;1;;;;
PERINAT_P;2014;930300116;930000427;N3120;;1;0.5;;;;
PERINAT_P;2014;930300298;930025523;M1030;;;;1;0;0;0
PERINAT_P;2014;930300298;930025523;M1140;0;5;2.5;0;1;;
PERINAT_P;2014;930300298;930025523;M2050;1;9;5;0;1;;
PERINAT_P;2014;930300298;930025523;MIVG;;6;3;;;;
PERINAT_P;2014;930300298;930025523;N2340;1;;1;;;;
PERINAT_P;2014;930300298;930025523;N2700;;1;0.5;;;;
PERINAT_P;2014;930300298;930025523;N2800;10;7;14.3;;;;
PERINAT_P;2014;930300298;930025523;N280H;8;6;11.8;;;;
PERINAT_P;2014;930300553;930000633;M1030;6;;6;1;0;0;
PERINAT_P;2014;930300553;930000633;M1140;;3;1;0;1;;
PERINAT_P;2014;930300553;930000633;M2050;2;6;4;1;0;;
PERINAT_P;2014;930300553;930000633;MIVG;8;;8;;;;
PERINAT_P;2014;930300553;930000633;N2340;2;;3.11;;;;
PERINAT_P;2014;930300553;930000633;N2700;1;;1;;;;
PERINAT_P;2014;930300553;930000633;N2800;17;1;16.91;;;;
PERINAT_P;2014;930300553;930000633;N3120;1;;1;;;;
PERINAT_P;2014;930300595;930000658;M1030;5;;5;0;1;0;0
PERINAT_P;2014;930300595;930000658;M1140;;3;3;0;1;;
PERINAT_P;2014;930300595;930000658;M2050;4;;4;1;0;;
PERINAT_P;2014;930300595;930000658;N2340;2;;2;;;;
PERINAT_P;2014;930300595;930000658;N2700;1;;0.5;;;;
PERINAT_P;2014;930300595;930000658;N2800;6;1;6.5;;;;
PERINAT_P;2014;930300595;930000658;N280H;4;1;5.5;;;;
PERINAT_P;2014;930300595;930000658;N3120;1;;0.5;;;;
PERINAT_P;2014;930300629;930000666;M1030;;2;2;0;0;;
PERINAT_P;2014;930300629;930000666;M2050;;3;0.4;0;0;;
PERINAT_P;2014;930300629;930000666;MIVG;;1;0.1;;;;
PERINAT_P;2014;940000573;940110018;M1030;;1;1;1;0;1;0
PERINAT_P;2014;940000573;940110018;M1140;;;;1;0;;
PERINAT_P;2014;940000573;940110018;M2050;;12;2.52;1;0;;
PERINAT_P;2014;940000573;940110018;N2340;23;4;27.98;;;;
PERINAT_P;2014;940000573;940110018;N2700;1;4;3.73;;;;
PERINAT_P;2014;940000573;940110018;N2800;40;7;49.82;;;;
PERINAT_P;2014;940006679;940017338;M1030;5;3;6;1;1;1;0
PERINAT_P;2014;940006679;940017338;M1140;;6;3;0;1;;
PERINAT_P;2014;940006679;940017338;M2050;;11;7;1;0;;
PERINAT_P;2014;940006679;940017338;N2340;1;;0.78;;;;
PERINAT_P;2014;940006679;940017338;N2700;;1;0.6;;;;
PERINAT_P;2014;940006679;940017338;N2800;12;6;21.56;;;;
PERINAT_P;2014;940006679;940017338;N280H;12;6;21.56;;;;
PERINAT_P;2014;940006679;940017338;N3120;;1;0.45;;;;
PERINAT_P;2014;940016868;940016819;M1030;6;1;6.31;1;0;1;0
PERINAT_P;2014;940016868;940016819;M1140;2;3;3.3;1;0;;
PERINAT_P;2014;940016868;940016819;M2050;7;5;9.8;1;0;;
PERINAT_P;2014;940016868;940016819;N2340;2;3;3.93;;;;
PERINAT_P;2014;940016868;940016819;N2700;1;0;1;;;;
PERINAT_P;2014;940016868;940016819;N2800;32;5;35.97;;;;
PERINAT_P;2014;940016868;940016819;N280H;31;5;34.86;;;;
PERINAT_P;2014;940016868;940016819;N3120;1;0;1;;;;
PERINAT_P;2014;940100043;750712184;M1030;4;1;4.5;;;;
PERINAT_P;2014;940100043;750712184;M1140;17;10;21.4;1;;;
PERINAT_P;2014;940100043;750712184;M2050;7;17;13.1;1;;;
PERINAT_P;2014;940100043;750712184;MIVG;;7;1.7;;;;
PERINAT_P;2014;940100043;750712184;N2340;16;1;16.8;;;;
PERINAT_P;2014;940100043;750712184;N2700;1;2;2;;;;
PERINAT_P;2014;940100043;750712184;N2800;31;10;40;;;;
PERINAT_P;2014;940100043;750712184;N280H;14;4;17.5;;;;
PERINAT_P;2014;940100043;750712184;N3120;2;0;2;;;;
PERINAT_P;2014;940120017;750821092;M1030;;;;1;1;0;0
PERINAT_P;2014;940120017;750821092;M1140;3;;3;0;1;;
PERINAT_P;2014;940120017;750821092;M2050;6;;6;1;0;;
PERINAT_P;2014;940120017;750821092;MIVG;;5;0.2;;;;
PERINAT_P;2014;940120017;750821092;N2340;2;;2;;;;
PERINAT_P;2014;940120017;750821092;N2800;12;;12;;;;
PERINAT_P;2014;940120017;750821092;N280H;6;;6;;;;
PERINAT_P;2014;940300270;940000771;M1140;3;;3;;;;
PERINAT_P;2014;940300379;940000805;M1030;4;1;;0;1;0;0
PERINAT_P;2014;940300379;940000805;M1140;;4;;0;1;;
PERINAT_P;2014;940300379;940000805;M2050;3;6;;0;1;;
PERINAT_P;2014;940300379;940000805;MIVG;3;5;;;;;
PERINAT_P;2014;940300379;940000805;N2340;1;;1;;;;
PERINAT_P;2014;940300379;940000805;N2700;;4;0.92;;;;
PERINAT_P;2014;940300379;940000805;N2800;5;9;8.74;;;;
PERINAT_P;2014;940300379;940000805;N280H;3;8;5.97;;;;
PERINAT_P;2014;940300551;940000912;M1140;4;;4;1;0;;
PERINAT_P;2014;940813033;940001894;M1030;7;;7;0;0;;
PERINAT_P;2014;950000307;950110015;M1140;7;1;2.77;1;0;;
PERINAT_P;2014;950000307;950110015;M2050;10;5;8;1;0;;
PERINAT_P;2014;950000307;950110015;MIVG;1;0;0.05;;;;
PERINAT_P;2014;950000307;950110015;N2340;12;5;16.08;;;;
PERINAT_P;2014;950000307;950110015;N2700;1;0;0.16;;;;
PERINAT_P;2014;950000307;950110015;N2800;41;13;48.98;;;;
PERINAT_P;2014;950000307;950110015;N280H;41;13;48.98;;;;
PERINAT_P;2014;950000315;950001370;M1140;;5;1.3;0;0;;
PERINAT_P;2014;950000315;950001370;M2050;;6;1.9;0;0;;
PERINAT_P;2014;950000315;950001370;N2340;0;1;0.5;;;;
PERINAT_P;2014;950000315;950001370;N2800;7;5;10.46;;;;
PERINAT_P;2014;950000315;950001370;N280H;7;5;10.46;;;;
PERINAT_P;2014;950000323;950013870;M1030;;4;2.93;1;1;1;1
PERINAT_P;2014;950000323;950013870;M1140;3;4;0.73;1;1;;
PERINAT_P;2014;950000323;950013870;M2050;3;7;1.06;1;1;;
PERINAT_P;2014;950000323;950013870;MIVG;;6;0.3;;;;
PERINAT_P;2014;950000323;950013870;N2340;6;6;1.26;;;;
PERINAT_P;2014;950000323;950013870;N2700;;2;0.13;;;;
PERINAT_P;2014;950000323;950013870;N2800;6;6;1.25;;;;
PERINAT_P;2014;950000323;950013870;N280H;3;2;0.58;;;;
PERINAT_P;2014;950000331;950110049;M1030;1;1;1.5;1;0;1;0
PERINAT_P;2014;950000331;950110049;M1140;4;4;5.29;1;0;;
PERINAT_P;2014;950000331;950110049;M2050;8;2;7.86;1;1;;
PERINAT_P;2014;950000331;950110049;MIVG;5;2;0.45;;;;
PERINAT_P;2014;950000331;950110049;N2340;7;4;5.26;;;;
PERINAT_P;2014;950000331;950110049;N2700;2;;1.5;;;;
PERINAT_P;2014;950000331;950110049;N2800;1;;0.61;;;;
PERINAT_P;2014;950000331;950110049;N280H;1;;0.61;;;;
PERINAT_P;2014;950000356;950013870;M1030;;;0.73;1;1;1;1
PERINAT_P;2014;950000356;950013870;M1140;;;7.19;1;1;;
PERINAT_P;2014;950000356;950013870;M2050;;;6.62;1;1;;
PERINAT_P;2014;950000356;950013870;MIVG;;;0.26;;;;
PERINAT_P;2014;950000356;950013870;N2340;;;8.4;;;;
PERINAT_P;2014;950000356;950013870;N2700;;;1.1;;;;
PERINAT_P;2014;950000356;950013870;N2800;;;8.4;;;;
PERINAT_P;2014;950000356;950013870;N280H;;;3.42;;;;
PERINAT_P;2014;950000356;950013870;N3120;;;0.1;;;;
PERINAT_P;2014;950000364;950110080;M1140;17;12;21.21;;;;
PERINAT_P;2014;950000364;950110080;M2050;14;12;17.09;;;;
PERINAT_P;2014;950000364;950110080;N2340;19;8;24.55;;;;
PERINAT_P;2014;950000364;950110080;N2700;2;1;2.5;;;;
PERINAT_P;2014;950000364;950110080;N2800;59;25;72.59;;;;
PERINAT_P;2014;950000364;950110080;N280H;24;10;30.59;;;;
PERINAT_P;2014;950300095;950000455;MIVG;;1;0.1;;;;
PERINAT_P;2014;950300202;950000521;N2700;;1;0.6;;;;
PERINAT_P;2014;950300202;950000521;N2800;5;1;7.3;;;;
