BOR;AN;FI;FI_EJ;GDE;AUT;LIT;PLA;APEC;SEJHC;JOUHC;SEJ3M;SEJHP;JOUHP
SSR;2014;630000446;630781029;SSR_TOT;;25;0;0;284;9227;20;;
SSR;2014;630000487;630781136;SSR_A;;45;30;;428;14001;26;813;10848
SSR;2014;630000487;630781136;SSR_A50;1;45;30;0;428;14001;26;813;10848
SSR;2014;630000487;630781136;SSR_TOT;;45;30;0;428;14001;26;813;10848
SSR;2014;630000560;630781367;SSR_A;;26;;;182;7953;;;
SSR;2014;630000560;630781367;SSR_A50;1;26;;0;182;7953;;;
SSR;2014;630000560;630781367;SSR_TOT;;26;;0;182;7953;;;
SSR;2014;630010510;750043994;SSR_A;;90;;;867;33035;92;;
SSR;2014;630010510;750043994;SSR_A50;1;60;;0;515;18743;81;;
SSR;2014;630010510;750043994;SSR_A52;1;;;0;;;;;
SSR;2014;630010510;750043994;SSR_A53;1;;;0;;;;;
SSR;2014;630010510;750043994;SSR_A54;1;;;0;;;;;
SSR;2014;630010510;750043994;SSR_A55;1;;;0;;;;;
SSR;2014;630010510;750043994;SSR_A59;1;30;;1;352;14292;11;;
SSR;2014;630010510;750043994;SSR_E51;0;;;1;;;;;
SSR;2014;630010510;750043994;SSR_E52;0;;;1;;;;;
SSR;2014;630010510;750043994;SSR_E53;0;;;1;;;;;
SSR;2014;630010510;750043994;SSR_E54;0;;;1;;;;;
SSR;2014;630010510;750043994;SSR_E55;0;;;1;;;;;
SSR;2014;630010510;750043994;SSR_E56;0;;;1;;;;;
SSR;2014;630010510;750043994;SSR_E57;0;;;1;;;;;
SSR;2014;630010510;750043994;SSR_E58;0;;;1;;;;;
SSR;2014;630010510;750043994;SSR_TOT;;90;;0;867;33035;92;;
SSR;2014;630011211;690795331;SSR_A;;;7;;;;;939;939
SSR;2014;630011211;690795331;SSR_A50;1;;7;0;;;;939;939
SSR;2014;630011211;690795331;SSR_TOT;;;7;0;;;;939;939
SSR;2014;630011823;870015336;SSR_A;;;10;;;;;2011;2011
SSR;2014;630011823;870015336;SSR_A55;1;;10;0;;;;2011;2011
SSR;2014;630011823;870015336;SSR_E;;;10;;;;;168;168
SSR;2014;630011823;870015336;SSR_E55;1;;10;0;;;;168;168
SSR;2014;630011823;870015336;SSR_TOT;;;20;0;;;;2179;2179
SSR;2014;630780179;630011534;SSR_A;;78;0;;620;23959;58;;
SSR;2014;630780179;630011534;SSR_A50;1;78;0;0;620;23959;58;;
SSR;2014;630780179;630011534;SSR_TOT;;78;0;0;620;23959;58;;
SSR;2014;630780310;630000156;SSR_A;;50;10;;461;14805;3;45;371
SSR;2014;630780310;630000156;SSR_A50;1;30;10;0;290;9573;2;45;371
SSR;2014;630780310;630000156;SSR_A59;1;20;;0;171;5232;1;;
SSR;2014;630780310;630000156;SSR_TOT;;50;10;0;461;14805;3;45;371
SSR;2014;630780526;630009991;SSR_A;;60;;;453;16368;10;;
SSR;2014;630780526;630009991;SSR_A50;1;60;;0;430;15140;;;
SSR;2014;630780526;630009991;SSR_A56;1;;;0;23;1228;10;;
SSR;2014;630780526;630009991;SSR_TOT;;60;;0;453;16368;10;;
SSR;2014;630780559;870015336;SSR_E;;52;;;450;13857;;;
SSR;2014;630780559;870015336;SSR_E50;1;22;;0;136;2856;;;
SSR;2014;630780559;870015336;SSR_E55;1;30;;0;314;11001;;;
SSR;2014;630780559;870015336;SSR_TOT;;52;;0;450;13857;;;
SSR;2014;630781433;630000362;SSR_E;;52;0;;308;6468;0;0;0
SSR;2014;630781433;630000362;SSR_E50;1;52;0;0;308;6468;0;0;0
SSR;2014;630781433;630000362;SSR_TOT;;52;0;0;308;6468;0;0;0
SSR;2014;630781755;630011518;SSR_A;;32;32;;230;12062;41;1;1
SSR;2014;630781755;630011518;SSR_A50;1;32;32;0;230;12062;41;1;1
SSR;2014;630781755;630011518;SSR_E;;70;46;;578;15304;85;420;4480
SSR;2014;630781755;630011518;SSR_E50;1;29;30;0;395;7285;35;332;2684
SSR;2014;630781755;630011518;SSR_E52;1;41;16;0;183;8019;50;88;1796
SSR;2014;630781755;630011518;SSR_TOT;;102;78;0;808;27366;126;421;4481
SSR;2014;630783348;750050916;SSR_A;;81;;;418;24962;;;
SSR;2014;630783348;750050916;SSR_A52;1;81;;0;418;24962;;;
SSR;2014;630783348;750050916;SSR_TOT;;81;;0;418;24962;;;
SSR;2014;630783538;630780989;SSR_A;;52;15;;365;11324;;5605;5605
SSR;2014;630783538;630780989;SSR_A51;1;;8;;;;;2990;2990
SSR;2014;630783538;630780989;SSR_A52;1;;7;0;;;;2615;2615
SSR;2014;630783538;630780989;SSR_A59;1;52;;0;365;11324;;;
SSR;2014;630783538;630780989;SSR_TOT;;52;15;0;365;11324;;5605;5605
SSR;2014;630785756;630001188;SSR_A;;100;;;734;33585;90;;
SSR;2014;630785756;630001188;SSR_A50;1;100;;0;734;33585;90;;
SSR;2014;630785756;630001188;SSR_TOT;;100;;0;734;33585;90;;
SSR;2014;640000402;640780813;SSR_A;;38;;;383;12702;;;
SSR;2014;640000402;640780813;SSR_A52;1;14;;0;110;4495;;;
SSR;2014;640000402;640780813;SSR_A59;1;24;;0;273;8207;;;
SSR;2014;640000402;640780813;SSR_TOT;;38;;0;383;12702;;;
SSR;2014;640000410;640780821;SSR_A;;19;0;;221;5110;1;;
SSR;2014;640000410;640780821;SSR_A50;1;19;0;0;221;5110;1;;
SSR;2014;640000410;640780821;SSR_TOT;;19;0;0;221;5110;1;;
SSR;2014;640000428;640780839;SSR_A;;25;0;;255;7993;;;
SSR;2014;640000428;640780839;SSR_A50;1;25;0;0;255;7993;;;
SSR;2014;640000428;640780839;SSR_TOT;;25;0;0;255;7993;;;
SSR;2014;640000600;640781290;SSR_A;;127;8;;1661;43994;504;295;2600
SSR;2014;640000600;640781290;SSR_A50;1;53;6;0;627;17287;184;124;1289
SSR;2014;640000600;640781290;SSR_A51;1;;;;;;;;
SSR;2014;640000600;640781290;SSR_A52;1;;;0;;;;;
SSR;2014;640000600;640781290;SSR_A59;1;74;2;0;1034;26707;320;171;1311
SSR;2014;640000600;640781290;SSR_TOT;;127;8;0;1661;43994;504;295;2600
SSR;2014;640005591;750043994;SSR_A;;78;;;1302;28696;1;;
SSR;2014;640005591;750043994;SSR_A50;1;78;;0;1302;28696;1;;
SSR;2014;640005591;750043994;SSR_TOT;;78;;0;1302;28696;1;;
SSR;2014;640010518;640010468;SSR_A;;106;;;973;37698;;;
SSR;2014;640010518;640010468;SSR_A50;1;25;;0;178;8179;;;
SSR;2014;640010518;640010468;SSR_A55;1;55;;0;542;17676;;;
SSR;2014;640010518;640010468;SSR_A59;1;26;;0;253;11843;;;
SSR;2014;640010518;640010468;SSR_TOT;;106;;0;973;37698;;;
SSR;2014;640017224;640011839;SSR_A;;21;;;200;7853;;;
SSR;2014;640017224;640011839;SSR_A50;1;21;;0;200;7853;;;
SSR;2014;640017224;640011839;SSR_A55;1;;;0;;;;;
SSR;2014;640017224;640011839;SSR_A59;1;;;0;;;;;
SSR;2014;640017224;640011839;SSR_TOT;;21;;0;200;7853;;;
SSR;2014;640780185;640000089;SSR_A;;80;25;;808;28107;50;474;6929
SSR;2014;640780185;640000089;SSR_A50;1;;;0;;;;10;26
SSR;2014;640780185;640000089;SSR_A51;1;52;16;;557;18087;30;257;4957
SSR;2014;640780185;640000089;SSR_A52;1;28;9;0;251;10020;20;207;1946
SSR;2014;640780185;640000089;SSR_E;;;;;7;140;;11;122
SSR;2014;640780185;640000089;SSR_E50;1;;;0;;;;;
SSR;2014;640780185;640000089;SSR_E51;1;;;0;6;94;;7;87
SSR;2014;640780185;640000089;SSR_E52;1;;;0;1;46;;4;35
SSR;2014;640780185;640000089;SSR_TOT;;80;25;0;815;28247;50;485;7051
SSR;2014;640780227;330056540;SSR_A;;53;;;348;13266;8;;
SSR;2014;640780227;330056540;SSR_A50;1;53;;0;348;13266;8;;
SSR;2014;640780227;330056540;SSR_A59;1;;;0;;;;;
SSR;2014;640780227;330056540;SSR_TOT;;53;;0;348;13266;8;;
SSR;2014;640780490;640000212;SSR_A;;;10;;;;;3821;3821
SSR;2014;640780490;640000212;SSR_A53;1;;10;1;;;;3821;3821
SSR;2014;640780490;640000212;SSR_TOT;;;10;0;;;;3821;3821
SSR;2014;640780557;640000238;SSR_A;;140;4;;1157;32669;4;79;1283
SSR;2014;640780557;640000238;SSR_A50;1;;;0;;;;;
SSR;2014;640780557;640000238;SSR_A53;1;40;2;1;379;9575;2;39;633
SSR;2014;640780557;640000238;SSR_A54;1;100;2;1;778;23094;2;40;650
SSR;2014;640780557;640000238;SSR_TOT;;140;4;0;1157;32669;4;79;1283
SSR;2014;640780581;640000253;SSR_A;;76;;;540;21844;23;;
SSR;2014;640780581;640000253;SSR_A50;1;33;;0;304;9546;10;;
SSR;2014;640780581;640000253;SSR_A54;1;43;;0;236;12298;13;;
SSR;2014;640780581;640000253;SSR_TOT;;76;;0;540;21844;23;;
SSR;2014;640780607;640000261;SSR_A;;66;0;;718;23197;;;
SSR;2014;640780607;640000261;SSR_A50;1;66;0;0;718;23197;;;
SSR;2014;640780607;640000261;SSR_TOT;;66;0;0;718;23197;;;
SSR;2014;640780623;640000287;SSR_A;;57;3;;610;18665;10;41;1127
SSR;2014;640780623;640000287;SSR_A50;1;10;;0;142;3380;1;;
SSR;2014;640780623;640000287;SSR_A54;1;47;3;0;468;15285;9;41;1127
SSR;2014;640780623;640000287;SSR_TOT;;57;3;0;610;18665;10;41;1127
SSR;2014;640780631;640000295;SSR_A;;120;;;1287;38357;20;;
SSR;2014;640780631;640000295;SSR_A50;1;;;0;;;;;
SSR;2014;640780631;640000295;SSR_A53;1;42;;0;574;14031;1;;
SSR;2014;640780631;640000295;SSR_A54;1;78;;0;713;24326;19;;
SSR;2014;640780631;640000295;SSR_TOT;;120;;0;1287;38357;20;;
SSR;2014;640780649;640000303;SSR_A;;64;;;697;24475;;;
SSR;2014;640780649;640000303;SSR_A50;1;26;;0;120;4824;;;
SSR;2014;640780649;640000303;SSR_A54;1;38;;0;577;19651;;;
SSR;2014;640780649;640000303;SSR_TOT;;64;;0;697;24475;;;
SSR;2014;640780672;640000337;SSR_A;;102;7;;1183;37929;26;443;3510
SSR;2014;640780672;640000337;SSR_A50;1;;;0;;;;;
SSR;2014;640780672;640000337;SSR_A51;1;53;4;;682;19630;4;237;2048
SSR;2014;640780672;640000337;SSR_A52;1;47;3;0;470;17239;9;206;1462
SSR;2014;640780672;640000337;SSR_A57;1;2;;0;31;1060;13;;
SSR;2014;640780672;640000337;SSR_E;;1;1;;11;212;;13;194
SSR;2014;640780672;640000337;SSR_E50;1;;;0;;;;;
SSR;2014;640780672;640000337;SSR_E51;1;1;;0;8;135;;5;48
SSR;2014;640780672;640000337;SSR_E52;1;;1;0;3;77;;8;146
SSR;2014;640780672;640000337;SSR_TOT;;103;8;0;1194;38141;26;456;3704
SSR;2014;640780714;750720427;SSR_A;;39;;;278;12160;25;;
SSR;2014;640780714;750720427;SSR_A50;1;39;;0;278;12160;25;;
SSR;2014;640780714;750720427;SSR_A58;1;;;0;;;;;
SSR;2014;640780714;750720427;SSR_A59;1;;;0;;;;;
SSR;2014;640780714;750720427;SSR_TOT;;39;;0;278;12160;25;;
SSR;2014;640780755;640780417;SSR_A;;60;10;;608;19169;27;2681;2681
SSR;2014;640780755;640780417;SSR_A50;1;38;;0;361;12419;8;;
SSR;2014;640780755;640780417;SSR_A52;1;22;10;0;247;6750;19;2681;2681
SSR;2014;640780755;640780417;SSR_A59;1;;;0;;;;;
SSR;2014;640780755;640780417;SSR_TOT;;60;10;0;608;19169;27;2681;2681
SSR;2014;640780904;750721334;SSR_E;;20;6;;578;4800;22;314;2804
SSR;2014;640780904;750721334;SSR_E50;1;20;6;0;578;4800;22;314;2804
SSR;2014;640780904;750721334;SSR_E51;1;;;0;;;;;
SSR;2014;640780904;750721334;SSR_E52;1;;;0;;;;;
SSR;2014;640780904;750721334;SSR_TOT;;20;6;0;578;4800;22;314;2804
SSR;2014;640781225;640000568;SSR_A;;30;15;;476;9496;;261;4466
SSR;2014;640781225;640000568;SSR_A50;1;;;0;;;;;
SSR;2014;640781225;640000568;SSR_A53;1;30;15;0;476;9496;;261;4466
SSR;2014;640781225;640000568;SSR_TOT;;30;15;0;476;9496;;261;4466
SSR;2014;640781340;640000642;SSR_A;;40;0;;613;14437;1;0;0
SSR;2014;640781340;640000642;SSR_A50;1;40;0;0;613;14437;1;0;0
SSR;2014;640781340;640000642;SSR_TOT;;40;0;0;613;14437;1;0;0
SSR;2014;640787149;640001681;SSR_A;;60;23;;838;20413;;485;6228
SSR;2014;640787149;640001681;SSR_A50;1;;;1;2;23;;;
SSR;2014;640787149;640001681;SSR_A51;1;60;23;;733;17453;;375;5355
SSR;2014;640787149;640001681;SSR_A52;1;;;1;103;2937;;110;873
SSR;2014;640787149;640001681;SSR_E;;;;;5;100;;11;76
SSR;2014;640787149;640001681;SSR_E50;1;;;1;;;;;
SSR;2014;640787149;640001681;SSR_E51;1;;;1;5;100;;11;76
SSR;2014;640787149;640001681;SSR_TOT;;60;23;1;843;20513;;496;6304
SSR;2014;640787156;640001699;SSR_A;;19;0;;273;7197;;;
SSR;2014;640787156;640001699;SSR_A50;1;;;0;194;5267;;;
SSR;2014;640787156;640001699;SSR_A59;1;19;0;0;79;1930;;;
SSR;2014;640787156;640001699;SSR_TOT;;19;0;0;273;7197;;;
SSR;2014;640789426;640003497;SSR_A;;80;;;1088;29258;12;;
SSR;2014;640789426;640003497;SSR_A50;1;80;;0;1088;29258;12;;
SSR;2014;640789426;640003497;SSR_TOT;;80;;0;1088;29258;12;;
SSR;2014;640789624;640016614;SSR_A;;20;;;166;6791;;;
SSR;2014;640789624;640016614;SSR_A50;1;20;;0;166;6791;;;
SSR;2014;640789624;640016614;SSR_A59;1;;;0;;;;;
SSR;2014;640789624;640016614;SSR_TOT;;20;;0;166;6791;;;
SSR;2014;640790150;750712184;SSR_A;;320;;;1137;112426;287;;
SSR;2014;640790150;750712184;SSR_A50;1;320;;0;1137;112426;287;;
SSR;2014;640790150;750712184;SSR_TOT;;320;;0;1137;112426;287;;
SSR;2014;640792305;640000626;SSR_A;;15;;;105;4308;;;
SSR;2014;640792305;640000626;SSR_A50;1;15;;0;105;4308;;;
SSR;2014;640792305;640000626;SSR_TOT;;15;;0;105;4308;;;
SSR;2014;650000045;650780158;SSR_A;;50;;;453;17441;;;
SSR;2014;650000045;650780158;SSR_A50;1;25;;0;180;6464;;;
SSR;2014;650000045;650780158;SSR_A59;1;25;;0;273;10977;;;
SSR;2014;650000045;650780158;SSR_TOT;;50;;0;453;17441;;;
SSR;2014;650000052;650780166;SSR_A;;160;40;;1420;46155;57;1084;13422
SSR;2014;650000052;650780166;SSR_A50;1;16;5;0;43;5322;0;;
SSR;2014;650000052;650780166;SSR_A51;1;52;20;;733;17752;9;877;11478
SSR;2014;650000052;650780166;SSR_A52;1;72;15;0;436;16097;40;207;1944
SSR;2014;650000052;650780166;SSR_A59;1;20;;0;208;6984;8;;
SSR;2014;650000052;650780166;SSR_TOT;;160;40;0;1420;46155;57;1084;13422
SSR;2014;650000078;650780190;SSR_A;;88;;;852;26754;3;;
SSR;2014;650000078;650780190;SSR_A50;1;55;;0;472;16094;3;;
SSR;2014;650000078;650780190;SSR_A54;1;18;;0;212;6401;;;
SSR;2014;650000078;650780190;SSR_A58;1;15;;0;168;4259;;;
SSR;2014;650000078;650780190;SSR_TOT;;88;;0;852;26754;3;;
SSR;2014;650002579;650000243;SSR_A;;23;12;;421;7818;;155;2538
SSR;2014;650002579;650000243;SSR_A50;1;23;12;0;421;7818;;155;2538
SSR;2014;650002579;650000243;SSR_A53;1;;;0;;;;;
SSR;2014;650002579;650000243;SSR_TOT;;23;12;0;421;7818;;155;2538
SSR;2014;650780141;650783160;SSR_A;;40;;;494;13648;5;;
SSR;2014;650780141;650783160;SSR_A50;1;20;;0;78;2378;1;;
SSR;2014;650780141;650783160;SSR_A59;1;20;;0;416;11270;4;;
SSR;2014;650780141;650783160;SSR_TOT;;40;;0;494;13648;5;;
SSR;2014;650780182;650783160;SSR_A;;45;;;325;10328;10;;
SSR;2014;650780182;650783160;SSR_A50;1;25;;0;41;907;0;;
SSR;2014;650780182;650783160;SSR_A59;1;20;;0;284;9421;10;;
SSR;2014;650780182;650783160;SSR_TOT;;45;;0;325;10328;10;;
SSR;2014;650780323;650000128;SSR_E;;54;;;284;17341;54;;
SSR;2014;650780323;650000128;SSR_E50;1;;;0;;;;;
SSR;2014;650780323;650000128;SSR_E55;1;54;;0;284;17341;54;;
SSR;2014;650780323;650000128;SSR_TOT;;54;;0;284;17341;54;;
SSR;2014;650780398;750005068;SSR_A;;96;;;1078;31252;9;;
SSR;2014;650780398;750005068;SSR_A50;1;96;;1;1078;31252;9;;
SSR;2014;650780398;750005068;SSR_TOT;;96;;0;1078;31252;9;;
SSR;2014;660000084;660780180;SSR_A;;36;;;387;12873;;;
SSR;2014;660000084;660780180;SSR_A50;1;;;0;;;;;
SSR;2014;660000084;660780180;SSR_A59;1;36;;0;387;12873;;;
SSR;2014;660000084;660780180;SSR_TOT;;36;;0;387;12873;;;
SSR;2014;660000167;660780271;SSR_A;;20;;;241;7080;1;;
SSR;2014;660000167;660780271;SSR_A50;1;;;0;;;;;
SSR;2014;660000167;660780271;SSR_A59;1;20;;0;241;7080;1;;
SSR;2014;660000167;660780271;SSR_TOT;;20;;0;241;7080;1;;
SSR;2014;660000605;660786799;SSR_A;;150;3;;1038;46063;163;532;1230
SSR;2014;660000605;660786799;SSR_A50;1;;;0;;;;;
SSR;2014;660000605;660786799;SSR_A51;1;20;;;142;5509;22;;
SSR;2014;660000605;660786799;SSR_A52;1;130;3;0;896;40554;141;532;1230
SSR;2014;660000605;660786799;SSR_TOT;;150;3;0;1038;46063;163;532;1230
SSR;2014;660005166;660786542;SSR_A;;55;;;534;20368;;;
SSR;2014;660005166;660786542;SSR_A50;1;20;;0;252;7593;;;
SSR;2014;660005166;660786542;SSR_A59;1;35;;0;282;12775;;;
SSR;2014;660005166;660786542;SSR_TOT;;55;;0;534;20368;;;
SSR;2014;660006990;340019363;SSR_A;;57;10;;552;16085;23;29;789
SSR;2014;660006990;340019363;SSR_A50;1;37;10;0;332;9641;10;29;789
SSR;2014;660006990;340019363;SSR_A59;1;20;;0;220;6444;13;;
SSR;2014;660006990;340019363;SSR_TOT;;57;10;0;552;16085;23;29;789
SSR;2014;660780099;660000043;SSR_A;;53;;;526;18221;25;;
SSR;2014;660780099;660000043;SSR_A50;1;53;;0;526;18221;25;;
SSR;2014;660780099;660000043;SSR_TOT;;53;;0;526;18221;25;;
SSR;2014;660780149;660006867;SSR_E;;40;;;223;12395;62;;
SSR;2014;660780149;660006867;SSR_E50;1;40;;0;223;12395;62;;
SSR;2014;660780149;660006867;SSR_TOT;;40;;0;223;12395;62;;
SSR;2014;660780156;340015171;SSR_A;;96;;;1037;27584;10;;
SSR;2014;660780156;340015171;SSR_A50;1;46;;0;546;15105;10;;
SSR;2014;660780156;340015171;SSR_A55;1;50;;0;491;12479;0;;
SSR;2014;660780156;340015171;SSR_TOT;;96;;0;1037;27584;10;;
SSR;2014;660780172;660786799;SSR_A;;51;1;;633;15704;9;23;292
SSR;2014;660780172;660786799;SSR_A50;1;20;;0;210;6901;8;;
SSR;2014;660780172;660786799;SSR_A53;1;31;1;0;423;8803;1;23;292
SSR;2014;660780172;660786799;SSR_TOT;;51;1;0;633;15704;9;23;292
SSR;2014;660780321;590799730;SSR_E;;92;4;;449;17480;22;0;0
SSR;2014;660780321;590799730;SSR_E50;1;92;4;0;449;17480;22;0;0
SSR;2014;660780321;590799730;SSR_TOT;;92;4;0;449;17480;22;0;0
SSR;2014;660780347;660000183;SSR_A;;118;;;1329;39113;0;;
SSR;2014;660780347;660000183;SSR_A54;1;118;;0;1329;39113;0;;
SSR;2014;660780347;660000183;SSR_TOT;;118;;0;1329;39113;0;;
SSR;2014;660780370;660786799;SSR_A;;50;;;536;15446;3;;
SSR;2014;660780370;660786799;SSR_A50;1;50;;0;536;15446;3;;
SSR;2014;660780370;660786799;SSR_TOT;;50;;0;536;15446;3;;
SSR;2014;660780537;660006867;SSR_E;;40;;;174;11191;36;;
SSR;2014;660780537;660006867;SSR_E50;1;40;;0;174;11191;36;;
SSR;2014;660780537;660006867;SSR_TOT;;40;;0;174;11191;36;;
SSR;2014;660780610;660000274;SSR_E;;40;1;;357;10542;;52;301
SSR;2014;660780610;660000274;SSR_E50;1;40;1;0;357;10542;;52;301
SSR;2014;660780610;660000274;SSR_TOT;;40;1;0;357;10542;;52;301
SSR;2014;660780636;660000290;SSR_A;;152;;;1360;53551;9;;
SSR;2014;660780636;660000290;SSR_A50;1;;;0;;;;;
SSR;2014;660780636;660000290;SSR_A51;1;120;;;1360;53551;9;;
SSR;2014;660780636;660000290;SSR_A52;1;32;;0;;;;;
SSR;2014;660780636;660000290;SSR_TOT;;152;;0;1360;53551;9;;
SSR;2014;660780743;660000373;SSR_A;;124;;;1064;36399;58;;
SSR;2014;660780743;660000373;SSR_A50;1;43;;0;376;11716;13;;
SSR;2014;660780743;660000373;SSR_A59;1;81;;0;688;24683;45;;
SSR;2014;660780743;660000373;SSR_TOT;;124;;0;1064;36399;58;;
SSR;2014;660780800;750055089;SSR_A;;80;;;648;21905;10;;
SSR;2014;660780800;750055089;SSR_A50;1;;;0;;;;;
SSR;2014;660780800;750055089;SSR_A54;1;80;;0;648;21905;10;;
SSR;2014;660780800;750055089;SSR_TOT;;80;;0;648;21905;10;;
SSR;2014;660780842;660000431;SSR_A;;68;;;573;21180;;;
SSR;2014;660780842;660000431;SSR_A58;1;68;;0;573;21180;;;
SSR;2014;660780842;660000431;SSR_TOT;;68;;0;573;21180;;;
SSR;2014;660781097;660000506;SSR_A;;42;;;364;15237;25;;
SSR;2014;660781097;660000506;SSR_A50;1;17;;0;58;2014;3;;
SSR;2014;660781097;660000506;SSR_A59;1;25;;0;306;13223;22;;
SSR;2014;660781097;660000506;SSR_TOT;;42;;0;364;15237;25;;
SSR;2014;660781287;660000621;SSR_A;;107;;;836;35060;20;;
SSR;2014;660781287;660000621;SSR_A50;1;;;0;;;;;
SSR;2014;660781287;660000621;SSR_A51;1;72;;;662;25664;5;;
SSR;2014;660781287;660000621;SSR_A52;1;35;;0;174;9396;15;;
SSR;2014;660781287;660000621;SSR_TOT;;107;;0;836;35060;20;;
SSR;2014;660790163;660790155;SSR_A;;185;10;;2015;64763;76;599;12275
SSR;2014;660790163;660790155;SSR_A51;1;88;6;;1077;35107;39;381;8555
SSR;2014;660790163;660790155;SSR_A52;1;37;1;0;264;11425;34;51;1124
SSR;2014;660790163;660790155;SSR_A53;1;40;2;0;442;11255;;140;2125
SSR;2014;660790163;660790155;SSR_A54;1;20;1;0;232;6976;3;27;471
SSR;2014;660790163;660790155;SSR_E57;1;;;0;;;;;
SSR;2014;660790163;660790155;SSR_TOT;;185;10;0;2015;64763;76;599;12275
SSR;2014;660790387;660790379;SSR_A;;;8;;;;;2917;2917
SSR;2014;660790387;660790379;SSR_A53;1;;3;0;;;;1232;1232
SSR;2014;660790387;660790379;SSR_A54;1;;5;0;;;;1685;1685
SSR;2014;660790387;660790379;SSR_TOT;;;8;0;;;;2917;2917
SSR;2014;670000041;670780071;SSR_A;;18;4;;195;4954;0;154;1293
SSR;2014;670000041;670780071;SSR_A50;1;18;4;0;195;4954;0;154;1293
SSR;2014;670000041;670780071;SSR_TOT;;18;4;0;195;4954;0;154;1293
SSR;2014;670000157;670780337;SSR_A;;30;;;398;10286;;;
SSR;2014;670000157;670780337;SSR_A50;1;15;;0;207;5080;;;
SSR;2014;670000157;670780337;SSR_A59;1;15;;0;191;5206;;;
SSR;2014;670000157;670780337;SSR_TOT;;30;;0;398;10286;;;
SSR;2014;670000165;670780345;SSR_A;;22;10;;276;7511;;897;897
SSR;2014;670000165;670780345;SSR_A50;1;22;3;0;276;7511;;427;427
SSR;2014;670000165;670780345;SSR_A59;1;;7;0;;;;470;470
SSR;2014;670000165;670780345;SSR_TOT;;22;10;0;276;7511;;897;897
SSR;2014;670000173;670780352;SSR_A;;8;;;83;1683;0;0;0
SSR;2014;670000173;670780352;SSR_A50;1;8;;0;83;1683;0;0;0
SSR;2014;670000173;670780352;SSR_TOT;;8;;0;83;1683;0;0;0
SSR;2014;670000215;680000643;SSR_A;;70;0;;821;19170;;;
SSR;2014;670000215;680000643;SSR_A50;1;70;0;0;821;19170;;;
SSR;2014;670000215;680000643;SSR_TOT;;70;0;0;821;19170;;;
SSR;2014;670000249;680000643;SSR_A;;55;4;;294;15859;;1582;1582
SSR;2014;670000249;680000643;SSR_A58;1;55;4;0;294;15859;;1582;1582
SSR;2014;670000249;680000643;SSR_TOT;;55;4;0;294;15859;;1582;1582
SSR;2014;670000272;670780543;SSR_A;;25;12;;400;8734;0;337;4030
SSR;2014;670000272;670780543;SSR_A50;1;25;;0;400;8734;0;0;0
SSR;2014;670000272;670780543;SSR_A53;1;;12;1;0;0;0;337;4030
SSR;2014;670000272;670780543;SSR_TOT;;25;12;0;400;8734;0;337;4030
SSR;2014;670000306;670780584;SSR_A;;44;4;;488;14176;1;1589;1589
SSR;2014;670000306;670780584;SSR_A50;1;4;0;0;26;679;0;;
SSR;2014;670000306;670780584;SSR_A59;1;40;4;0;462;13497;1;1589;1589
SSR;2014;670000306;670780584;SSR_TOT;;44;4;0;488;14176;1;1589;1589
SSR;2014;670000348;670780642;SSR_A;;30;4;;215;8401;10;165;1310
SSR;2014;670000348;670780642;SSR_A50;1;30;4;0;215;8401;10;165;1310
SSR;2014;670000348;670780642;SSR_TOT;;30;4;0;215;8401;10;165;1310
SSR;2014;670000371;670780675;SSR_A;;20;;;288;7129;;;
SSR;2014;670000371;670780675;SSR_A50;1;20;;0;288;7129;;;
SSR;2014;670000371;670780675;SSR_TOT;;20;;0;288;7129;;;
SSR;2014;670000413;670780717;SSR_A;;25;;;275;8804;8;;
SSR;2014;670000413;670780717;SSR_A50;1;25;;0;275;8804;8;;
SSR;2014;670000413;670780717;SSR_TOT;;25;;0;275;8804;8;;
SSR;2014;670002278;750043994;SSR_A;;89;;;848;32856;26;;
SSR;2014;670002278;750043994;SSR_A50;1;89;;0;;;;;
SSR;2014;670002278;750043994;SSR_A56;1;;;0;31;1521;16;;
SSR;2014;670002278;750043994;SSR_A59;1;;;0;817;31335;10;;
SSR;2014;670002278;750043994;SSR_TOT;;89;;0;848;32856;26;;
SSR;2014;670014042;670013754;SSR_A;;;10;;;;;245;2114
SSR;2014;670014042;670013754;SSR_A50;1;;10;0;;;;245;2114
SSR;2014;670014042;670013754;SSR_TOT;;;10;0;;;;245;2114
SSR;2014;670014992;670780139;SSR_A;;39;;;380;12233;16;;
SSR;2014;670014992;670780139;SSR_A50;1;10;;1;20;3530;14;;
SSR;2014;670014992;670780139;SSR_A56;1;29;;1;360;8703;2;;
SSR;2014;670014992;670780139;SSR_TOT;;39;;0;380;12233;16;;
SSR;2014;670016153;670013754;SSR_A;;25;;;297;8125;2;;
SSR;2014;670016153;670013754;SSR_A50;1;25;;0;297;8125;2;;
SSR;2014;670016153;670013754;SSR_TOT;;25;;0;297;8125;2;;
SSR;2014;670016237;670016211;SSR_A;;60;;;835;21038;7;;
SSR;2014;670016237;670016211;SSR_A50;1;60;;0;835;21038;7;;
SSR;2014;670016237;670016211;SSR_TOT;;60;;0;835;21038;7;;
SSR;2014;670780121;670013754;SSR_A;;75;82;;894;25811;34;1959;25251
SSR;2014;670780121;670013754;SSR_A51;1;50;62;;672;17532;19;1011;18502
SSR;2014;670780121;670013754;SSR_A52;1;25;20;0;222;8279;15;948;6749
